,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp,inferred habitual tendency,true habitual tendency
0,0.57726353,0.38055998,0,0.28020704,0.1638133,3.868781,2.628158,4.9527373,9.421478
1,0.39282462,0.22854728,1,0.6461854,0.7701999,3.8197734,3.9458928,3.066569,6.0021586
2,0.56401134,0.32515073,2,0.69274145,0.5311805,6.21455,6.3490233,5.288312,9.694816
3,0.7279708,0.85958743,3,0.44891816,0.44686937,7.6229315,6.6818666,4.499374,9.828804
4,0.47415572,0.8230572,4,0.7312225,0.82857984,2.3477848,1.449275,5.060121,8.236394
5,0.44304276,0.43650568,5,0.6443472,0.7629619,3.0556817,3.3781796,4.436358,3.0799472
6,0.5237528,0.9915763,6,0.14023873,0.111894965,5.8993807,4.7367725,5.299474,9.8800125
7,0.34456512,0.43674487,7,0.47288886,0.62746847,4.2793517,5.039481,2.2815518,1.6314971
8,0.25917515,0.05146849,8,0.26626924,0.29492044,5.2062473,6.2344556,2.7539558,2.234395
9,0.5315841,0.8527679,9,0.7024725,0.9883594,1.9896649,2.891408,5.00133,8.661407
10,0.59885263,0.7076398,10,0.5900555,0.7706192,3.340782,1.6701889,2.2131774,1.9665778
11,0.63374466,0.95239735,11,0.12781937,0.10968077,3.1469376,3.8255897,6.3932843,9.085549
12,0.39876878,0.29440808,12,0.42242348,0.4178881,4.97299,5.120937,5.12272,2.7543688
13,0.36420032,0.033241212,13,0.17341404,0.13829291,6.0193205,6.436542,3.1988301,4.372162
14,0.6763696,0.85150963,14,0.7254451,0.95552826,2.603854,4.252355,4.1973286,9.831797
15,0.5606306,0.08479285,15,0.45762348,0.31447738,7.0160537,5.869341,5.401823,7.1178393
16,0.6466675,0.7106804,16,0.6569945,0.7105226,2.2068505,2.4208736,4.176065,5.357387
17,0.4679983,0.31903386,17,0.16944617,0.11981821,4.496738,4.386422,2.1850946,5.0490217
18,0.7096086,0.87702805,18,0.30908582,0.47416264,4.0617886,3.5073426,3.5514796,2.7380908
19,0.75989425,0.8881186,19,0.15264753,0.13815832,4.0311117,4.343092,3.49303,4.3994355
20,0.25144157,0.13012141,20,0.5396532,0.3306871,3.4787402,3.8146107,1.082164,0.65916836
21,0.46900824,0.17197609,21,0.6547733,0.6840852,4.9268436,5.452821,5.673424,5.9696484
22,0.62584496,0.86334693,22,0.39566538,0.27974975,7.035338,5.5696898,2.1480439,2.633338
23,0.3476714,0.3394814,23,0.7009032,0.5940466,6.5724688,5.630135,3.136647,2.178865
24,0.42441446,0.646658,24,0.60492563,0.574182,5.7674756,3.894416,5.9971538,6.879268
