,locs0,locs1,locs2,locs3,locs4,subject
0,-1.7592502,2.024329,0.7616656,0.3678543,-1.3461074,0
1,1.073726,-0.2672789,2.6464312,1.3121775,0.59196997,1
2,-0.95182955,-0.33705997,-1.5759948,0.026257783,-3.0810034,2
3,-1.3315003,0.59567624,-0.48064616,-0.37877733,-3.392731,3
4,-1.0087738,0.90511256,0.18574637,0.3509317,-2.3415785,4
5,1.1999882,0.6617948,-0.83614194,-0.74922144,-1.4905676,5
6,1.4030902,0.84076333,-0.014823034,-0.011400193,-2.3002143,6
7,-1.6231418,1.8100445,1.1523333,-0.77820957,-1.2951398,7
8,-1.5483985,-1.4872222,-0.18158457,1.4241226,-1.3454379,8
9,0.1682047,1.233722,-0.01831767,-0.763865,-0.45937407,9
10,0.9129837,-1.0093645,-0.48180547,-1.6434548,-0.74457216,10
11,-0.6866698,0.84405464,1.257137,1.0338243,0.60522413,11
12,-0.5616729,-1.0652592,-2.1225643,0.18842247,-1.640251,12
13,0.6557313,1.7422671,1.3833681,0.28648257,-1.3737333,13
14,-1.0070375,1.4656067,-0.59843314,-0.14292553,-1.1098993,14
15,-0.7254916,-1.3448794,-0.7401101,-1.4437945,-1.649646,15
16,-0.6684163,1.3961623,-1.2502393,-0.17122692,-0.82071817,16
17,-0.047121853,-0.09874138,0.65650934,1.353979,0.8761327,17
18,0.31357858,-0.8996805,0.028140128,0.9837286,-0.14202845,18
19,-0.3215571,-0.4781832,-2.5541394,-1.443716,-0.9107396,19
20,0.95171404,1.3202236,-0.31925195,-0.60792243,-2.1301386,20
21,0.47163585,-0.892446,-0.51199615,0.55695826,0.5610044,21
22,0.38371205,-1.5522707,1.026181,0.23923057,-0.58849525,22
23,0.7175007,-1.3685911,0.8788153,0.51926917,1.1151776,23
24,-0.93464196,0.8471686,-1.5598724,0.086786136,-0.3661425,0
25,1.0507293,-1.0710583,0.58519095,0.08885726,-0.5768202,1
26,-1.4733284,-0.33843127,-0.5447165,-0.745497,-1.0716848,2
27,-0.9685245,1.5363202,-1.0613978,0.038202405,-0.7320942,3
28,-1.1447152,-0.12247938,-1.1245611,-1.5826898,-1.7733028,4
29,-0.13042814,1.3503201,0.10744256,0.064235926,-0.26100385,5
30,-0.04517748,0.07267922,-0.4013546,-0.25889483,0.063518345,6
31,-0.7445198,-0.12525052,-1.8444164,-1.1094334,-0.505501,7
32,-0.81589293,-1.4923234,-1.7370708,0.6292699,1.886929,8
33,1.1606011,1.8183491,0.7040257,0.24517763,-1.7644148,9
34,1.7282751,-0.3053121,1.0839094,0.23030055,1.0200387,10
35,0.17260435,-0.16351801,0.044614524,-0.6390698,0.60506713,11
36,-0.56241477,-0.15493634,-0.7483766,0.54115915,-1.776096,12
37,0.9612558,-0.21214801,-2.4056978,-0.8440992,0.61023283,13
38,-1.4717617,1.0187228,-0.3614862,-0.38756,-1.2914242,14
39,0.508761,-0.31602588,0.12374789,-0.3339876,1.9213575,15
40,-0.06657547,1.4764886,-1.7677783,-0.09485161,-1.2138499,16
41,0.7908137,-0.39074,-0.88383603,1.1332221,0.6492772,17
42,1.2756921,-0.8514722,1.7313466,-1.0381718,1.897357,18
43,-1.8728669,0.7675204,0.10697341,-1.6704082,-2.0443726,19
44,-0.5940424,1.4517934,0.6845119,-0.63891923,-2.8193574,20
45,0.63911164,0.24264297,1.3452425,2.0661483,0.63509774,21
46,-0.69361514,-0.63470405,1.4823152,1.4692502,-0.75269973,22
47,0.5895164,-1.9864345,0.58644265,-1.5354947,0.76535314,23
48,-0.41503364,1.8071632,-0.81822985,0.9025576,-1.7803535,0
49,0.5721637,-0.7589389,1.6550186,-1.5935402,-0.55732185,1
50,-1.8326502,0.31877518,-0.5581536,0.41823733,-1.1095747,2
51,-0.9946455,0.49465907,-0.8656799,-0.65243495,-2.2462585,3
52,-0.54357374,0.828268,-0.7118206,0.07681441,-1.7309257,4
53,0.48939264,0.52768254,-0.06593385,-0.09933424,-0.64367414,5
54,-0.34988523,1.6327103,1.0881315,0.46314266,0.9562574,6
55,0.99124265,1.0304221,-1.2874224,-0.8118167,-1.2044759,7
56,-1.279236,-1.2341961,-0.40808818,0.8658465,0.39906088,8
57,0.37462848,1.1821687,0.27169466,-1.0100813,-0.8974135,9
58,-0.30979884,-0.33645627,1.6723666,-0.49866068,0.22759995,10
59,-0.55438817,1.1463351,2.2625124,0.012302399,1.1906234,11
60,-1.4028583,-1.1019298,-1.0004518,-0.33642182,-1.0726888,12
61,0.21188802,0.028121889,-1.121049,-0.8813802,-0.493485,13
62,0.043382585,0.70107025,-1.5255098,0.09463298,-2.0048041,14
63,-0.5064467,-1.1864834,-0.4079162,-1.6771853,-1.4809855,15
64,-2.0990882,0.61006737,-0.6004729,-0.98221236,-1.0909461,16
65,0.29123396,0.2448596,0.9475821,0.8299983,0.8525424,17
66,-0.26071095,-0.62494487,1.1300402,0.63921225,0.86922693,18
67,-1.0778601,0.62477607,-0.74400115,-2.140474,-1.2431238,19
68,-0.6453398,1.190573,-1.1292882,-0.9095458,-0.8659828,20
69,0.90582824,-0.2455986,0.6970104,2.246997,1.8925214,21
70,0.6621056,-1.3565089,0.6216046,0.860178,-0.6339702,22
71,0.4025182,-1.4111102,0.79135764,1.1058992,-0.24348561,23
72,-1.1559536,1.3417006,-0.69969153,-0.34251004,-0.7934196,0
73,1.0566628,-1.195175,-0.3573699,0.03167364,-1.0043032,1
74,-1.154606,0.2117295,-0.8016348,0.2188092,-1.4739553,2
75,-0.34780693,0.7183849,-1.4923503,-0.8832921,-1.7284708,3
76,-0.16391224,1.091331,-0.31329888,-0.40307528,-1.3254076,4
77,-0.460862,1.4096347,1.5392208,-0.8319427,-0.612496,5
78,0.025886219,0.30377904,-0.099057496,-0.61079794,-1.3351042,6
79,0.29770458,0.7686023,-1.9672112,-1.0715859,-1.7093093,7
80,-0.9281684,-0.75641376,0.22061738,1.0350972,2.428386,8
81,0.9295529,0.8383692,-0.43418273,-0.5695607,-0.9893831,9
82,0.5110742,-0.69143623,1.2894986,-2.1041262,2.0502064,10
83,1.1788797,0.56714356,0.79606426,0.29020423,0.113176644,11
84,-0.95128906,-0.9882401,-1.250428,-0.5593608,-1.6197119,12
85,0.13452047,0.7347085,0.2783805,-1.6901382,-0.4854121,13
86,-1.5800598,0.5609999,0.1015417,-0.53285235,-1.5561386,14
87,0.22330731,-0.24268574,0.6344753,-1.3137202,-0.41007674,15
88,-0.43528277,1.0691229,-1.5880044,-0.7935106,-1.6921532,16
89,0.44167197,-0.008050587,0.6848066,1.8310833,0.18264714,17
90,1.178977,-0.36991346,2.7368133,0.74677,-0.45581758,18
91,-1.7242281,1.0220894,-0.49550676,-1.5503,-1.5628096,19
92,-0.88262004,-0.49622703,-0.9801063,-2.1074133,-0.9525167,20
93,0.26813927,-0.1179432,0.43721402,1.5617038,0.5323299,21
94,1.1272769,-2.07004,-1.5930518,0.82565576,0.49581766,22
95,-1.285162,-1.2868934,1.9120922,1.1281317,0.039439358,23
96,0.2269293,1.5197272,-1.3342254,0.9544078,-1.9891764,0
97,1.020657,-0.35071284,1.9745646,0.9973165,1.3287475,1
98,-2.1996408,-0.6196039,-1.0038477,0.12113179,-1.4482108,2
99,-1.7705452,1.4973731,0.65022343,-0.17541164,-0.9694557,3
100,-2.397295,0.82424045,-0.41547263,-1.1562591,-1.4135234,4
101,0.63136387,0.25348878,-0.20450652,-2.146102,-3.439642,5
102,0.3029917,-0.50227165,-1.2180679,-0.5741683,-1.1679151,6
103,0.29197264,1.0496155,-2.315021,-0.3302236,-0.84110826,7
104,-1.1533556,-1.7124813,-1.559087,0.5419629,1.3430269,8
105,0.23940292,0.62803143,-0.12775046,-2.2688763,-0.34872735,9
106,0.3634345,-0.83105123,1.0628631,-1.5522745,0.16935769,10
107,0.302077,0.1017511,0.59579164,-0.3123197,-0.3913606,11
108,-0.8074945,-0.5654075,-0.8494635,0.3124391,-1.5806139,12
109,0.7227889,1.2425219,-0.41590202,0.57280433,-0.18356371,13
110,-1.3079212,1.7006426,0.6292531,1.2352681,-1.4174149,14
111,-0.71846735,-1.7202787,-0.9617442,-2.3015912,0.42123687,15
112,-1.2382997,0.8100674,-0.4310379,-1.1034527,-1.4085375,16
113,0.9806479,0.41151977,0.9986119,2.1457748,0.9203998,17
114,1.2424083,-1.4987869,-1.3734126,-1.012664,-0.16087946,18
115,0.55897486,0.9266511,-1.0790892,-2.0672357,-2.237289,19
116,-0.47854316,1.0193748,-0.57661813,-1.6528735,-1.9052207,20
117,0.96970856,-0.6914481,-0.16276443,1.016218,1.1820631,21
118,0.83209467,-1.3221604,0.32574564,0.81907487,-1.4244848,22
119,1.9022418,-1.6872847,0.43206868,2.3359025,-1.9038777,23
120,-0.4454627,1.3717264,-0.30456936,0.1705058,-1.9756054,0
121,1.0111871,-1.27278,-0.67527616,0.85475636,1.1813929,1
122,-2.8671126,-0.98145425,-0.014271975,-1.1230997,-2.1229706,2
123,-0.8892133,0.4445417,-1.6598651,0.061372876,-1.6268636,3
124,-0.14274323,-0.13967425,-2.0284963,-1.0243917,-1.5473347,4
125,-0.8703252,0.7368252,0.22383115,-1.3520405,0.06893784,5
126,0.598101,1.2674726,0.67703056,-0.40566227,-2.7175262,6
127,-1.3687905,0.23361385,-0.9390216,-1.2625093,-0.6684564,7
128,-1.0240884,-1.1298461,-0.58090866,0.5732181,0.98648655,8
129,1.5157578,0.46037745,-1.7202681,-1.916638,-1.0837706,9
130,1.2528564,-0.8438571,0.21321186,-1.3606058,-2.029481,10
131,1.069536,0.57000226,0.6348003,1.0473523,0.9704224,11
132,-0.36524695,-0.047953963,-0.71003604,1.0382595,-0.62854946,12
133,0.73336047,1.1216764,-0.062220857,-0.6293699,-0.4567685,13
134,-2.059484,1.3318864,1.160209,-0.03151524,-1.5339625,14
135,0.09122875,-0.4578498,0.15622878,-0.6539853,-0.46851194,15
136,-0.99329424,0.10482758,-2.4248714,-1.277314,-1.1483384,16
137,-0.2963179,0.72863615,2.0116577,2.9941607,0.67643356,17
