,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.33452204,0,0.6288875,2.1249692,2.3955007,0.31369594
1,0.64745516,1,0.36211616,3.9029725,3.0204809,0.61172473
2,0.3636368,2,0.57890123,2.1585166,2.6762786,0.3288939
3,0.37414864,3,0.62112075,2.1609805,2.1978612,0.3099077
4,0.35400814,4,0.63402987,2.1410866,2.3397415,0.3058232
5,0.47416195,5,0.62038624,2.555108,2.178401,0.4155813
6,0.44565812,6,0.5972447,2.553805,2.5074747,0.43443555
7,0.36393738,7,0.6372472,2.1608748,2.1634033,0.30036977
8,0.43172094,8,0.38295233,3.3714411,4.0259976,0.61799
9,0.5176903,9,0.6376324,2.297859,2.0061274,0.38825735
10,0.6640872,10,0.35959107,3.6886864,2.1845825,0.6091437
11,0.60996777,11,0.56578493,3.2300026,2.5962155,0.6033562
12,0.3709642,12,0.46507478,2.3561797,3.5103188,0.39797935
13,0.482156,13,0.62226444,2.5798569,2.129334,0.4480962
14,0.3544831,14,0.6106458,2.1754184,2.3223238,0.31007534
15,0.5289775,15,0.4286171,3.105143,2.548212,0.60177076
16,0.3642026,16,0.62408555,2.0160015,2.0399392,0.31610194
17,0.5697544,17,0.51435226,3.5308418,3.792522,0.6297231
18,0.6483961,18,0.3650249,3.739591,3.1887317,0.59032196
19,0.33923876,19,0.62125856,2.1015725,1.9312643,0.28933215
20,0.386331,20,0.62939614,2.1774793,2.0101807,0.32560432
21,0.6260892,21,0.4533692,3.5657554,3.769166,0.608136
22,0.6174866,22,0.30819643,3.8849623,3.9467397,0.5597282
23,0.62362665,23,0.31573513,3.7215428,3.9231772,0.59132546
