,discount,learning rate,mf weight,mb weight,repetition,subject
0,0.208547,0.6872678,1.3197536,3.5324922,0.22654182,0
1,0.7907263,0.27833238,2.495695,4.782016,0.55596095,1
2,0.10716584,0.40908796,2.8805766,2.6939127,0.15077974,2
3,0.39701667,0.67064786,0.3001864,3.4646094,0.19743092,3
4,0.29873893,0.80669135,0.8989443,4.066497,0.08278939,4
5,0.6457081,0.85596955,5.2805734,3.5247638,0.11095362,5
6,0.54603165,0.5801903,3.1076465,3.2690341,0.23072705,6
7,0.2700338,0.8485154,1.5488646,2.71687,0.09989334,7
8,0.119652815,0.16559143,0.9478174,3.7937365,0.91380775,8
9,0.6412754,0.7479929,3.2655058,1.5137386,0.031926196,9
10,0.87079114,0.30630922,2.4596968,2.5406048,0.41385755,10
11,0.826821,0.39090064,1.2944032,2.489511,0.24993761,11
12,0.20877895,0.37781084,3.233118,2.6010435,0.13057074,12
13,0.78967,0.6439247,2.9390852,0.5503177,0.13558038,13
14,0.4323768,0.73123914,0.8393265,3.7413993,0.13818674,14
15,0.50167704,0.45364857,4.8468475,1.5944148,0.18326907,15
16,0.27898854,0.84472924,1.6186228,2.0017915,0.07453031,16
17,0.4533567,0.44128448,3.5908399,5.305503,0.61130726,17
18,0.81930244,0.38347608,4.3413243,4.4435234,0.2541275,18
19,0.09720499,0.45595142,0.4827218,0.8548706,0.035447076,19
20,0.37898442,0.8602921,4.0437207,1.0919011,0.07352371,20
21,0.67263114,0.39597377,3.1327329,2.2690504,0.7774368,21
22,0.3253943,0.11677092,5.419594,4.3895607,0.8281939,22
23,0.49166325,0.10198623,2.1257496,3.3609216,0.47784016,23
24,0.17475761,0.8160806,1.8829039,2.8813417,0.06600112,0
25,0.8649036,0.27316344,3.6709886,2.5020351,0.014482113,1
26,0.2161413,0.3220191,0.5815339,3.5804229,0.12825812,2
27,0.18895249,0.68400306,0.5237305,2.7261379,0.10910633,3
28,0.052249223,0.70662594,3.14495,2.4316275,0.11226399,4
29,0.7015783,0.82562304,5.003126,1.5606346,0.055974357,5
30,0.5238756,0.44463044,1.6355989,2.0433388,0.07048707,6
31,0.29648158,0.5652822,1.029298,1.2143857,0.11100411,7
32,0.16395125,0.25414196,3.908239,4.3427134,0.18921949,8
33,0.80911654,0.7848125,2.2160187,2.6997252,0.23857632,9
34,0.8172707,0.23287478,2.3408022,0.6676087,0.39133522,10
35,0.9374533,0.4195996,1.0748849,4.008724,0.043355018,11
36,0.23053429,0.34663504,1.8527409,3.414372,0.10812957,12
37,0.8816922,0.72484225,3.367605,1.2871346,0.02293988,13
38,0.24288492,0.626961,1.7973042,2.6046455,0.07220479,14
39,0.23181547,0.31049964,2.923685,1.3109446,0.5325792,15
40,0.22324438,0.89789295,1.8515899,2.267528,0.15486948,16
41,0.28557017,0.51486146,5.0580215,0.8338102,0.6335246,17
42,0.5337732,0.3168778,3.955583,2.0418618,0.23868209,18
43,0.31033987,0.58452827,0.48992684,0.7743235,0.03473317,19
44,0.7945799,0.7600058,1.2480649,1.002115,0.117033355,20
45,0.6593217,0.37132686,4.037337,3.2639086,0.1601971,21
46,0.110875174,0.15083402,3.8279514,5.2105107,0.47125095,22
47,0.8261353,0.09264703,5.0405664,0.75253856,0.11570249,23
48,0.28997365,0.5733056,0.46376336,3.8926415,0.05761629,0
49,0.50555694,0.22665542,2.8628426,1.884083,0.4600543,1
50,0.3534594,0.40779787,0.65168494,2.6678002,0.116119705,2
51,0.1153,0.4003487,1.0982671,1.7555069,0.21601115,3
52,0.20260803,0.64207494,0.6018575,4.0505304,0.16393338,4
53,0.7159436,0.6895715,2.873398,1.7534151,0.37315282,5
54,0.34023905,0.39343014,2.4909022,1.0913135,0.14567855,6
55,0.21504758,0.5038393,0.5805545,2.224366,0.17722526,7
56,0.17900755,0.17608032,0.6661362,5.341324,0.7994351,8
57,0.9330223,0.91209304,4.2589817,3.5511253,0.11506397,9
58,0.87767714,0.32537177,2.8001392,2.035963,0.47831237,10
59,0.69886994,0.5209655,4.4262905,2.1593058,0.34327385,11
60,0.21648642,0.25243446,1.2179805,2.503946,0.094932616,12
61,0.84885705,0.71005356,4.148789,0.4782523,0.13823159,13
62,0.10698098,0.63235456,1.5317234,2.561747,0.3383787,14
63,0.346312,0.3889405,3.6828475,1.7969537,0.3662809,15
64,0.48771667,0.6891774,0.9525403,1.6186943,0.12538989,16
65,0.649324,0.45754778,3.906261,4.1988335,0.38371462,17
66,0.8260419,0.3568079,4.2041473,1.9436362,0.43289188,18
67,0.1532018,0.33749166,0.87819225,0.82347,0.114632346,19
68,0.36135337,0.8685456,3.5613499,1.2646267,0.097969346,20
69,0.78810316,0.35917252,1.8608503,4.73474,0.6898227,21
70,0.64118403,0.06306998,2.2827437,5.384773,0.13881302,22
71,0.6855779,0.12618305,2.6533175,1.6621159,0.27681243,23
72,0.21082878,0.90035087,2.7826045,4.6556387,0.13497126,0
73,0.66678196,0.25664103,2.8123455,1.8427491,0.47027472,1
74,0.6124691,0.31188568,0.08951278,3.2080803,0.045706008,2
75,0.19427972,0.5571092,0.7210041,2.3414512,0.0498274,3
76,0.4233167,0.7024717,0.64681554,4.2825985,0.19122224,4
