,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.2620749,0,0.7134842,1.6763071,3.153941,0.15136856
1,0.6823409,1,0.3024441,3.9616983,3.0905445,0.46078807
2,0.23473598,2,0.44908923,1.9330721,2.6845484,0.18366522
3,0.25246632,3,0.66060215,1.7321959,2.2975712,0.15523423
4,0.2805088,4,0.72675455,1.7741524,3.1779017,0.14159183
5,0.6539076,5,0.714995,3.348191,2.0679386,0.20340173
6,0.52279377,6,0.59257835,2.8867574,2.5664618,0.22948606
7,0.28451008,7,0.6982147,1.7331526,2.089686,0.16676071
8,0.26713368,8,0.2450906,2.4314234,4.4811044,0.56774026
9,0.71401185,9,0.737179,2.9373002,1.6082058,0.17270282
10,0.72303504,10,0.3241151,3.4578948,1.5035855,0.55730176
11,0.64438784,11,0.53222346,3.4896636,2.9155836,0.43150422
12,0.23992524,12,0.31708166,2.017745,2.679433,0.23763205
13,0.7063417,13,0.69275063,3.2657733,1.7310485,0.22248508
14,0.30753133,14,0.66720814,1.5988599,2.9142032,0.18112089
15,0.39552754,15,0.33690557,3.0038857,1.78112,0.51157093
16,0.27027088,16,0.72340894,1.4401612,1.7532468,0.19071998
17,0.59986764,17,0.48270214,3.7230372,4.384466,0.49609765
18,0.6530307,18,0.33316046,4.0743294,3.2204976,0.4863321
19,0.24424027,19,0.6318937,1.2431686,0.9413004,0.13489127
20,0.4725277,20,0.7156145,2.1649258,1.4350173,0.16971035
21,0.6170165,21,0.3873634,3.4961927,3.9768481,0.4961452
22,0.48516077,22,0.14086314,3.7373598,4.1677103,0.4100597
23,0.5582571,23,0.15775983,3.9196768,3.6794932,0.46092382
