,locs0,locs1,locs2,locs3,locs4,subject
0,-1.2057757,0.52711457,-0.32998133,-0.9555137,-0.5929562,0
1,0.5042799,-1.3595905,-0.29808122,-0.18061301,-1.472836,1
2,-0.38622126,0.21681428,-1.509745,-0.903642,-1.4248023,2
3,-0.004127264,0.94546044,-0.60910547,0.5049452,-1.0708598,3
4,-0.032558203,0.9414185,-2.1985118,-0.12182695,-0.27794647,4
5,-0.9048817,0.49131602,0.0020912886,-0.7164668,-0.061915874,5
6,0.9895151,1.6652339,0.37820193,0.28564292,0.37405732,6
7,-1.338598,0.27481067,-0.937862,-1.180047,0.58484274,7
8,0.4298277,-0.5641593,0.6006491,1.1656687,0.040640116,8
9,0.098189756,1.1025865,-0.6466558,-0.29469106,-0.7791926,9
10,0.17927378,-0.49899042,-0.32773554,-0.2514232,0.6084917,10
11,0.54426694,0.17444521,0.10555874,-0.48002923,0.39996302,11
12,-1.4945428,0.040580958,1.2157681,-0.46432787,-1.2956848,12
13,-1.0904542,0.5540302,-0.78042734,-0.2836123,1.2844232,13
14,-0.8380501,-1.0270405,-2.072432,-0.61925745,-1.2105106,14
15,1.1641852,0.12975484,1.4935282,-1.4419622,0.2306185,15
16,0.4198842,-0.03032422,-1.5400665,-1.6860733,-1.7163987,16
17,0.37739006,0.87738866,1.5320253,1.1823379,1.1867847,17
18,0.46070036,-0.57675844,0.68544364,0.5609126,0.96219665,18
19,-0.7312011,0.6282415,-0.4856354,-1.3157831,-1.9292469,19
20,-0.567719,0.627905,-0.30090287,-1.6098812,-0.86418545,20
21,-0.40099365,-0.54832757,0.17601043,-0.2459017,1.9465072,21
22,1.345019,-1.3015738,0.61060995,0.79456365,-1.3275794,22
23,-0.31038094,-0.16384459,0.79444695,0.16938585,0.85205793,23
24,-1.1605635,1.204339,0.6543985,-0.4059546,-2.4214935,0
25,-0.21097362,-0.6269898,1.2176037,0.26751086,0.22776902,1
26,-1.9788699,0.74631244,-0.2016694,-0.09192482,-0.421946,2
27,-1.090414,0.6712845,-0.005810976,-0.8551642,-0.23673302,3
28,-0.94267774,0.68107855,-1.0543833,0.26501048,0.26331288,4
29,-0.29997513,0.6114507,-0.7812246,-0.9270035,0.28086227,5
30,-1.637888,1.543834,1.1878978,-0.20916678,1.0030745,6
31,-0.91668856,-0.44913673,-1.642857,-1.1884835,-0.99607104,7
32,-0.48784065,-0.21419814,0.84957254,1.1545165,0.64059603,8
33,-0.7539643,1.2248018,0.18002465,-1.7500646,-0.42873168,9
34,1.9968128,-0.44733644,0.20038813,-0.43789068,0.28796998,10
35,0.7565954,0.21158811,-0.24166565,-0.98906124,0.18437684,11
