,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight,inferred repetition
0,0.28181994,0,0.6807507,1.8472304,2.760291,0.20506859
1,0.6863817,1,0.30207324,3.8071015,3.1281343,0.5286022
2,0.30029798,2,0.5164881,1.855441,2.8120365,0.23033316
3,0.3096316,3,0.6545443,1.846457,2.2124512,0.2051725
4,0.3091496,4,0.691912,1.8199161,2.7998416,0.19490711
5,0.5790895,5,0.6734906,2.9576802,1.9868779,0.3019588
6,0.49625465,6,0.5867744,2.7499743,2.4822898,0.32057396
7,0.30769885,7,0.6735464,1.8864232,1.8945317,0.21068972
8,0.32157418,8,0.2843564,2.7640893,4.4437337,0.58567554
9,0.65939265,9,0.69415724,2.5954251,1.7319841,0.26460722
10,0.6994268,10,0.32915905,3.638898,1.6348943,0.58690524
11,0.6354607,11,0.5448451,3.413948,2.8524375,0.5321064
12,0.30223495,12,0.35045248,1.9575348,2.9363344,0.2897015
13,0.6091742,13,0.6604117,2.8489623,1.8298469,0.363882
14,0.3031884,14,0.6510429,1.8979411,2.629962,0.22002022
15,0.44357103,15,0.3618609,3.0461593,2.131547,0.55259866
16,0.27993113,16,0.69721204,1.683612,1.8223271,0.2245942
17,0.5966549,17,0.48121405,3.5640807,4.255753,0.5650536
18,0.6622826,18,0.32319373,3.8106353,3.1665254,0.5317555
19,0.2842189,19,0.6255708,1.5019641,1.2184681,0.19010407
20,0.41881675,20,0.6853254,2.128101,1.599487,0.2276199
21,0.6236332,21,0.40557593,3.5923893,4.0839357,0.5987229
22,0.5670231,22,0.20186049,3.876795,4.198189,0.48483464
23,0.60187966,23,0.20963281,3.899461,3.884884,0.52430665
