,discount,learning rate,mf weight,mb weight,subject
0,0.25046638,0.8923274,2.111096,3.8614492,0
1,0.61067474,0.22183187,2.6156807,1.7975948,1
2,0.49566555,0.5796367,2.0984726,3.1995544,2
3,0.16456409,0.57168806,0.9548836,2.8828113,3
4,0.2235583,0.795511,1.6857746,3.7651641,4
5,0.42615998,0.6357603,3.979465,1.4300563,5
6,0.8361267,0.6746397,2.8369627,2.2207313,6
7,0.16263981,0.85875416,2.4282665,2.7030263,7
8,0.19825146,0.21732341,2.6542437,4.9180665,8
9,0.72508276,0.73545206,2.9307878,1.3409363,9
10,0.76504827,0.32244998,3.798111,0.7829207,10
11,0.6782512,0.6768447,5.242136,4.2907023,11
12,0.25527653,0.37846348,2.6333134,1.9677417,12
13,0.8013855,0.724743,3.793743,0.62048846,13
14,0.14144437,0.74594617,2.8954136,2.365168,14
15,0.4324138,0.3639847,4.734069,0.6726227,15
16,0.59628373,0.7300013,0.32136947,3.5637145,16
17,0.6159752,0.41038495,3.518505,2.3696017,17
18,0.8588433,0.33252564,2.652629,4.0950613,18
19,0.11080052,0.58929855,0.93731314,1.1454248,19
20,0.797464,0.9150998,2.246323,2.7018795,20
21,0.9129589,0.38588938,3.6280696,3.3352017,21
22,0.56835145,0.0865434,3.698722,1.6626534,22
23,0.67874205,0.09370908,3.5769403,1.136547,23
24,0.20720245,0.7628941,1.6772515,3.8541236,0
25,0.69216496,0.3026341,5.1946187,1.129108,1
26,0.25052318,0.3462841,0.8517267,2.3619862,2
27,0.17072484,0.82160586,1.733241,2.9088826,3
28,0.23394696,0.8863546,3.3541737,4.0836735,4
29,0.68439305,0.79205495,4.1040654,2.7140672,5
30,0.5053762,0.5842652,2.912253,2.4694128,6
31,0.37140262,0.7356069,0.6526944,1.819362,7
32,0.26894212,0.19787055,2.7393813,5.257275,8
33,0.60841763,0.8657557,4.8236876,1.1769867,9
34,0.8661419,0.32885134,4.0957813,1.6305892,10
35,0.82327014,0.48209992,2.8410783,2.227461,11
36,0.10117482,0.25106204,3.037465,1.2487941,12
37,0.85060966,0.83614635,4.7665243,2.3729742,13
38,0.067659736,0.7004122,3.6094613,2.8849678,14
39,0.38638234,0.269669,2.0949492,1.0004245,15
40,0.40132317,0.73754144,0.42636967,2.6548586,16
41,0.79196155,0.31195274,1.0468935,4.2925076,17
42,0.7945185,0.3837904,4.745661,4.4613814,18
43,0.11153577,0.34151375,1.0883539,0.8564745,19
44,0.40951535,0.87061137,3.9060054,1.1663116,20
45,0.79761565,0.41737202,4.375456,5.0735316,21
46,0.054878794,0.08787701,4.8079166,3.585924,22
47,0.8025717,0.15101121,4.513284,4.1826334,23
48,0.11993935,0.6895764,1.5064764,3.774881,0
49,0.6779315,0.34237784,5.0743055,1.9898727,1
50,0.17139381,0.24652492,0.26574126,2.560314,2
51,0.20300885,0.55471855,1.0570931,2.237428,3
52,0.20719905,0.91376406,2.9575331,4.5848193,4
53,0.88780534,0.90291035,5.4336114,5.168188,5
54,0.592563,0.61333585,3.451131,2.8192484,6
55,0.47717986,0.6898199,2.3151093,2.7299476,7
56,0.18617022,0.18602255,1.1143795,5.096012,8
57,0.6079589,0.7671584,3.9207816,1.0160031,9
58,0.7623149,0.36642054,4.6310754,1.9544475,10
59,0.63843215,0.5271971,3.6958156,3.2217722,11
60,0.3209136,0.31753686,2.010919,2.490752,12
61,0.6855583,0.75151384,4.938659,0.9684596,13
62,0.06555417,0.67457473,2.353157,3.070236,14
63,0.5703812,0.3660105,3.4247828,0.73237604,15
64,0.27478772,0.7251197,0.2934047,2.479488,16
65,0.749559,0.40448022,2.9554293,3.6388745,17
66,0.8626485,0.38035452,4.390588,4.086814,18
67,0.20217344,0.53007364,0.5955466,0.942274,19
68,0.7283225,0.71188277,1.4924717,0.9884296,20
69,0.53995174,0.31443197,2.165327,4.551261,21
70,0.55133486,0.13123423,3.7409453,4.9421315,22
71,0.208163,0.11246874,3.7443147,5.217883,23
72,0.2647486,0.6865734,0.7705266,3.7287984,0
73,0.67045254,0.35754582,5.542061,3.3598073,1
74,0.18865412,0.3290307,0.44223112,2.6334167,2
75,0.12858088,0.819076,2.5092163,3.6432657,3
76,0.5044378,0.7786887,0.47861648,3.2093344,4
77,0.78238016,0.75908417,3.8186412,2.116144,5
78,0.71694785,0.6866874,2.6822588,3.7081413,6
79,0.35770476,0.6224044,0.8792914,1.7407812,7
80,0.26480553,0.23740329,2.3656235,3.8262959,8
81,0.7431051,0.8305117,4.213478,1.4051286,9
82,0.71905494,0.30675426,4.3935857,0.60424155,10
83,0.75285804,0.56794155,4.064795,3.4192176,11
84,0.33127457,0.2866437,1.4065528,3.405593,12
85,0.7456705,0.8014671,5.179642,1.2102643,13
86,0.3540832,0.6556501,1.106797,3.682005,14
87,0.71255827,0.3908193,2.542434,3.389048,15
88,0.117912054,0.85533696,1.6169751,1.6193551,16
89,0.69308645,0.50322,4.1660237,4.4824395,17
90,0.583496,0.26463288,3.126068,3.2841406,18
91,0.2566064,0.36344296,0.44552416,0.9755536,19
92,0.49682006,0.84335816,2.7932954,1.4153175,20
93,0.5022225,0.56526035,5.7807717,5.552889,21
94,0.26310462,0.10495738,5.353674,4.511822,22
95,0.31197748,0.09933763,3.5861542,2.7960758,23
96,0.29475242,0.67623395,1.0164301,4.1352525,0
97,0.78300583,0.34922293,5.378236,1.8508322,1
98,0.24041697,0.28021294,0.5154703,2.2153206,2
99,0.28347707,0.59049934,0.95979613,2.7408001,3
100,0.383921,0.9003261,2.4080691,4.3757405,4
101,0.7542213,0.63257015,3.0734076,2.1100104,5
102,0.57640034,0.7046027,3.6612005,3.5215898,6
103,0.24874197,0.8333369,1.3224714,3.3451302,7
104,0.29997498,0.25064602,2.258405,4.680132,8
105,0.71691424,0.7102303,3.3560393,0.70881176,9
106,0.9137315,0.431897,5.0678616,1.4022269,10
107,0.79747945,0.50527513,3.7143438,2.946815,11
108,0.12101366,0.36334383,3.4700117,2.2656245,12
109,0.7961112,0.64850307,3.6325984,0.26571143,13
110,0.12790012,0.8056954,2.5084736,4.589056,14
111,0.6198077,0.32812527,1.6014984,3.071914,15
112,0.48900935,0.82740295,0.3280688,2.920669,16
113,0.6391354,0.5157329,4.7791595,5.021775,17
114,0.84969455,0.38838032,5.2322946,4.6049433,18
115,0.27162063,0.56352204,0.46893287,1.1930158,19
116,0.4746638,0.8798406,4.095402,1.5152261,20
117,0.46689722,0.40893245,4.3905015,1.7388701,21
118,0.43965745,0.09462814,2.3505282,5.2057033,22
119,0.17314734,0.15455425,2.4886308,5.8740687,23
120,0.4752118,0.8245015,0.57867414,4.406723,0
