,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.39972737,0,0.5819598,2.2158086,2.3520036
1,0.46271235,1,0.60108405,2.6494946,2.9409263
2,0.33708772,2,0.6372798,2.1133418,1.9163506
3,0.5392222,3,0.515187,2.0861034,1.7741834
4,0.42549667,4,0.6061078,2.102262,2.0392716
5,0.38458607,5,0.5738228,2.3116095,1.9628348
6,0.38584387,6,0.6087373,2.289692,2.1411965
7,0.35071054,7,0.6248019,1.9949217,1.871852
8,0.3847581,8,0.57127064,2.313981,2.2084439
9,0.3766222,9,0.6081256,2.232526,2.0124106
10,0.47221428,10,0.5742774,2.5354204,3.0183678
11,0.42127758,11,0.59518117,2.3290718,2.3154852
12,0.43895704,12,0.5784988,2.4164805,2.8250587
13,0.38545793,13,0.59142846,2.3390086,2.4615533
14,0.43317634,14,0.5797678,2.194124,1.8973418
15,0.39733422,15,0.62869966,2.268377,2.089228
16,0.43952754,16,0.5481886,2.3416045,2.0220609
17,0.37504888,17,0.6172505,2.0722306,1.9989581
18,0.5687001,18,0.6136623,2.7963076,2.1483946
19,0.34782213,19,0.6161464,2.0893903,1.8118759
20,0.3618869,20,0.5986263,2.0093505,1.7719868
21,0.34636402,21,0.6065255,2.1750014,1.8982886
22,0.42637727,22,0.59414536,2.3767598,2.032447
23,0.41492105,23,0.6143805,2.2248757,2.4530306
24,0.3484577,24,0.6164323,1.9934223,1.8765153
25,0.4794012,25,0.58047986,2.4324315,2.4294102
26,0.3699583,26,0.6330281,1.9933947,1.8038982
27,0.37990767,27,0.5937486,2.458677,3.148187
28,0.37738353,28,0.6253837,1.9747822,1.8180369
29,0.3731259,29,0.60259145,2.069507,1.8904307
30,0.4166325,30,0.6031505,2.3144598,1.9950942
31,0.33180952,31,0.5930286,2.1469994,1.8871356
32,0.35148865,32,0.62790155,1.9462634,1.901424
33,0.41931406,33,0.61176354,2.22546,1.9806814
34,0.32113728,34,0.6266848,2.036645,1.7626152
35,0.53024876,35,0.6050217,2.32195,1.8985372
36,0.36764732,36,0.6385138,2.0437465,1.8659968
37,0.47437677,37,0.58231366,2.2476177,1.8743286
38,0.47989392,38,0.58430713,2.114976,1.8583602
39,0.3694344,39,0.5528909,2.2080371,1.9093171
40,0.41757867,40,0.63776475,1.9692413,1.8893878
41,0.34708408,41,0.6362886,2.0517564,1.9082463
42,0.39410645,42,0.60018194,2.133351,1.898539
43,0.3954394,43,0.61622846,2.394086,2.2786663
44,0.33774114,44,0.6269078,2.0345347,1.8558425
45,0.3911244,45,0.62668395,2.1742473,1.9846784
46,0.38639557,46,0.5995824,2.1838388,2.0517411
47,0.41691285,47,0.5773729,2.3753116,2.0930429
48,0.39470148,48,0.62990296,2.2293632,1.9307375
49,0.38030195,49,0.5901587,2.1467178,2.0530143
50,0.40101242,50,0.6132082,2.1599135,2.0655098
51,0.34376654,51,0.64043164,1.9883387,1.8921559
52,0.36967567,52,0.6025457,2.1680658,2.2134964
53,0.34711438,53,0.61160886,2.090397,1.9122761
54,0.41135103,54,0.61130625,2.0511441,1.9511504
55,0.34664616,55,0.6289255,2.1135678,1.8788208
56,0.42423645,56,0.60932064,2.431232,2.1802382
57,0.67106897,57,0.49597543,3.1130865,2.0644588
58,0.43601888,58,0.6055077,2.3784575,2.2811503
59,0.4540064,59,0.55297476,2.5500317,2.5325618
60,0.36059195,60,0.6238408,2.0560222,1.9593074
61,0.4307356,61,0.5684736,2.661687,2.2091901
62,0.358115,62,0.6392646,2.0048707,1.9665385
63,0.36426783,63,0.62108463,2.0861266,1.8940463
64,0.4622676,64,0.588,2.682379,2.1409826
65,0.37862176,65,0.63058674,2.0507436,1.9374325
66,0.56131774,66,0.5619841,2.7837765,2.594163
67,0.579615,67,0.56967676,2.633035,2.2192955
68,0.36459112,68,0.5984059,2.1186044,1.9090303
69,0.35793924,69,0.6111766,2.002472,1.8348999
70,0.40331897,70,0.6126594,2.1763701,2.085656
71,0.37926027,71,0.6386643,2.0436807,1.8631029
72,0.37932402,72,0.6428275,2.0542119,2.0861597
73,0.42369482,73,0.6018183,2.2067075,1.9727252
74,0.50699025,74,0.5692918,2.7525814,2.7891445
75,0.34288844,75,0.6417465,2.1069946,1.8941642
76,0.41376048,76,0.5792694,2.1385689,1.873978
77,0.35120445,77,0.63089156,2.1677618,2.3056362
78,0.36649236,78,0.62255836,2.0205493,1.8929541
79,0.33906403,79,0.63978636,2.0870762,1.9110792
80,0.4239372,80,0.57341796,2.2981963,1.877685
81,0.36803895,81,0.63474387,2.1767151,2.4848642
82,0.3386284,82,0.62988305,1.9498128,1.7410744
83,0.37049818,83,0.6322517,2.0699842,2.0534835
84,0.34936163,84,0.62506616,1.9105486,1.7536076
85,0.34197327,85,0.6201065,2.1375616,1.8399639
86,0.38772807,86,0.622189,1.9962047,1.8824487
87,0.43613863,87,0.57482773,2.37405,2.9878855
88,0.43199283,88,0.5917494,2.1296914,1.8804508
89,0.35130176,89,0.6405494,1.835226,1.8573709
90,0.37473682,90,0.6429196,2.1566234,2.0356123
91,0.36695758,91,0.6290022,2.0857306,1.9418288
92,0.36812058,92,0.6337302,1.9030905,1.7475542
93,0.6056853,93,0.49981976,3.0010674,2.2851534
94,0.41434366,94,0.60277236,2.4103134,2.6063485
95,0.3823677,95,0.6123485,2.2057955,2.1130898
96,0.38001478,96,0.5919618,2.3208337,2.000609
97,0.69337445,97,0.51961714,3.8708205,2.082071
98,0.39619964,98,0.63722414,2.2084641,2.1276608
99,0.5010304,99,0.6083028,2.7244663,2.2320588
100,0.34030417,100,0.60572374,1.8554941,1.7870605
101,0.4534278,101,0.5854973,2.5142245,2.4340453
102,0.34429798,102,0.61694413,2.108862,1.9093325
103,0.35086426,103,0.6172684,2.059504,1.9248154
104,0.45261747,104,0.57642484,2.4015367,1.8921306
105,0.37488824,105,0.57947385,2.200069,1.873572
106,0.34463862,106,0.6525065,1.9418408,1.8186414
107,0.34920967,107,0.6197258,2.0028317,1.8299608
108,0.34249896,108,0.62710595,2.0038621,1.8501787
109,0.38141796,109,0.5739304,2.3653283,2.597524
110,0.35378388,110,0.58557165,2.0250642,1.850069
111,0.4843773,111,0.5178796,2.4339037,2.0508077
112,0.35919487,112,0.6137395,1.9690307,1.8644218
113,0.44121686,113,0.5765359,2.5042853,2.8561165
114,0.3418127,114,0.6306503,2.0494585,1.8424059
115,0.35404694,115,0.6179201,2.0244157,1.7697939
116,0.35035774,116,0.61737776,2.0660644,1.8735999
117,0.3628162,117,0.6377143,2.037699,1.9764085
118,0.33393088,118,0.60211927,2.0570571,1.8601484
119,0.35674828,119,0.6517504,1.9428899,1.8293182
120,0.37247118,120,0.62587625,2.068277,1.8462356
121,0.40029994,121,0.5798043,2.4677413,3.215937
122,0.36362684,122,0.6451537,2.0972128,2.251956
123,0.3396474,123,0.62677544,1.9354103,1.846597
124,0.4222114,124,0.57338786,2.434313,2.3580348
125,0.5880507,125,0.60218674,2.211569,1.8413364
126,0.3692436,126,0.6044535,2.1883993,1.9101695
127,0.6811747,127,0.42158264,3.5776978,1.9586858
128,0.3515872,128,0.6298446,1.9564592,1.8393918
129,0.3396001,129,0.64196765,1.8870959,1.8236452
130,0.5385029,130,0.5425874,3.447385,2.3589993
131,0.35291752,131,0.6476648,2.1253572,2.1829343
132,0.38832325,132,0.6224616,2.1466289,2.1643772
133,0.35004357,133,0.6238513,2.0916898,2.0069432
134,0.52779543,134,0.5396175,2.2701085,1.8447732
135,0.3593847,135,0.6173896,2.0967827,1.8355842
136,0.4167675,136,0.6295805,2.2412314,2.261285
137,0.38640723,137,0.6146846,2.21971,1.9837031
138,0.38848457,138,0.6260971,2.2007833,2.1460404
139,0.3953865,139,0.602673,2.0550625,1.8446496
140,0.37909845,140,0.6324246,2.0024757,1.8896722
141,0.41344398,141,0.6031996,2.4047518,2.3600843
142,0.35845232,142,0.6452162,1.9633688,2.073484
143,0.34565175,143,0.63511294,1.9119533,1.9119104
144,0.36269608,144,0.62493664,2.0080018,1.7501444
145,0.36995333,145,0.63789034,2.0133085,1.9258773
146,0.3944159,146,0.63108355,2.0193026,1.9290489
147,0.48072228,147,0.6248935,2.2629437,1.916635
148,0.39595294,148,0.6198898,2.2312794,2.443262
149,0.34945005,149,0.63294786,2.2033663,2.125394
150,0.49393067,150,0.5420126,2.8195825,2.0911968
151,0.3779574,151,0.6152644,2.3790488,2.5652022
152,0.34497368,152,0.6427645,1.8955503,1.8424493
153,0.34743407,153,0.589133,2.1264722,1.8769177
154,0.38501203,154,0.5871257,2.1884472,1.8858082
155,0.34336355,155,0.63312453,1.874945,1.8101453
156,0.4094625,156,0.5927886,2.0211911,1.8563125
157,0.34527484,157,0.6259347,1.9223335,1.8339792
158,0.5383125,158,0.6328605,2.159936,1.8921641
159,0.37277392,159,0.5933679,2.3539622,2.3285444
160,0.41613933,160,0.5955164,2.1665313,1.9570019
161,0.47403762,161,0.56060636,2.2052758,1.8754992
162,0.34030584,162,0.6113201,1.9793631,1.894561
163,0.3840866,163,0.57500774,2.1448026,1.8771018
164,0.3426314,164,0.6540294,2.0774064,1.8223782
165,0.42128778,165,0.5724621,2.3069296,2.1286483
166,0.39190632,166,0.61975336,1.9342004,1.8808882
167,0.36738336,167,0.6062693,1.8978299,1.7833042
168,0.37590918,168,0.59717494,2.0922706,1.9118261
169,0.36931995,169,0.59305567,2.4410908,2.4658325
170,0.3356178,170,0.63000524,2.0483196,1.7854158
171,0.64329255,171,0.61052495,2.3979168,1.955511
172,0.3948242,172,0.60703367,2.1883187,2.0229676
173,0.414727,173,0.6134713,2.248565,2.0949662
174,0.3383722,174,0.62068975,2.0858908,1.8299396
175,0.36239362,175,0.62438565,1.9559668,1.8336458
176,0.337649,176,0.63089967,2.0295253,1.8715986
177,0.47450122,177,0.5890313,2.5893016,2.2044427
178,0.43530935,178,0.6027566,2.3139374,2.3257673
179,0.56975317,179,0.5547554,3.1213672,2.4165423
180,0.36746565,180,0.6141498,2.124966,1.8710679
181,0.3554248,181,0.62514395,1.9592061,1.8454406
182,0.43402177,182,0.6144627,2.2704532,1.9697981
183,0.34394318,183,0.65054065,1.9209527,1.8068372
184,0.4268407,184,0.6091746,2.5841818,2.4668522
185,0.40425074,185,0.6015072,2.3639126,3.4756458
186,0.39067602,186,0.60399806,2.3031106,2.5656464
187,0.3889098,187,0.6405,2.115109,1.8912818
