,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.40885845,0,0.52152526,1.9699626,1.9611953
1,0.5337783,1,0.56573033,2.5337956,2.7139916
2,0.30221856,2,0.69824684,1.0093185,0.7126804
3,0.6066042,3,0.22145447,0.7452616,0.60933006
4,0.6589897,4,0.55101615,1.4472263,1.0631405
5,0.2706696,5,0.37997505,2.18714,0.85849077
6,0.39413622,6,0.5557408,2.0673978,1.5425338
7,0.30266723,7,0.6679308,0.97459894,0.70023364
8,0.40370002,8,0.4587559,1.6281346,1.89502
9,0.30953524,9,0.5399524,2.0696993,1.0466472
10,0.56759834,10,0.54492503,2.3563335,2.9600732
11,0.515282,11,0.5424068,1.8054914,2.0284603
12,0.4625751,12,0.4857586,2.068772,2.4250762
13,0.35278472,13,0.62802416,2.6344705,2.3733652
14,0.5104089,14,0.43560869,1.5064301,0.93314964
15,0.4767378,15,0.63742137,1.968136,1.3153282
16,0.443029,16,0.3901232,1.9512811,0.9377328
17,0.41122475,17,0.6116235,1.3590664,1.0842122
18,0.7417213,18,0.68512785,3.5765262,1.3876106
19,0.3001908,19,0.5628877,1.2363073,0.95374036
20,0.36577278,20,0.41904658,0.8340183,0.5246692
21,0.22122116,21,0.5863468,1.5347561,0.97107697
22,0.4724859,22,0.49533072,2.0662928,0.89043874
23,0.55316526,23,0.6160524,1.6054269,2.431379
24,0.22740503,24,0.6431638,1.0665523,0.9239051
25,0.5909651,25,0.5180886,2.0286689,2.1499255
26,0.3815808,26,0.62793577,0.7601751,0.5861888
27,0.32917798,27,0.5831366,2.4571826,3.5102682
28,0.5161064,28,0.62636256,0.8379911,0.68384653
29,0.32632098,29,0.5230166,1.4966869,0.79722345
30,0.5262083,30,0.5322655,1.9083229,0.87886256
31,0.19392087,31,0.46553475,1.2733501,0.85592616
32,0.2682677,32,0.66231287,1.0201072,0.8722321
33,0.58025473,33,0.5519089,1.6970404,1.0359112
34,0.22533764,34,0.6516722,0.74125576,0.554662
35,0.7360905,35,0.5635335,2.0367367,0.7242849
36,0.29135662,36,0.6081401,0.95718914,0.77371246
37,0.65182287,37,0.45728216,1.4197454,0.8985794
38,0.720394,38,0.434905,1.2647724,0.78208274
39,0.30879053,39,0.3621958,1.720938,0.8025819
40,0.6925065,40,0.6938319,1.1091193,0.63001853
41,0.23719575,41,0.6446858,0.8616124,0.70231664
42,0.5492792,42,0.3967552,1.1387467,0.7424261
43,0.49103352,43,0.6805126,2.6536217,2.072933
44,0.2529471,44,0.5763675,0.9502639,0.73093164
45,0.54969597,45,0.66494006,1.6042145,1.1409998
46,0.46545956,46,0.5423521,1.4311155,1.4240998
47,0.45234302,47,0.49731404,2.0350509,1.6203508
48,0.5690288,48,0.69960964,1.8522928,0.8175928
49,0.36417028,49,0.5135694,1.5799989,1.2010235
50,0.4883007,50,0.6232087,1.5896853,1.381729
51,0.25716576,51,0.6604081,0.84554774,0.6745453
52,0.3043786,52,0.5842843,1.5443318,2.0566163
53,0.28065044,53,0.595097,1.2441648,0.91506594
54,0.6382858,54,0.6381195,1.3787546,0.9420082
55,0.2192159,55,0.6381185,1.2835712,1.0790747
56,0.47069806,56,0.59689575,2.4756348,1.6064057
57,0.6819145,57,0.3549179,2.1539464,0.788348
58,0.5717312,58,0.6769232,2.6396737,2.180275
59,0.5220194,59,0.43062258,1.7253934,2.1897862
60,0.30740947,60,0.6391141,1.2254244,1.0919052
61,0.32588163,61,0.48040405,2.9639726,1.3658028
62,0.3758375,62,0.7161953,0.9555353,1.078448
63,0.3772081,63,0.6489273,1.20307,0.9530482
64,0.4806536,64,0.5159234,2.7483878,1.0850724
65,0.41817686,65,0.7049111,1.2538495,1.054577
66,0.6646942,66,0.5089291,2.4622047,2.2864797
67,0.6441166,67,0.47636417,2.1929238,1.2410982
68,0.23659681,68,0.5183278,1.6323096,1.0640557
69,0.3113948,69,0.5334249,0.8909596,0.68543553
70,0.5474176,70,0.6587311,1.9046599,1.5541561
71,0.56414354,71,0.7024211,1.0532551,0.89362156
72,0.3640926,72,0.7598189,1.3761605,2.2597268
73,0.59638816,73,0.5464856,1.4662614,1.3042616
74,0.5438015,74,0.5037644,2.4024374,2.313781
75,0.25214303,75,0.7323527,1.202863,1.0197918
76,0.5168701,76,0.43137223,1.3176132,0.9655021
77,0.3157749,77,0.7740581,1.2018896,3.4015088
78,0.3770672,78,0.6160531,1.1630914,0.81028545
79,0.20511356,79,0.7021987,1.3540491,0.92894405
80,0.4918462,80,0.48810625,1.9495512,0.869569
81,0.30736634,81,0.7393308,1.7697918,3.409194
82,0.28245288,82,0.70337856,0.6421542,0.5260787
83,0.3671879,83,0.72302955,1.244993,1.6343067
84,0.26405713,84,0.6592834,0.6585515,0.52692395
85,0.21356913,85,0.61911035,1.578791,0.9148718
86,0.4884898,86,0.59803843,1.1363293,0.83163536
87,0.5120258,87,0.5345153,2.089068,2.7847867
88,0.6214378,88,0.37551743,1.148631,0.7345581
89,0.29477704,89,0.71034473,0.6621534,0.5851922
90,0.4794118,90,0.7546161,1.5415183,1.475635
91,0.31315777,91,0.7192877,1.3104882,1.0932374
92,0.3898308,92,0.7289229,0.7419304,0.5561868
93,0.61137605,93,0.38938525,2.1070793,1.8685356
94,0.4298698,94,0.5984016,2.1910422,2.6209643
95,0.35288978,95,0.59894747,1.7780099,1.5605263
96,0.32046673,96,0.5657059,2.0316765,1.2447755
97,0.83613294,97,0.40349585,3.1810317,0.6767161
98,0.5171606,98,0.7152809,1.9243795,1.5614961
99,0.61129504,99,0.55729616,2.4784615,1.4336643
100,0.3419836,100,0.49054578,0.6946152,0.55839735
101,0.54734826,101,0.578972,2.6374443,2.0407343
102,0.27872008,102,0.6235036,1.4104079,0.9359675
103,0.31461024,103,0.64614445,1.2483451,0.9522356
104,0.5010334,104,0.47381482,1.9493057,0.8819473
105,0.38210654,105,0.38623387,1.3107324,0.9464193
106,0.24359168,106,0.7065134,0.71767896,0.61651343
107,0.3307996,107,0.6391301,0.96955806,0.68723035
108,0.2543147,108,0.64462364,0.9002302,0.6243652
109,0.30699313,109,0.48508424,2.2041736,2.1941297
110,0.30423722,110,0.43557844,0.9379067,0.8053673
111,0.45374054,111,0.3251826,1.4770687,1.2679353
112,0.23983055,112,0.59025574,1.0166466,0.8129829
113,0.5323788,113,0.56268334,2.3392506,2.8383267
114,0.21713825,114,0.6255895,0.96724504,0.6313732
115,0.32908008,115,0.62712723,1.0348473,0.5824735
116,0.31922516,116,0.6473823,1.1231235,0.8671451
117,0.32819012,117,0.72099936,1.0670464,0.8007097
118,0.19559972,118,0.46888527,1.4467854,0.88692576
119,0.23903708,119,0.7308844,0.8105044,0.5912335
120,0.3590388,120,0.64285254,1.0901939,0.7829108
121,0.3710811,121,0.5304039,2.5361986,2.9495149
122,0.27166563,122,0.78168654,1.6322671,2.8120537
123,0.24102236,123,0.649784,0.62676316,0.54173654
124,0.48023748,124,0.4976825,1.8321053,2.1524985
125,0.771163,125,0.5069326,1.6233872,0.6730976
126,0.36943144,126,0.52934265,1.3421589,1.105748
127,0.806406,127,0.29881555,2.2784107,0.5290548
128,0.2698539,128,0.6523172,0.8234127,0.7440241
129,0.26807758,129,0.6992352,0.5793442,0.4846266
130,0.3881983,130,0.43731534,3.6216197,1.3162436
131,0.33254388,131,0.75350404,1.143983,2.349724
132,0.53512466,132,0.7183961,1.55818,2.2240214
133,0.26289582,133,0.65013367,1.6185731,1.3322058
134,0.58612424,134,0.29394284,1.1127414,0.6777914
135,0.24299863,135,0.61189705,1.3458017,0.8875864
136,0.52164733,136,0.7165026,2.2315307,2.1501422
137,0.470217,137,0.5678197,1.7104858,1.1310327
138,0.446407,138,0.6496413,1.800596,1.465631
139,0.4906515,139,0.50729066,1.1286771,0.68704915
140,0.56372756,140,0.6652419,0.9231728,0.60878664
141,0.52028817,141,0.636172,2.389209,2.2902024
142,0.34854335,142,0.76918626,0.9558455,2.113167
143,0.25324434,143,0.7250818,0.62656003,0.5543473
144,0.33700258,144,0.6738234,0.85834825,0.64158493
145,0.38491747,145,0.66898024,0.9436395,0.78453916
146,0.49024647,146,0.7215333,1.1052102,0.8450803
147,0.7580872,147,0.6920841,2.1405406,0.7704377
148,0.44203016,148,0.6433559,1.5886697,2.7461352
149,0.33546877,149,0.74761754,1.3028104,1.8589085
150,0.46729225,150,0.38347325,2.2505064,1.1539831
151,0.39046052,151,0.61711514,1.7882495,2.8643591
152,0.25610307,152,0.7266013,0.72733325,0.59465224
153,0.24536502,153,0.5040028,1.8129925,0.80363905
154,0.318484,154,0.48285493,1.8865157,0.83784425
155,0.25517854,155,0.682425,0.62925184,0.53354573
156,0.60742646,156,0.47167233,1.0615954,0.740581
157,0.27501535,157,0.6755087,0.72204953,0.6308638
158,0.81365705,158,0.7005458,1.7946258,0.71340185
159,0.34148008,159,0.5712549,1.8573437,2.500809
160,0.5563273,160,0.51840395,1.517901,0.7419831
161,0.61994886,161,0.32830822,1.1960657,0.6861018
162,0.20445894,162,0.57360804,0.9478518,0.7641681
163,0.41246173,163,0.3874475,1.4180596,0.66697574
164,0.2690862,164,0.7100712,0.9494185,0.6566225
165,0.4737038,165,0.47819707,1.8967606,1.4253864
166,0.5846222,166,0.5988024,0.91101193,0.6071857
167,0.3701291,167,0.6046309,0.8407632,0.73546094
168,0.47297284,168,0.42089823,1.0753051,1.0329746
169,0.36920327,169,0.5887923,2.3329356,2.3594053
170,0.26873097,170,0.7080438,0.7888606,0.5824727
171,0.827018,171,0.5667093,2.175734,0.68794495
172,0.44278067,172,0.6391705,2.0874417,1.2046616
173,0.58615357,173,0.62814397,1.8290466,1.4713581
174,0.27292156,174,0.6040549,1.2468052,0.7251139
175,0.3099376,175,0.65970254,0.8564338,0.6079933
176,0.19977161,176,0.66723037,1.0910275,0.731839
177,0.6241529,177,0.5419696,2.149347,1.5848405
178,0.6314817,178,0.6272429,1.9696047,2.1694424
179,0.6030512,179,0.51779187,3.1147618,1.4951221
180,0.38935485,180,0.5257804,1.1651977,0.67164093
181,0.32326,181,0.5934813,0.8412751,0.6511878
182,0.63428885,182,0.62175316,1.8758929,0.90430623
183,0.20618436,183,0.7161516,0.74391824,0.60990614
184,0.4458771,184,0.6631077,3.2854106,2.33365
185,0.41321906,185,0.6231333,2.337937,3.9726617
186,0.36835563,186,0.5919491,1.8581138,2.631107
187,0.51533484,187,0.7019379,1.3350917,0.7656477
