,discount,learning rate,mf weight,mb weight,subject
0,0.19324549,0.69480705,3.2859128,3.0682092,0
1,0.8211697,0.10835831,2.7960143,3.5041351,1
2,0.3666051,0.6737263,1.2397203,1.3150203,2
3,0.44577256,0.659846,3.7441413,3.322801,3
4,0.5223017,0.810788,3.1436749,5.1372285,4
5,0.63295996,0.6410052,3.9513388,2.3662522,5
6,0.31538138,0.5828914,1.1892855,1.5323513,6
7,0.83650345,0.7037018,3.8491387,1.8960149,7
8,0.2677858,0.6821016,1.027082,1.4682359,8
9,0.51065975,0.5219804,0.6940215,1.0932568,9
10,0.45359907,0.13037957,2.3283353,3.8332236,10
11,0.3882583,0.7021481,4.366637,5.061903,11
12,0.75225043,0.34817368,1.8642297,3.7237697,12
13,0.52674955,0.40849555,2.8631847,1.7388664,13
14,0.8517552,0.7455211,4.514311,2.5669308,14
15,0.37200853,0.25116906,3.5286026,1.702317,15
16,0.866483,0.5353977,3.7543538,0.7873031,16
17,0.24442402,0.730141,3.762393,2.7682061,17
18,0.5655831,0.36111924,2.1322641,4.346101,18
19,0.49338552,0.58778864,1.4701186,1.2386038,19
20,0.66074026,0.27128148,3.0782394,5.228093,20
21,0.6736368,0.6919868,3.3611717,4.0232887,21
22,0.6345552,0.36642057,3.7356682,3.10956,22
23,0.57287776,0.21251082,4.893527,3.1931572,23
24,0.4104745,0.54496944,2.4134724,1.6277157,0
25,0.44198498,0.14150307,4.4032354,2.3808925,1
26,0.19951636,0.33984637,1.2428079,0.30175018,2
27,0.31660137,0.5172453,3.1887167,1.8768564,3
28,0.5143827,0.5631203,1.2997773,3.2285228,4
29,0.839819,0.76962996,4.544625,4.7375402,5
30,0.15126263,0.65833503,2.6846461,1.0313216,6
31,0.6568474,0.51761264,3.150445,0.6405366,7
32,0.40871295,0.7341882,1.2204705,0.96934247,8
33,0.409483,0.562636,0.7425891,1.0687431,9
34,0.38471675,0.29536435,5.342578,5.4222603,10
35,0.43355224,0.63200825,2.8075967,4.684358,11
36,0.5373148,0.36740446,3.6815505,3.0228975,12
37,0.61872256,0.6580838,4.2842684,2.491957,13
38,0.8440443,0.55969626,1.7795203,2.5129104,14
39,0.7178202,0.26361263,2.2633405,3.0221205,15
40,0.8414107,0.4968037,3.6613462,1.5500283,16
41,0.2604641,0.44109967,1.5704973,1.1320432,17
42,0.6045924,0.5086491,3.1905146,4.89776,18
43,0.3696913,0.67412096,3.1150308,1.7292733,19
44,0.46175852,0.21235816,1.3483896,3.7600822,20
45,0.8183932,0.6825406,2.3995194,3.960311,21
46,0.8170538,0.53791106,5.150318,5.4793215,22
47,0.44850746,0.19079019,5.0756235,2.5664291,23
48,0.6701761,0.73900944,1.2305326,4.1870594,0
49,0.81702274,0.15716277,3.0016143,4.808541,1
50,0.12163126,0.39819136,1.6464919,0.44987625,2
51,0.5379288,0.68834513,4.568228,2.2542648,3
52,0.49103746,0.77570355,3.2906563,3.626927,4
53,0.5288756,0.62209666,3.6931686,1.4972186,5
54,0.24591191,0.64777714,2.4131005,1.0387385,6
55,0.8372838,0.69448066,4.1053066,2.9781237,7
56,0.507092,0.7605852,0.80870485,1.247745,8
57,0.49189395,0.68454486,1.224679,1.7203496,9
58,0.75859636,0.28945443,4.404933,5.712364,10
59,0.44397652,0.56480044,2.6825955,4.463288,11
60,0.5951671,0.35305592,3.023038,2.388351,12
61,0.7697272,0.7112348,3.5955954,3.8219113,13
62,0.8713914,0.4973071,3.2984028,1.2403963,14
63,0.7243515,0.33810505,4.402952,3.528685,15
64,0.7501189,0.6418099,5.403373,1.5183599,16
65,0.33596322,0.86269516,4.267088,4.4666452,17
66,0.32702672,0.47864687,2.7476757,4.650312,18
67,0.3852549,0.75300294,4.286521,1.0765316,19
68,0.6346329,0.26201174,4.3072352,3.3704157,20
69,0.7446161,0.7004315,3.875378,5.350219,21
70,0.7634771,0.4461338,3.5922039,3.5022588,22
71,0.5049423,0.1809779,5.2403517,4.210355,23
72,0.37717474,0.63351727,2.5268645,3.4616497,0
73,0.719811,0.27084932,4.0084524,4.8157864,1
74,0.42047274,0.8824977,2.1071086,2.6599321,2
75,0.7266712,0.62202585,1.7824899,3.4112735,3
76,0.3994388,0.49544457,1.6179192,2.150108,4
77,0.6131199,0.7293972,4.7785363,2.8369865,5
78,0.32763702,0.79827,3.163076,1.2228522,6
79,0.8746431,0.8306819,4.6867676,5.050324,7
80,0.16034004,0.6787908,1.0964655,1.1716559,8
81,0.2393136,0.72718173,2.0627832,2.3195238,9
82,0.778748,0.17897427,4.00112,4.1624784,10
