,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.39006665,0,0.6120425,2.2581177,2.6967597
1,0.6584038,1,0.29213783,3.908505,3.8336723
2,0.37815398,2,0.64110327,2.1501973,2.0487096
3,0.46863037,3,0.6018323,2.631815,2.6105595
4,0.39325684,4,0.6153753,2.3357446,2.7275412
5,0.6285798,5,0.6123796,2.9773624,2.1992767
6,0.35894224,6,0.62843746,2.0376225,1.8940166
7,0.6313087,7,0.5915665,3.1854858,2.2896075
8,0.3538918,8,0.6395698,1.9037911,1.8030769
9,0.36778402,9,0.6305798,2.0954432,1.8714497
10,0.6502283,10,0.29622912,3.9128277,3.9014454
11,0.45754778,11,0.5800871,2.6332989,3.4890103
12,0.6170731,12,0.44080254,3.5918071,2.5464365
13,0.5404848,13,0.5906012,2.9523659,2.546922
14,0.6945853,14,0.6059201,3.0602427,2.1009834
15,0.65923625,15,0.3232828,3.6849196,2.6819327
16,0.68946517,16,0.552936,3.716131,2.3483896
17,0.39562508,17,0.6255619,2.232996,2.3240817
18,0.42691803,18,0.51849526,2.8263276,4.101158
19,0.43879962,19,0.62881553,2.367741,2.2410614
20,0.63578534,20,0.32436773,3.7888086,3.8047588
21,0.51637,21,0.59507483,2.7872758,3.0442045
22,0.6591967,22,0.39657372,3.8140378,3.0178223
23,0.6633452,23,0.28746015,3.866592,4.1204696
