,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.4977996,0,0.7159341,2.0828173,4.144276
1,0.66352344,1,0.1558692,4.1852694,3.5486946
2,0.5169539,2,0.76306957,1.7354419,1.464668
3,0.6528639,3,0.73710364,3.917651,3.7556891
4,0.40634245,4,0.67914486,2.5635576,3.968566
5,0.73652864,5,0.7046608,4.0978484,2.518126
6,0.26841724,6,0.62502784,1.4592304,0.73247796
7,0.77759385,7,0.6129103,4.102402,1.7541828
8,0.35859394,8,0.720266,0.5140275,0.44987097
9,0.5088862,9,0.6319481,1.2774752,0.9634241
10,0.6461757,10,0.16134311,4.132381,3.6832275
11,0.5829109,11,0.59626013,2.8307574,4.7426467
12,0.569735,12,0.39895326,3.7148225,2.4549918
13,0.66300166,13,0.5935229,3.22673,3.106819
14,0.86738294,14,0.65665835,4.1185627,1.0271924
15,0.7146642,15,0.31734222,3.9560986,2.4557195
16,0.8075395,16,0.5419195,4.339864,1.6182978
17,0.52586603,17,0.7442591,2.0772212,3.0981345
18,0.4279798,18,0.4318269,2.372494,5.138383
19,0.5954435,19,0.7578174,2.9483657,2.4114466
20,0.65643054,20,0.28049585,3.9584644,4.298405
21,0.66744053,21,0.63974804,3.2180495,4.3122783
22,0.72658324,22,0.3988122,4.319581,4.021561
23,0.5667014,23,0.1359368,3.625638,4.032097
