,discount,learning rate,mf weight,mb weight,subject
0,0.4157313,0.7615726,2.5803475,4.2481213,0
1,0.7304805,0.21559034,4.340494,4.5185976,1
2,0.27797553,0.46541208,1.3538592,0.6397139,2
3,0.62362546,0.70675683,3.1241865,3.8254404,3
4,0.24715306,0.56634706,2.1171694,2.92027,4
5,0.86219835,0.62540495,2.7166905,1.7407167,5
6,0.17430753,0.51440954,1.6347606,0.8626039,6
7,0.8988905,0.61299735,2.7268763,1.5577605,7
8,0.23733622,0.8124978,0.793796,0.7886188,8
9,0.3569748,0.7065792,1.3015983,0.95924294,9
10,0.6678456,0.11667437,2.5315356,4.2246056,10
11,0.36006746,0.61798465,4.6616454,5.102958,11
12,0.6167013,0.35697502,3.2210908,1.603123,12
13,0.588983,0.37411523,1.5711715,0.7830121,13
14,0.90367633,0.5304721,2.9998004,1.1412265,14
15,0.7762974,0.35871923,5.1641603,3.5687077,15
16,0.7277505,0.40427428,3.4838412,0.6877214,16
17,0.3017906,0.81226695,2.1157367,4.1847816,17
18,0.57119113,0.41698363,1.5627676,4.554421,18
19,0.6581143,0.7745111,4.207738,1.2257586,19
20,0.7263997,0.4604456,5.757314,4.5082836,20
21,0.81157124,0.40675566,1.317397,1.678256,21
22,0.70211965,0.2765256,2.589703,3.7350554,22
23,0.8775808,0.11736952,3.1851878,3.807237,23
24,0.3209048,0.82892317,4.0253015,4.3363914,0
25,0.8518342,0.15543476,2.7593138,4.4509697,1
26,0.55940336,0.8100916,1.0397503,2.3397942,2
27,0.62278557,0.7312405,3.335824,4.03241,3
28,0.5598362,0.5839574,0.7244184,3.5854163,4
29,0.6206129,0.75632954,4.287777,3.250629,5
30,0.3934782,0.76826,1.7849193,0.9932547,6
31,0.7599479,0.5484772,3.7498674,1.0520567,7
32,0.3872582,0.3936119,0.42705387,0.7386821,8
33,0.46949732,0.7286128,1.4160271,1.4818834,9
34,0.7299337,0.1906382,3.4580693,5.445146,10
35,0.6224003,0.7070437,3.3080215,5.7586536,11
36,0.6096297,0.36284584,2.454609,3.1072917,12
37,0.60998905,0.6748843,3.6448674,3.4699607,13
38,0.8722114,0.701187,4.167073,0.95111614,14
39,0.82872885,0.21580265,2.137806,2.7447033,15
40,0.74185354,0.35011822,2.7190814,0.25396824,16
41,0.28751507,0.7217404,2.9632885,2.4379723,17
42,0.31041506,0.6498169,4.72443,5.62409,18
43,0.71965766,0.66833943,1.3642054,1.3481271,19
44,0.8663587,0.177116,1.2372229,3.17338,20
45,0.6593785,0.6567358,3.0674765,5.209947,21
46,0.5506532,0.3100634,4.0654116,2.1995244,22
47,0.62705857,0.0944392,0.98291576,2.0919318,23
48,0.6295284,0.5300443,0.9256207,3.9603,0
49,0.6717475,0.11731384,2.560509,3.1750803,1
