,inferred policy rate,subject,inferred reward rate,inferred dec temp
0,0.78720194,0,0.39102796,5.847746
1,0.041090135,1,0.10139444,6.4195733
2,0.5711958,2,0.70468175,1.6887095
3,0.8289241,3,0.63648134,1.3373737
4,0.8307123,4,0.23255035,2.628455
5,0.46267408,5,0.51925266,4.8898554
6,0.826481,6,0.040520743,3.0266812
7,0.100123994,7,0.71282375,4.536213
8,0.66499627,8,0.6275159,3.3390522
9,0.19807996,9,0.88136995,5.444497
10,0.71113855,10,0.29735932,5.8363624
11,0.7520757,11,0.16117541,2.5993109
12,0.8189109,12,0.57214797,3.4943855
13,0.30128956,13,0.35436258,3.9505537
14,0.7934597,14,0.38652503,2.1523468
15,0.80488133,15,0.850005,3.2678323
16,0.85702294,16,0.59532785,4.2348175
17,0.8605209,17,0.7021503,2.8517158
18,0.03222951,18,0.278148,4.1258507
19,0.71548665,19,0.88607764,3.71244
20,0.7301183,20,0.7580643,5.7655873
21,0.66764003,21,0.33717826,6.399824
22,0.7389094,22,0.5952645,3.1972284
23,0.117771395,23,0.5113534,3.4499173
24,0.5136493,24,0.14946336,2.4008124
25,0.88336116,25,0.39221048,1.6240976
26,0.27632892,26,0.3182264,3.5566177
27,0.48379555,27,0.5843641,5.869453
28,0.49433014,28,0.730214,3.1106806
29,0.81092983,29,0.58221483,2.7420995
30,0.087448835,30,0.62494487,3.6568003
31,0.75837994,31,0.23204646,2.1455972
32,0.41189128,32,0.5417412,3.0221698
33,0.8833819,33,0.23812246,2.511108
34,0.8339813,34,0.35947052,3.508148
35,0.6557069,35,0.34149617,2.8437867
36,0.5818113,36,0.052504845,2.0581648
37,0.54706365,37,0.7831609,1.3385574
38,0.053594835,38,0.8451383,2.1029332
39,0.31496722,39,0.08062472,1.9735715
40,0.8508104,40,0.66903996,6.1566105
41,0.2439185,41,0.44574067,2.3307672
42,0.46856704,42,0.57857627,4.7195635
43,0.7976211,43,0.41650447,1.8148633
44,0.61807793,44,0.3686036,2.9321237
45,0.5500892,45,0.24547286,5.8665032
46,0.06744115,46,0.7288128,1.3951463
47,0.84415257,47,0.8294205,6.0849247
48,0.2706137,48,0.7284826,5.1490088
49,0.67399144,49,0.46781406,3.2900195
50,0.7088699,50,0.83815724,2.7846181
51,0.48386994,51,0.42640838,4.8882804
52,0.23053536,52,0.47057465,5.9796643
53,0.50642914,53,0.4848801,3.013338
54,0.16326733,54,0.60009557,1.7599077
55,0.7924117,55,0.903307,3.7847502
56,0.37962794,56,0.8432438,3.862928
57,0.57614976,57,0.20057248,4.16842
58,0.602262,58,0.09300667,6.7676964
59,0.037696715,59,0.18688479,2.0222154
60,0.03661634,60,0.64995843,3.994729
61,0.021575632,61,0.018488761,3.6278436
62,0.5748822,62,0.37546465,5.789228
63,0.87020826,63,0.11570904,6.3568945
64,0.7966037,64,0.6976819,1.9165165
65,0.033481125,65,0.29071987,3.9069555
66,0.021189662,66,0.5242855,3.1336935
67,0.8529454,67,0.6226599,2.6421354
68,0.82655567,68,0.69084525,1.8312597
69,0.030805798,69,0.82789606,4.6826406
70,0.13505828,70,0.6480912,4.395115
71,0.8338183,71,0.7560145,3.8996804
72,0.11495695,72,0.32345712,3.3544354
73,0.68250537,73,0.6713567,2.7351904
74,0.02701839,74,0.3746971,1.1162605
75,0.012848316,75,0.33851808,3.1036136
76,0.84500086,76,0.28719708,2.731372
77,0.1394587,77,0.23159134,1.5984808
78,0.6490192,78,0.33739084,4.71585
79,0.59690964,79,0.41638315,4.3096046
80,0.869242,80,0.35613883,1.9500676
81,0.03767109,81,0.7900139,4.5806494
82,0.60992026,82,0.8437416,4.0628204
83,0.019192431,83,0.81220645,3.3385904
84,0.6156763,84,0.82741517,3.5208108
85,0.58495605,85,0.79493225,4.7860694
86,0.17117186,86,0.109580696,4.2022724
87,0.7222912,87,0.68199915,2.9345145
88,0.71225405,88,0.14044522,5.3528876
