,policy rate,reward rate,dec temp,subject
0,0.7020119,0.5131081,7.2922935,0
1,0.38611862,0.46546802,1.363027,1
2,0.51363134,0.72790974,3.028132,2
3,0.8234487,0.65050596,2.1823952,3
4,0.20463148,0.18795726,3.5309067,4
5,0.49729797,0.6559045,5.8548694,5
6,0.52376086,0.030512195,2.7565458,6
7,0.23003441,0.7839149,3.5097356,7
8,0.7740593,0.500445,2.1611514,8
9,0.22230165,0.66125286,6.939781,9
10,0.572388,0.16663769,4.831435,10
11,0.77895725,0.42157412,2.3656943,11
12,0.5356391,0.63991594,3.991613,12
13,0.4621027,0.2584402,4.1863194,13
14,0.6130197,0.46998268,2.4230318,14
15,0.6288688,0.82071126,5.267567,15
16,0.38963664,0.61346203,2.5545425,16
17,0.59545535,0.5129737,4.140436,17
18,0.2095412,0.40770814,2.4490378,18
19,0.64060336,0.5935872,4.345846,19
20,0.61412936,0.67592055,2.9698849,20
21,0.73621154,0.3808548,7.6107125,21
22,0.6536557,0.67526084,3.786735,22
23,0.5374949,0.62998337,5.017917,23
24,0.23331623,0.46352682,2.4187682,24
25,0.8345433,0.6544214,4.019471,25
26,0.2648649,0.64451504,2.3315206,26
27,0.67497224,0.62969595,6.0803466,27
28,0.7325959,0.43969157,3.2006037,28
29,0.6071282,0.7338059,3.2444296,29
30,0.24005224,0.5311452,2.8115013,30
31,0.5411745,0.1976824,3.7738504,31
32,0.52362096,0.57861984,2.7976747,32
33,0.78170174,0.3226803,3.251924,33
34,0.47990677,0.65450585,4.312826,34
35,0.62030876,0.45069522,3.4208593,35
36,0.34602916,0.47078294,3.1534693,36
37,0.69864815,0.74907744,4.8074937,37
38,0.4243957,0.6787258,1.8855606,38
39,0.2600832,0.114779845,2.6743624,39
40,0.85413224,0.6327548,6.6322412,40
41,0.22894712,0.4058776,2.4779243,41
42,0.37010387,0.53719366,3.9176977,42
43,0.3242375,0.46623954,2.4019818,43
44,0.8027449,0.37061852,4.175899,44
45,0.26836073,0.22881024,6.5743656,45
46,0.51679367,0.4049134,2.8571298,46
47,0.8217561,0.6474434,4.372384,47
48,0.08003361,0.8614881,8.881112,48
49,0.572288,0.36619675,1.635161,49
50,0.6771701,0.7110034,3.8640263,50
51,0.27465144,0.50702405,6.172014,51
52,0.47207642,0.5461523,5.9330564,52
53,0.7169959,0.56662065,4.2807207,53
54,0.26031843,0.7553119,2.961728,54
55,0.61127836,0.74759233,5.738594,55
56,0.34580043,0.73720956,3.328055,56
57,0.5412176,0.36523372,5.2244673,57
58,0.54501635,0.09907364,5.3235807,58
59,0.05728846,0.6184191,3.4244957,59
60,0.13632213,0.589007,6.7381735,60
61,0.017011764,0.04403941,3.5585299,61
62,0.387398,0.2569665,4.0058455,62
63,0.29151604,0.6033152,3.5689485,63
64,0.62418836,0.53819484,1.3969691,64
65,0.5595589,0.36864266,4.2961564,65
66,0.14195079,0.41112268,3.3119583,66
67,0.7139677,0.77440774,3.2033083,67
68,0.77735364,0.6635138,3.2103105,68
69,0.28227934,0.6968098,4.007345,69
70,0.14969678,0.7605795,3.6111693,70
71,0.7773745,0.71092725,4.187613,71
72,0.25563645,0.256188,3.8655756,72
73,0.6148484,0.7511056,4.0301876,73
74,0.22049044,0.82815295,2.6362836,74
75,0.023154328,0.57555294,1.64242,75
76,0.69429004,0.37975663,3.534796,76
77,0.20938994,0.7752182,4.0805106,77
78,0.5101507,0.31446266,5.9100175,78
79,0.5769725,0.48645946,3.8842692,79
80,0.84086585,0.5188318,3.6812396,80
81,0.46822366,0.8744407,4.467134,81
82,0.7828381,0.5999665,2.8981674,82
83,0.2698212,0.82337964,4.8837924,83
84,0.20539144,0.60651207,3.9344027,84
85,0.45307982,0.68316275,4.0891747,85
86,0.3637291,0.29011637,4.5878057,86
87,0.8429624,0.66501075,4.2193985,87
88,0.28817835,0.34014967,3.9715776,88
89,0.714164,0.32230267,2.5910387,89
90,0.22998512,0.23252621,6.2794714,90
91,0.4797752,0.48394212,2.284092,91
92,0.8121532,0.4131454,3.9543586,92
93,0.40810922,0.6874459,4.149886,93
94,0.08205439,0.38520974,5.4886193,94
95,0.42493716,0.5350259,5.494144,95
96,0.26615545,0.33831432,5.298829,96
97,0.7591564,0.3645623,6.1782427,97
98,0.3306684,0.46614358,5.320915,98
99,0.8397657,0.5879961,2.2064428,99
100,0.49714428,0.72226584,3.6817648,100
101,0.11886812,0.5348711,0.88219637,101
102,0.24285002,0.40194738,7.25616,102
103,0.9034942,0.35322782,2.6188946,103
104,0.14901084,0.7384912,4.6078205,104
105,0.24576153,0.4688293,1.511123,105
106,0.30341962,0.21887349,3.7378597,106
107,0.7171931,0.21148665,6.8672695,107
108,0.114187345,0.24435231,4.4189672,108
109,0.13263993,0.4079498,3.2634246,109
110,0.17482752,0.47564483,1.7053074,110
111,0.15833274,0.51891655,3.389556,111
112,0.594342,0.26971975,4.889031,112
113,0.5078636,0.58459103,1.5074157,113
114,0.8560253,0.6197839,1.9282935,114
115,0.21835798,0.6263534,7.2211385,115
116,0.9008497,0.47341526,2.878355,116
117,0.42509004,0.8131622,7.002814,117
118,0.36567792,0.8266107,6.3515716,118
119,0.79052716,0.67694163,5.3571916,119
120,0.50835866,0.47079435,5.2874575,120
121,0.40024185,0.30500793,7.4283905,121
122,0.72280544,0.701341,3.2112694,122
123,0.24845918,0.45173734,2.5299215,123
124,0.8634936,0.26729795,3.521133,124
125,0.86481184,0.82512,7.375484,125
126,0.035634674,0.7853826,5.9217596,126
127,0.66150886,0.16697523,1.9967765,127
128,0.47190198,0.7093029,3.1354067,128
129,0.7074943,0.517789,4.7929926,129
130,0.6938905,0.7400312,2.8542585,130
131,0.43889117,0.19099016,6.007182,131
132,0.620164,0.23926751,7.5707474,132
133,0.12441929,0.7263406,4.5397205,133
134,0.634738,0.63855153,1.695448,134
135,0.3098353,0.7519071,7.507479,135
136,0.35854182,0.65461326,3.6827745,136
137,0.8142836,0.58487695,5.717447,137
138,0.65590096,0.67640847,4.847455,138
139,0.55198,0.5833365,4.164136,139
140,0.38370925,0.61702925,2.3490515,140
141,0.1376608,0.73938066,1.7522709,141
142,0.58331996,0.7399342,3.5735874,142
143,0.18140833,0.68745303,3.5415154,143
144,0.11084967,0.14880836,2.0816507,144
145,0.28094435,0.7493345,6.248254,145
146,0.6484378,0.77347547,3.0701861,146
147,0.7602601,0.5927544,4.319085,147
148,0.1921202,0.5162871,4.7796116,148
149,0.7310706,0.7710409,5.937049,149
150,0.60203123,0.59901595,1.3174437,150
151,0.61282074,0.63471234,4.8503594,151
152,0.7328446,0.8191686,2.2224445,152
153,0.5567779,0.58646,3.3889408,153
154,0.32183143,0.15786469,6.262738,154
155,0.8770317,0.4080287,4.455461,155
156,0.06302434,0.41787794,3.2016966,156
157,0.53147507,0.32277647,1.703954,157
158,0.545595,0.43186355,3.5279582,158
159,0.5891361,0.4760361,3.3340616,159
160,0.43202865,0.5542901,2.1050797,160
161,0.4537893,0.65296155,4.052897,161
162,0.40970075,0.58602047,3.8565583,162
163,0.627857,0.5655412,3.0200777,163
164,0.44334757,0.84459203,5.41994,164
165,0.6796466,0.7369927,4.0617085,165
166,0.89804596,0.8787847,5.9250717,166
167,0.92705435,0.3055315,3.7613335,167
168,0.40958008,0.2644607,6.3369174,168
169,0.64017886,0.522501,2.979011,169
170,0.5079206,0.4865028,3.516548,170
171,0.82908744,0.56603175,4.7869215,171
172,0.749454,0.716861,5.05087,172
173,0.8965876,0.6556341,1.5790457,173
174,0.75252944,0.3062002,2.2049513,174
175,0.52991897,0.3642692,4.045273,175
176,0.8865028,0.3451452,7.275441,176
177,0.4170674,0.7613953,2.1487262,177
178,0.6347556,0.56545025,4.6035523,178
179,0.35542002,0.76565784,4.12499,179
180,0.730971,0.025112681,6.7677956,180
181,0.5342109,0.3691162,3.8751493,181
182,0.850594,0.48972905,3.0017061,182
183,0.05515265,0.4801669,1.4829905,183
184,0.80597454,0.7701206,4.7295957,184
185,0.45245802,0.48273513,4.1212206,185
186,0.5010646,0.37770644,3.3541813,186
187,0.5806201,0.5992024,3.861415,187
188,0.80177563,0.36737278,5.5016446,0
189,0.4053197,0.71062845,4.4826236,1
190,0.5955516,0.5583065,1.9456719,2
191,0.8986461,0.90832084,4.1182313,3
192,0.523552,0.16877003,2.55697,4
193,0.8986967,0.5501674,4.5079317,5
194,0.8540507,0.109819554,2.429211,6
195,0.056042828,0.46454793,1.3969569,7
196,0.5211149,0.66959596,3.6362326,8
197,0.44227412,0.38034928,2.7558045,9
198,0.75917727,0.32575974,7.432644,10
199,0.8396568,0.5716005,2.9885843,11
200,0.24535422,0.6682771,3.2521536,12
201,0.29251012,0.57812154,5.8707533,13
202,0.7161853,0.51467615,3.4452507,14
203,0.7612554,0.5481611,2.3240228,15
204,0.44476455,0.8149685,5.514866,16
205,0.5810085,0.6924124,3.3330297,17
206,0.25315756,0.56113344,5.528611,18
207,0.5680718,0.8545553,2.906041,19
208,0.4740894,0.3975429,4.5100164,20
209,0.58693516,0.39757875,5.1449866,21
210,0.6530064,0.39029977,3.0373573,22
211,0.66270596,0.53566015,3.0889025,23
212,0.24713628,0.22770524,2.6968133,24
213,0.7680971,0.6015288,3.0243592,25
214,0.7163924,0.31044838,5.067562,26
215,0.48413864,0.67371225,7.476284,27
216,0.55841935,0.6001367,2.889688,28
217,0.44374937,0.6946271,4.2991657,29
218,0.29870167,0.4120619,2.6015594,30
219,0.73151696,0.40631345,5.0014896,31
220,0.5233476,0.47002366,3.5133243,32
221,0.71125144,0.6035867,3.609624,33
222,0.49694225,0.48458055,4.110459,34
223,0.6213648,0.26951808,1.9639207,35
224,0.3563722,0.6325774,2.8077781,36
225,0.6424536,0.4176309,2.2609491,37
226,0.29314595,0.754958,2.0455394,38
227,0.44320634,0.21664847,2.390046,39
228,0.6834547,0.40521392,5.3711553,40
229,0.20800416,0.6414469,3.3311307,41
230,0.48863444,0.40998966,5.16612,42
231,0.4482367,0.886809,7.7949595,43
232,0.4695134,0.4452449,3.2000608,44
233,0.30673212,0.45773584,7.7408147,45
234,0.5250447,0.68593293,3.0106373,46
235,0.6734221,0.6589385,7.2598896,47
236,0.51541615,0.5952071,5.642285,48
237,0.47210357,0.43447623,3.5789158,49
238,0.7578634,0.7148787,2.3082826,50
239,0.55331105,0.529987,7.289787,51
240,0.3045545,0.24341656,5.276973,52
241,0.32992244,0.2959913,2.5670888,53
242,0.49790683,0.5027564,2.360457,54
243,0.5149448,0.83283013,3.3473773,55
244,0.31319755,0.62978804,4.101448,56
245,0.08576361,0.20961879,6.899127,57
246,0.08103344,0.23076326,4.780235,58
247,0.2490433,0.60884273,2.5499854,59
248,0.49954993,0.635178,5.1769757,60
249,0.16700058,0.3041369,2.2021148,61
250,0.4999099,0.28302333,7.1639585,62
251,0.70844716,0.18591781,5.912332,63
252,0.6821928,0.49463162,3.3683715,64
253,0.56433535,0.6668786,3.817407,65
254,0.63229364,0.6000707,4.179712,66
255,0.73225427,0.6110151,2.4129164,67
256,0.75964385,0.5862472,3.2773128,68
257,0.5567336,0.3481214,2.1770647,69
258,0.46751392,0.670379,4.0043488,70
259,0.7133971,0.6967353,3.9847007,71
260,0.33656323,0.5750935,3.8684235,72
261,0.484657,0.59491503,1.8471867,73
262,0.06850468,0.64863086,2.4308171,74
263,0.69677365,0.5742502,5.6348915,75
264,0.60096484,0.5695905,3.5082102,76
265,0.24924749,0.73549414,3.1275008,77
266,0.5952986,0.40444314,5.469646,78
267,0.68449026,0.5200846,3.9938607,79
268,0.79884976,0.5497212,5.1528363,80
269,0.26405302,0.55504227,2.801528,81
270,0.43151692,0.27855107,1.5243044,82
271,0.045544397,0.74104244,4.5493584,83
272,0.6428413,0.6340075,3.772422,84
273,0.68927985,0.7220581,4.33456,85
274,0.32628635,0.21498293,3.0810142,86
275,0.7242078,0.80232286,4.264699,87
