,locs0,locs1,locs2,subject
0,1.1715608,-0.8863586,0.5813595,0
1,-2.3545096,-2.1712437,0.15026106,1
2,0.29200333,0.63198876,-1.1448303,2
3,1.759038,2.7078092,-0.7503333,3
4,-0.7155242,-1.3033218,-1.5882361,4
5,2.7841773,-0.7996749,-0.20153515,5
6,1.2797527,-2.5495148,-1.0867158,6
7,-3.4292576,1.0562348,-0.09261921,7
8,-0.102359354,1.1298296,-1.0551815,8
9,-1.5692406,0.86643595,-0.6175542,9
10,0.26151362,-1.1071984,-0.016040415,10
11,0.52151906,-2.4061775,-1.1098351,11
12,0.8217132,0.1729888,-0.7863343,12
13,-1.0750201,-0.7190013,-0.66998565,13
14,1.0089178,-0.743901,-1.453965,14
15,1.4201616,0.42026436,-0.761362,15
16,1.4280479,0.18932033,-0.41644508,16
17,1.1867528,1.5093421,-0.6730497,17
18,-2.2183573,-0.9612595,-0.33547673,18
19,3.3574328,1.2490591,-0.5567033,19
20,1.0705798,0.92914087,0.08574408,20
21,1.4178727,-0.7227589,0.63353753,21
22,0.4554755,1.2647257,-1.3427067,22
23,2.5188212,-0.20289753,-1.0276837,23
24,0.20844297,-1.5433565,-1.5474758,24
25,1.1673071,-0.34090766,-1.313025,25
26,-1.127384,-0.6915514,-1.0931907,26
27,-1.0985785,0.74429584,0.50197864,27
28,-0.765606,0.09085971,-1.3145623,28
29,2.4410582,0.893856,-0.7387141,29
30,-0.78218174,0.34246615,-0.76754093,30
31,1.1232542,-1.2828163,-1.1342887,31
32,-0.11378683,0.4492664,-1.0953928,32
33,1.4797448,-1.52415,-1.4982219,33
34,1.2717003,-1.2699032,-0.84685105,34
35,0.110327035,-0.8330265,-0.9377287,35
36,0.10467279,-1.3520625,-1.9267741,36
37,0.21835472,1.1739084,-1.5540394,37
38,-3.0136023,1.6307673,-0.7800031,38
39,-1.2904329,-2.4779422,-1.6027158,39
40,1.6404791,0.567662,0.49373388,40
41,-0.70017505,-0.40925378,-1.1505449,41
42,0.24539854,0.20672381,-0.09286581,42
43,1.5470988,0.8515367,-1.7995019,43
44,0.23462087,-0.14446694,-0.75365794,44
45,-0.514497,-0.9321013,0.8214059,45
46,-1.8194649,1.5652715,-1.4890448,46
47,0.33141446,1.5714028,0.026965082,47
48,-1.0122768,0.7511431,-0.28016406,48
49,1.0681499,0.121833004,-0.7998689,49
50,0.79987365,0.8245732,-1.0995249,50
51,0.6562184,0.07297814,0.29022712,51
52,-0.996204,0.2891034,0.7803178,52
53,0.7749354,0.31293952,-0.8093808,53
54,-2.1250107,-0.6960938,-2.093911,54
55,0.9498583,1.3396652,-0.6452093,55
56,0.4251542,1.4831355,-0.79535055,56
57,-1.0432421,-1.6045141,-0.41026038,57
58,0.555709,-2.377589,0.7051645,58
59,-1.9232013,-1.5975817,-1.5347744,59
60,0.1750778,1.1959504,-0.57102966,60
61,-3.5376053,-2.4248784,-1.0972506,61
62,0.786993,-0.8857362,-0.109758735,62
63,1.9765756,-2.2483063,1.4366243,63
64,1.3222008,-0.020789742,-0.82947564,64
65,-0.91346157,-0.81144696,-0.07525018,65
66,-3.1021795,0.30710754,-0.44145024,66
67,1.2309134,0.9975778,-0.18923968,67
68,1.4420033,1.0896722,-1.6261432,68
69,-1.8848546,1.2379017,-0.25676894,69
70,-1.6154528,0.74096787,-0.3076344,70
71,2.30917,1.0845728,-0.3243394,71
72,-1.9201022,-0.32564554,-0.33359933,72
73,-0.46804166,0.0759778,-0.76396006,73
74,-1.3982573,0.6058136,-1.441393,74
75,-1.3143669,-0.38694912,-0.73845637,75
76,1.1669637,-0.25236905,-1.5362438,76
77,-1.8604983,0.98982984,-1.2224452,77
78,1.0312592,-0.7474575,-0.5544272,78
79,0.6933361,-0.8974742,-0.48432925,79
80,1.5339146,0.82415366,-1.5020269,80
81,-2.4694378,0.9408622,-0.03987831,81
82,-1.1747206,1.5068386,-0.14382479,82
83,-3.2535598,0.6479329,-1.1819737,83
84,0.9774192,1.2572249,-0.66404986,84
85,-0.21431154,1.2236015,-0.16305806,85
86,-1.9546567,-2.1136115,-0.33215955,86
87,0.3961545,1.5587621,-0.42495325,87
88,1.5811272,-1.7864314,0.3029201,88
89,1.7040538,-1.6180167,-0.9053678,89
90,-2.0015485,-0.5364335,0.91587114,90
91,-1.263473,-2.036381,-1.154922,91
92,2.2104387,-0.419741,-0.8572949,92
93,0.040708005,1.4993867,-0.23900402,93
94,-1.6214558,-1.4982566,-0.19002779,94
95,2.2002287,0.17357562,0.1725682,95
96,-0.71515673,-0.51187855,-0.052378356,96
97,0.5718123,-0.105992615,0.53575206,97
98,-1.8782612,-1.0801382,0.22213405,98
99,2.966008,1.7297227,-2.179674,99
100,1.2369633,1.4242724,-0.51608807,100
101,-0.05454856,-2.3782933,-0.6306955,101
102,-0.48387784,-0.68222404,0.43970475,102
103,-1.7634844,0.33738524,-1.539474,103
104,-2.1906776,-1.9573172,1.0954844,104
105,-0.8262263,1.0655968,-1.2653236,105
106,-2.2930121,-2.5964596,-0.55015934,106
107,-0.129538,-0.692381,1.0484921,107
108,-1.4409392,-2.017247,-0.37134555,108
109,-1.9579338,-1.9679095,-1.5766723,109
110,-0.6802833,-0.7052962,-0.7320093,110
111,-2.7992284,-1.0272572,-0.25993967,111
112,0.9968245,-0.71032166,1.0118024,112
113,1.8738196,-0.05849868,-2.2695434,113
114,2.073194,-0.70731544,-0.90136576,114
115,-1.963407,-0.8247027,-0.27321655,115
116,-1.703879,0.59825337,-1.7516685,116
117,0.754068,1.6863569,0.17002672,117
118,-2.4972527,1.8917202,0.25251722,118
119,1.3657068,0.6453133,-0.584954,119
120,-0.018080711,1.0281901,-0.8971623,120
121,-0.8761178,-1.0863136,0.18600713,121
122,1.7324245,2.5072656,-1.2934942,122
123,0.62918204,-0.083979994,0.049907163,123
124,1.2743143,0.4847052,0.019149363,124
125,0.3047309,1.8287566,0.8000461,125
126,-2.4132457,1.3102491,0.31759143,126
127,-0.76165515,-1.5760012,-1.5727017,127
128,-2.8166618,2.2279162,-0.35040435,128
129,1.1876104,1.4404386,-0.701537,129
130,-3.702503,0.87342894,-0.35548913,130
131,1.0130686,-1.5615573,0.08784448,131
132,1.0777566,-1.3862506,0.6390002,132
133,-3.2369015,0.51870286,-0.44836468,133
134,0.813088,0.58671165,-0.8235904,134
135,3.2719703,0.04834339,0.5187259,135
136,-2.1074984,-0.20964295,-0.7183775,136
137,0.3549766,-0.9486428,0.61171037,137
138,2.3230557,1.334752,-0.7522266,138
139,2.2975538,-0.087046355,-2.0164893,139
140,-2.57258,1.9110429,-0.7594882,140
141,-1.1547976,1.0044385,-0.9855454,141
142,0.6410695,2.156227,-0.1809147,142
143,0.76100826,1.4157631,-1.1835103,143
144,-1.1615715,-3.0947797,-0.20701498,144
145,3.4239998,1.4450202,-0.15414625,145
146,0.61614114,0.3846105,-1.1332319,146
147,1.2187445,1.507443,-1.5115856,147
148,-1.30525,1.0860184,1.0259663,148
149,3.1310692,1.9702446,-0.7569306,149
150,-2.5115933,0.98116124,-0.25186858,150
151,-0.7381026,0.5966161,-0.18099765,151
152,2.1183405,0.8318746,-1.2863178,152
153,0.63962007,-0.14241962,-1.2260741,153
154,1.2617061,-1.4376326,0.16106352,154
155,0.9636642,0.5811863,0.59789324,155
156,-1.6679744,-1.489187,-0.18619432,156
157,-0.3801079,-2.3021455,-1.4196609,157
158,1.9838593,0.28540546,-1.8699579,158
159,1.5275333,-1.7182221,-0.7414782,159
160,-2.4905005,-1.727225,-1.5106227,160
161,-2.3700616,-0.7260058,-1.3462884,161
162,1.3622584,2.0957725,-0.47326705,162
163,1.0182734,-0.56747097,-0.44122759,163
164,1.5707797,0.8616139,-0.08670216,164
165,0.7862931,1.729809,-0.53877693,165
166,-0.43953383,0.38091958,-0.9462277,166
167,2.1374257,0.1420342,-0.47169498,167
168,0.3169939,-0.46881577,0.9608793,168
169,0.73903674,0.9648571,-1.7769428,169
170,2.0509548,-1.0318562,0.1567252,170
171,0.42340624,1.4179308,-0.41504532,171
172,0.21523613,1.4689372,0.4558777,172
173,1.1081824,0.3797313,-1.0708557,173
174,2.0905104,-2.1821828,-1.6603415,174
175,2.8718915,-0.64686096,-0.32726592,175
176,1.1702328,-0.8880655,0.55724335,176
177,2.6758575,1.879015,-1.5497415,177
178,2.4605296,0.8572046,1.1941018,178
179,-1.6113533,0.4961429,-1.2287039,179
180,-2.7560549,-3.207261,-0.787328,180
181,-0.11197996,-1.2978156,-0.20531887,181
182,2.8578343,1.2261951,-2.1246269,182
183,-0.010193706,-1.7900224,-0.53012836,183
184,-0.14348304,-0.2648543,-1.7531222,184
185,-1.2968532,-0.5583588,0.027130783,185
186,0.8712278,-1.470139,-0.7269944,186
187,-2.1461112,-0.14539474,-1.8491328,187
188,0.89660186,-0.10934755,-0.15210533,0
189,-2.251188,-1.3682073,0.05381681,1
190,0.8257761,0.50905335,-1.9687426,2
191,0.39918327,-0.8218995,-2.189885,3
192,2.349362,-1.2659371,-0.6502366,4
193,-0.061005205,0.46036375,0.5470536,5
194,0.85604376,-2.7417774,-0.999275,6
195,-2.1107237,0.99084187,0.07715878,7
196,-0.21872413,-0.07447249,-0.0009468198,8
197,-1.4347273,2.5471222,0.023959167,9
198,0.5885192,-1.0352454,0.507862,10
199,-0.2901755,-1.9867923,-1.6031649,11
200,0.8704448,-0.029361576,-0.24034807,12
201,-1.1375778,-1.704729,-0.4311217,13
202,1.6969697,-0.89553607,-1.4821215,14
203,2.79386,2.2077668,-0.40635508,15
204,2.472295,-0.7478717,-0.9439009,16
205,0.74095845,0.7039881,-1.0393525,17
206,-3.072483,-1.1957493,-0.52851486,18
207,0.98817265,0.90253925,-0.80982673,19
208,0.7460084,1.0978009,0.4046886,20
209,-0.13254833,-0.7265959,0.64485645,21
210,2.0150008,1.0064366,-0.63369787,22
211,-1.9594355,-0.18558393,-1.0826544,23
212,-0.9183458,-1.7963579,-1.1965952,24
213,0.60994864,-0.15324156,-1.668383,25
214,-0.6790757,-1.0743637,-1.227236,26
215,0.31798697,0.66849965,-0.10772461,27
216,-0.6516443,0.5509769,-0.64763093,28
217,1.9721382,-0.59791166,-1.2954279,29
218,-1.484354,0.5013076,-0.66953045,30
219,0.22612894,-0.7076729,-1.0090284,31
220,-0.94695306,0.61446905,-0.0711292,32
221,2.2827022,-1.0647941,-0.7621707,33
222,1.4850335,-0.55610585,-0.43065012,34
223,-0.5431953,-0.3966409,-0.4500696,35
224,-0.46536267,-1.2523322,-1.3791647,36
225,0.41356733,1.7467887,-1.8761352,37
226,-2.6319673,0.8499549,-1.2615178,38
227,-0.77459705,-2.0422828,-0.92284644,39
228,0.7676202,0.985098,0.2930528,40
229,-0.84847677,0.956194,-1.2120968,41
230,-0.08317348,-0.109520346,0.45553175,42
231,0.8678613,0.4506086,-1.1394134,43
232,0.4750481,-0.5097699,-0.87869406,44
233,-1.3415146,-1.1701508,0.66851866,45
234,-1.2322726,2.444159,-1.1080369,46
235,2.3659916,1.9352531,0.67763424,47
236,-0.4840955,0.72555983,0.0867099,48
237,1.3630248,-0.728509,-0.61985147,49
238,1.1049154,0.73409724,-0.76759434,50
239,0.009720381,-0.16154788,-0.044166632,51
240,-1.2897562,-0.15651023,0.25536433,52
241,-1.689939,0.6399838,-0.63575846,53
242,-4.3232584,-0.62383544,-1.2188462,54
243,0.48218483,2.4174147,-0.46836504,55
244,-0.47905135,1.823433,-0.30156663,56
245,-0.5124785,-1.2342768,-0.19947411,57
246,0.3264139,-2.5543642,0.34415224,58
247,-3.0966938,-0.31326258,-1.7065701,59
248,-4.522128,0.20526302,-0.8757231,60
249,-3.5296507,-3.963255,-0.8953432,61
250,0.7108993,-0.33944395,0.22302303,62
251,1.2972728,-1.9782717,0.34230807,63
252,2.5753746,0.89030594,-1.5308357,64
253,-1.7253582,-1.1862133,-0.47522336,65
254,-2.4001324,-0.38060346,-1.1666912,66
255,1.9720534,-0.7866814,-1.1078035,67
256,0.7706598,0.5881001,-1.4632263,68
257,-2.3745487,1.9892983,0.3049038,69
258,-0.42296422,0.34267867,-1.0482572,70
259,0.86720085,1.0244528,-0.3588757,71
260,-2.3400743,-0.35094997,-0.52703106,72
261,0.77441895,1.5698253,-0.25190187,73
262,2.3074498,1.1129937,-1.7574192,74
263,0.7729832,-0.14658627,-0.7322172,75
264,0.42044157,0.12908047,-1.0074438,76
265,-2.4357243,0.6082887,-1.4035587,77
266,-0.17126232,-0.27823344,0.7218903,78
267,-0.2654101,-0.42210543,0.30471835,79
268,1.7407804,-1.2825315,-1.5830191,80
269,-2.115344,1.0610682,-0.1757668,81
270,0.56268513,0.39505482,-0.1451067,82
271,-3.3269405,1.1346338,-0.92161757,83
272,-0.60681033,1.0918349,-1.2202201,84
273,-0.91023123,0.94719076,0.4855438,85
274,-0.6607657,-2.173708,-0.2318061,86
275,2.4865613,1.5600634,-0.89116985,87
276,0.60914844,-1.3442754,-0.054679573,88
277,2.1332405,-1.7742627,-1.3716618,89
278,-2.4057653,-0.24140581,0.08433014,90
279,-1.824572,-0.5018213,-2.2896953,91
280,1.2326951,-0.39862135,-0.21745765,92
281,-0.1372141,0.84617746,-0.64275587,93
282,0.36841893,-1.651884,0.40133208,94
