,discount,learning rate,mf weight,mb weight,subject
0,0.109086595,0.6067479,2.5930462,0.5596695,0
1,0.17226332,0.61145765,0.9672416,0.59042037,1
2,0.07842029,0.66456884,1.8410919,0.5094469,2
3,0.22184455,0.503242,0.747651,0.8321816,3
4,0.25465783,0.5970355,0.9676218,0.68583417,4
5,0.10954029,0.15920326,0.9625375,0.51679814,5
6,0.41104433,0.46153516,1.1123042,0.46444994,6
7,0.38724035,0.7570313,0.53057873,0.6937443,7
8,0.07979879,0.57415205,0.66665506,0.22803393,8
9,0.23425841,0.68634593,1.0398544,1.1882476,9
10,0.16890882,0.89898914,1.1461401,0.47955358,10
11,0.113959044,0.746361,0.8137688,0.7270312,11
12,0.23405413,0.56649125,0.7005371,0.6885047,12
13,0.036696274,0.6217164,1.5636674,0.45580178,13
14,0.36648032,0.28531775,1.3242269,0.4789073,14
15,0.2982705,0.5412879,0.8633398,0.6513616,15
16,0.30372244,0.7486278,1.3180698,0.7221361,16
17,0.47688508,0.49544013,0.4028648,0.783761,17
18,0.186729,0.72374284,0.93930066,1.4618654,18
19,0.37383908,0.6482983,1.5906525,0.2869157,19
20,0.13063079,0.8803447,1.8567815,0.985947,20
21,0.25447804,0.31596482,0.9230724,1.9169472,21
22,0.2995549,0.81039613,1.6275713,0.9097434,22
23,0.34872788,0.6856598,0.8602935,0.36461473,23
24,0.3300055,0.6538751,1.3799903,0.86218166,0
25,0.53022844,0.5388172,0.57131964,0.9163537,1
26,0.48521125,0.7298767,1.8188207,1.0600064,2
27,0.58278733,0.6970558,0.6652547,0.7101819,3
28,0.3041324,0.66263723,1.0795314,0.5479951,4
29,0.14471124,0.27739072,2.3134775,0.7738774,5
30,0.25123867,0.5941439,0.5315281,0.88662297,6
31,0.62161165,0.73028016,0.98742414,0.9105676,7
32,0.184738,0.5775047,0.7668878,0.4602176,8
33,0.2650487,0.46118864,0.4974674,0.7515215,9
34,0.667471,0.56063557,0.5282585,1.1434295,10
35,0.09368349,0.778365,0.5551677,0.8548368,11
36,0.2766032,0.65491444,0.84038913,0.68486047,12
37,0.5943955,0.46376735,0.3891686,0.76493615,13
38,0.2934377,0.08893517,0.3175121,0.34244725,14
39,0.48714107,0.69964176,0.4158569,0.7031908,15
40,0.29614866,0.6686525,0.6866436,0.97879547,16
41,0.18650424,0.5975051,0.53365797,0.5851594,17
42,0.07062365,0.66197556,1.1830962,1.1951251,18
43,0.14863135,0.42423573,0.9175186,0.55843943,19
44,0.24320011,0.5086081,1.5952089,0.6631928,20
45,0.2056273,0.41192254,1.150775,1.9865359,21
46,0.37746266,0.86835885,1.1979927,1.112913,22
47,0.21890888,0.77034974,0.46999103,0.5076676,23
48,0.51499003,0.4994074,0.93783665,0.703338,0
49,0.13886276,0.77546096,0.99854696,0.59601253,1
50,0.46483564,0.6303261,1.2073176,0.9482927,2
51,0.19370598,0.5075365,0.7669517,0.56300735,3
52,0.4407664,0.75238806,1.203291,0.71884865,4
53,0.15902384,0.29498577,2.0145133,1.3014036,5
54,0.55268115,0.56061673,0.6089613,0.654254,6
55,0.3172226,0.9082694,1.0588129,0.91516525,7
56,0.21180375,0.75692755,0.65435094,0.36224812,8
57,0.41619325,0.371742,0.39661187,1.0183768,9
58,0.5820477,0.7080568,0.80594563,0.78002304,10
59,0.25163952,0.82558304,1.286998,0.51773083,11
60,0.7988513,0.58038616,1.2356954,0.60935915,12
61,0.39067778,0.6767463,1.210102,1.0320566,13
62,0.6265174,0.23870645,0.66824305,1.1181167,14
63,0.2629594,0.843087,1.1576751,0.8236511,15
64,0.31837258,0.5219018,0.3420661,0.73852414,16
65,0.39607835,0.5397452,0.41671023,0.8844078,17
66,0.20194963,0.6937122,0.91711104,1.5653305,18
67,0.3283817,0.7587352,1.2676547,0.44118083,19
68,0.40566796,0.87503207,1.463738,0.89671737,20
69,0.49761885,0.44300884,0.72761893,2.226229,21
70,0.5861466,0.7038736,0.42333525,2.223472,22
71,0.27458945,0.35337785,0.6760264,0.4632365,23
72,0.2643469,0.7198923,1.7576516,0.5575789,0
73,0.3829579,0.7847819,0.9473697,0.6660272,1
74,0.6185934,0.6923534,1.2071043,1.2497811,2
