,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.24952678,0,0.6234574,1.254525,0.9473385
1,0.30191657,1,0.65533096,0.877453,0.6731009
2,0.38119566,2,0.7121311,1.438039,1.1622047
3,0.2953296,3,0.64684194,0.8525731,0.6074349
4,0.30282545,4,0.66109174,1.050607,0.89799273
5,0.17835201,5,0.19020517,1.0838505,0.9360684
6,0.31370252,6,0.694589,1.0909865,0.7618091
7,0.33394825,7,0.67696166,0.94911957,0.7632136
8,0.2949567,8,0.72556007,0.71493846,0.6373826
9,0.25804207,9,0.5313797,1.0776911,0.87082815
10,0.33389172,10,0.70791376,0.9011072,0.7975824
11,0.22821832,11,0.73523086,0.75006574,0.5895896
12,0.3407641,12,0.6340061,0.89573616,0.64496213
13,0.2864837,13,0.6994633,1.0998962,1.0058397
14,0.4514617,14,0.19575284,0.7107461,0.5062997
15,0.34339085,15,0.6838044,0.8083855,0.6499919
16,0.25127584,16,0.6929995,1.0792984,0.72242165
17,0.30545875,17,0.6870926,0.8064555,0.6239601
18,0.2499009,18,0.6858412,1.3345128,1.5934929
19,0.2606961,19,0.67401415,1.0115305,0.7683366
20,0.31321904,20,0.6811551,1.130825,0.97496104
21,0.32185248,21,0.4577528,1.3226053,1.9034514
22,0.2730651,22,0.625208,1.1025517,0.87188894
23,0.3108466,23,0.6523044,0.7198014,0.5530429
