,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.36387774,0,0.6238191,1.9896677,1.932497
1,0.35884723,1,0.62029564,1.954982,1.8431377
2,0.37063983,2,0.6426712,2.1427066,2.0034146
3,0.35938007,3,0.60734254,1.9071343,1.8334196
4,0.3600513,4,0.6330016,2.0942202,1.9105692
5,0.36773536,5,0.47449896,2.187007,1.8941494
6,0.35580602,6,0.6244405,2.03651,1.8456763
7,0.34895813,7,0.6375339,1.9718435,1.9638247
8,0.34269655,8,0.63485825,1.9546052,1.797768
9,0.33756682,9,0.6131036,2.0736434,1.8348147
10,0.35388443,10,0.6385744,2.0097098,1.8921335
11,0.33888078,11,0.6566566,2.059644,1.8254032
12,0.3556337,12,0.63454247,1.9582938,1.760926
13,0.36066917,13,0.6307378,1.985861,1.9540316
14,0.4787085,14,0.50925326,2.0596302,1.8343797
15,0.3548722,15,0.6348069,2.036012,1.8508418
16,0.35302353,16,0.6367837,1.9847564,1.910784
17,0.3704991,17,0.6347941,1.9504865,1.8415318
18,0.36608264,18,0.6233326,2.0078638,2.0578732
19,0.34406886,19,0.6258911,1.9852513,1.8815643
20,0.36539719,20,0.6103658,2.0390975,1.9028019
21,0.3800921,21,0.5917993,2.2300985,2.3063998
22,0.35074311,22,0.6157304,2.0371451,1.819224
23,0.3574361,23,0.6278202,1.9769038,1.7461752
