,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.29700723,0,0.6395754,1.6290163,1.2862751
1,0.30694544,1,0.65001434,1.456708,1.1065361
2,0.3472653,2,0.6746778,1.7581288,1.4877605
3,0.32007372,3,0.64764553,1.3977845,1.1042944
4,0.31755364,4,0.6624409,1.5629201,1.2888368
5,0.27623302,5,0.31177887,1.793711,1.3976837
6,0.30897582,6,0.66875625,1.5342703,1.1866614
7,0.32130748,7,0.6673585,1.4343555,1.2179859
8,0.29881227,8,0.69908863,1.265948,1.1057941
9,0.28934395,9,0.6245298,1.5620521,1.2135539
10,0.31253004,10,0.6760364,1.4372559,1.167174
11,0.2717159,11,0.70751077,1.2939978,1.1066775
12,0.3245601,12,0.6616677,1.372584,1.1008351
13,0.31107232,13,0.66485435,1.538373,1.327674
14,0.577927,14,0.36202925,1.3360466,1.0430754
15,0.31869644,15,0.67103577,1.354989,1.1004268
16,0.28874165,16,0.67273915,1.5356038,1.2113864
17,0.31569096,17,0.66594845,1.323952,1.1127578
18,0.2956957,18,0.65338874,1.7148033,1.6725003
19,0.2926878,19,0.65453887,1.4748123,1.2067776
20,0.3171369,20,0.6637719,1.6080849,1.2863557
21,0.32992458,21,0.54988575,1.8328242,2.1820743
22,0.30155444,22,0.64973414,1.5792288,1.2593968
23,0.31274915,23,0.6467782,1.2725135,1.0138712
