,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.27390674,0,0.63894695,1.3497984,1.0493411
1,0.3029627,1,0.65824366,1.0475212,0.84082484
2,0.36187732,2,0.701469,1.5188668,1.30344
3,0.29892465,3,0.66695213,1.0497371,0.7632797
4,0.3086628,4,0.6688007,1.2208674,1.0267049
5,0.20060977,5,0.23434375,1.4636233,1.1215734
6,0.3046582,6,0.6899965,1.2471696,0.90266395
7,0.32866755,7,0.6792738,1.103216,0.89998686
8,0.29429942,8,0.6973042,0.8679255,0.7824613
9,0.26142213,9,0.5777272,1.2539062,0.9691775
10,0.3197827,10,0.6969956,1.0536914,0.90594673
11,0.24238983,11,0.7170048,0.92747974,0.7521769
12,0.32474747,12,0.6422591,1.0429058,0.7806509
13,0.28623018,13,0.68071574,1.2471123,1.1277822
14,0.52892447,14,0.24647902,0.888148,0.68146276
15,0.32136413,15,0.67713684,0.9705543,0.7758746
16,0.26883855,16,0.6918385,1.2116544,0.88107246
17,0.3068814,17,0.6850172,1.0040221,0.77177763
18,0.26521477,18,0.6821941,1.5330256,1.6185598
19,0.27178758,19,0.65638024,1.118644,0.9081143
20,0.3166317,20,0.68254656,1.2821628,1.0798442
21,0.32480612,21,0.50622225,1.5619758,2.0498939
22,0.27540404,22,0.6384087,1.2606616,0.9693983
23,0.31010145,23,0.6573471,0.8798085,0.70909226
