,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.31013477,0,0.6847129,1.1775007,1.0344145
1,0.28670722,1,0.65638024,1.4134704,1.1653204
2,0.4019749,2,0.6774243,1.5843014,1.1879734
3,0.285538,3,0.66569006,1.3265859,1.093688
4,0.28642744,4,0.6514038,1.3612031,1.1340255
5,0.3631148,5,0.6646759,1.3864112,1.1623605
6,0.34802952,6,0.60651255,1.413238,1.1520337
7,0.3749596,7,0.66506326,1.5666476,1.1966329
8,0.32206538,8,0.65979224,1.8112725,1.4357829
9,0.31496295,9,0.62997663,1.6141692,1.3655225
10,0.32708886,10,0.6311786,1.5840127,1.1661869
11,0.3054604,11,0.64331657,1.8438286,1.3494922
12,0.2846567,12,0.67308885,1.6548359,1.3683376
13,0.33590296,13,0.62636244,1.6719314,1.4538213
14,0.30766824,14,0.65649736,1.4437099,1.186561
15,0.3072685,15,0.6748036,1.3603724,1.0923101
16,0.32527772,16,0.62630695,1.7647024,1.6756157
17,0.2979984,17,0.6769374,1.3647993,1.1579878
18,0.36198378,18,0.68698895,1.778638,1.4866152
19,0.3102664,19,0.6741579,1.5303115,1.263236
20,0.2992182,20,0.6710526,1.5358628,1.2710599
21,0.30702695,21,0.6166891,1.5726684,1.1813872
22,0.3452891,22,0.6184898,1.730491,1.4627856
23,0.30323064,23,0.6398383,1.271281,1.1121219
24,0.33125418,24,0.66018707,1.6765777,1.4754531
25,0.3361704,25,0.6953905,1.523312,1.402466
26,0.29796436,26,0.54546076,1.7260176,1.3310612
27,0.30147812,27,0.63462734,1.6653755,1.1438731
28,0.30187866,28,0.64534193,1.7011935,1.3041457
29,0.30131316,29,0.5846392,1.5445969,1.2784138
30,0.31080505,30,0.5376306,1.6490183,1.2318181
31,0.30608752,31,0.6813536,1.5483742,1.3573989
32,0.3009787,32,0.6705972,1.5345142,1.3258047
33,0.27801573,33,0.56321824,1.5332556,1.1389188
34,0.29619548,34,0.6626566,1.5043429,1.3109118
35,0.3364477,35,0.6521566,1.3409014,1.1500838
36,0.31551245,36,0.66674864,1.3628427,1.1043195
37,0.31697038,37,0.6856206,1.5059583,1.2235479
