,inferred policy rate,subject,inferred reward rate,inferred dec temp,inferred habitual tendency
0,0.6274841,0,0.16053064,7.445537,0.8458728
1,0.48690447,1,0.18249682,7.4117317,0.894735
2,0.46600953,2,0.28490883,2.2897213,0.809835
3,0.1350454,3,0.053213563,2.7594678,0.8809781
4,0.4480111,4,0.3689175,3.1907945,0.8808589
5,0.32797566,5,0.12270019,2.6772718,0.8759574
6,0.48635155,6,0.22240458,5.224366,0.89092726
7,0.6251635,7,0.31955013,1.9616348,0.2707314
8,0.28415105,8,0.20749432,5.971894,0.8724337
9,0.4792182,9,0.267304,4.44712,0.8699921
10,0.34352985,10,0.18856414,7.8150377,0.8799542
11,0.3705235,11,0.19305357,6.5848494,0.8894262
12,0.36819595,12,0.13409235,8.436522,0.8044873
13,0.7301956,13,0.26671752,6.709933,0.8846516
14,0.3562242,14,0.16543536,4.2024264,0.8846151
15,0.45110667,15,0.30421656,5.350118,0.8676563
16,0.32699823,16,0.12551454,3.3544364,0.89305854
17,0.28978935,17,0.3994073,5.0052924,0.7466976
18,0.40777168,18,0.34426713,5.805808,0.90605396
19,0.38521105,19,0.174404,2.863022,0.8058
20,0.20093557,20,0.11457503,2.3538814,0.6757635
21,0.4976203,21,0.27400133,4.1504707,0.38841456
22,0.43816337,22,0.15606028,5.715933,0.88971364
23,0.5907688,23,0.25426015,4.9286513,0.89197683
24,0.46563223,24,0.4323537,2.939955,0.49928966
25,0.41146645,25,0.2088356,7.1217494,0.8491028
26,0.44835016,26,0.14879635,1.4112004,0.72475886
27,0.5202239,27,0.2604227,6.997572,0.8650219
28,0.34080645,28,0.31386197,1.8409936,0.79196936
29,0.34433272,29,0.23829648,3.0416124,0.83339715
30,0.59294534,30,0.1889504,4.37813,0.85977894
31,0.12865113,31,0.27468067,2.5991454,0.82468396
32,0.684765,32,0.39200732,1.9994622,0.82356894
33,0.037735816,33,0.38243353,4.2316923,0.82797015
34,0.51643723,34,0.112433635,1.4982368,0.25391576
35,0.46820143,35,0.11924147,2.3839815,0.9140704
36,0.4453376,36,0.13817401,1.8342412,0.7810426
37,0.09911089,37,0.30942398,4.1985636,0.8431442
38,0.25275707,38,0.16040011,4.483703,0.8814775
39,0.23730338,39,0.11371187,2.68914,0.8271499
40,0.6361294,40,0.4278847,2.139871,0.8018606
41,0.6047152,41,0.14055821,1.9971132,0.58784854
42,0.21524478,42,0.16063653,2.7601242,0.85850734
43,0.6516911,43,0.32838836,7.9061885,0.868445
