,inferred policy rate,subject,inferred reward rate,inferred dec temp,inferred habitual tendency
0,0.49584547,0,0.46306947,4.8511143,0.5110472
1,0.48870856,1,0.48833856,5.057169,0.5227675
2,0.48614296,2,0.48660627,4.796593,0.49684507
3,0.49675038,3,0.48624384,4.9359617,0.5179573
4,0.47915384,4,0.47544748,4.940924,0.526208
5,0.5039435,5,0.4788614,4.8206997,0.53027517
6,0.46919805,6,0.51302654,5.116848,0.5014996
7,0.47769508,7,0.48618805,4.9782724,0.5188275
8,0.5003215,8,0.5035337,4.993649,0.50952804
9,0.4992073,9,0.50952286,4.867758,0.5019557
10,0.48001322,10,0.50659716,4.9625983,0.52801096
11,0.49894145,11,0.5311093,4.884209,0.50949967
12,0.49479604,12,0.49608332,4.9960675,0.5219699
13,0.52206147,13,0.5207027,4.853461,0.5032103
14,0.5314811,14,0.5211165,4.8435087,0.51874316
15,0.4838099,15,0.5174088,4.8980036,0.50829744
16,0.49769405,16,0.48543036,4.9657683,0.5189689
17,0.51219666,17,0.5028981,4.843689,0.5143476
18,0.48814148,18,0.4820691,4.9817295,0.5149675
19,0.48836342,19,0.51247007,4.8975115,0.5341303
20,0.49349177,20,0.47272155,5.015655,0.5032324
21,0.49252266,21,0.48932487,4.939764,0.5101262
22,0.48714522,22,0.5047217,4.867112,0.5182854
23,0.48661473,23,0.5155476,4.798719,0.51611626
24,0.4814065,24,0.47282565,4.771777,0.4979494
25,0.49430686,25,0.47618824,4.886716,0.49635747
26,0.4884329,26,0.49699244,4.7807198,0.5197882
27,0.5162577,27,0.49432313,4.822591,0.50925225
28,0.47971493,28,0.48578352,5.137458,0.5144534
29,0.48296276,29,0.49869624,4.89649,0.5055363
30,0.47205323,30,0.4798662,4.8881335,0.5196173
31,0.5017542,31,0.505266,4.7160115,0.5216181
32,0.49379674,32,0.49927247,4.9420724,0.50882155
33,0.5077831,33,0.5024633,4.916623,0.5052002
34,0.493105,34,0.5124513,4.8672624,0.51777935
35,0.49823433,35,0.4902957,4.9443645,0.5091047
36,0.4830633,36,0.4811787,4.8409715,0.51205873
37,0.50158995,37,0.48768914,4.908707,0.5070266
38,0.495907,38,0.48698983,4.8243093,0.5105703
39,0.47469336,39,0.48870164,4.8479395,0.52044046
40,0.5021161,40,0.5092877,5.0580673,0.4956495
41,0.48995477,41,0.514233,4.968178,0.51671773
42,0.51133806,42,0.5113294,4.7866154,0.51333445
43,0.5060502,43,0.5159544,4.9686127,0.5031546
44,0.4920874,44,0.48545697,4.7232823,0.5173029
45,0.49405992,45,0.51437336,4.8841333,0.5010467
46,0.47463626,46,0.48394683,4.941014,0.50981355
47,0.5084651,47,0.52684,4.9060655,0.50809854
48,0.48223567,48,0.5106284,4.926716,0.52273935
49,0.46822032,49,0.4878042,4.8552055,0.50966424
50,0.46899927,50,0.5251972,4.932404,0.5172925
51,0.50785685,51,0.4835844,5.010798,0.49915338
52,0.47210577,52,0.49203032,4.9561973,0.50621426
53,0.4735127,53,0.48698485,4.9694004,0.5111189
54,0.49799496,54,0.48523054,4.8321533,0.5173904
55,0.49064612,55,0.49253464,5.219393,0.50854826
56,0.49701437,56,0.49475226,4.754004,0.50744253
57,0.49958333,57,0.49589562,5.1037493,0.4984805
58,0.5174613,58,0.5257694,4.7513275,0.51012164
