,inferred policy rate,subject,inferred reward rate,inferred dec temp,inferred habitual tendency
0,0.36683375,0,0.35660324,4.736079,0.68927026
1,0.3031183,1,0.3356071,3.3161306,0.7026797
2,0.33466595,2,0.34189332,3.5854852,0.7032759
3,0.28693405,3,0.32367197,3.4286861,0.7001496
4,0.30459818,4,0.34423777,4.062955,0.70735025
5,0.3522965,5,0.3240446,3.2297115,0.70188403
6,0.37825653,6,0.5150731,4.739996,0.69499767
7,0.51127005,7,0.32906553,4.569761,0.69217837
8,0.34503925,8,0.63347954,3.182029,0.700234
9,0.54445434,9,0.6223524,3.3295004,0.6659683
10,0.3182539,10,0.44453898,4.101297,0.70042497
11,0.5604586,11,0.6093716,3.1611488,0.6837421
12,0.6602604,12,0.512594,3.8403792,0.6899539
13,0.619797,13,0.6354482,3.206987,0.59127873
14,0.63096803,14,0.5856612,3.7564795,0.67845386
15,0.57079136,15,0.6501774,3.0155346,0.6640806
16,0.3335635,16,0.36773267,3.221901,0.7031412
17,0.5747733,17,0.5928029,3.444959,0.688879
18,0.33197382,18,0.30682668,4.0384717,0.66898185
19,0.31627992,19,0.6011503,3.6138422,0.7060441
20,0.29480407,20,0.30931002,3.3414268,0.6992567
21,0.2908176,21,0.2878039,6.593625,0.70612
22,0.35654935,22,0.36435252,3.1186445,0.6928159
23,0.30085492,23,0.51930726,2.9451532,0.7078097
24,0.28774077,24,0.3079898,3.6008432,0.693345
25,0.28319648,25,0.306427,4.816655,0.7071548
26,0.36263224,26,0.3709889,3.2639518,0.7104582
27,0.63818556,27,0.3314765,3.8289418,0.7017433
28,0.35839105,28,0.3821903,5.8142247,0.70367455
29,0.30742645,29,0.39234087,3.2553213,0.70430315
30,0.3221944,30,0.34287646,3.4038966,0.70217997
31,0.573929,31,0.6734954,3.3821356,0.6459771
32,0.31102222,32,0.32850546,4.037571,0.70714045
33,0.5531158,33,0.5213334,5.1549993,0.69701076
34,0.49889758,34,0.5250821,3.4987612,0.67440295
35,0.36890522,35,0.32622167,5.1449466,0.6571748
36,0.35693273,36,0.3673886,2.9487448,0.69793737
37,0.3644127,37,0.3413313,3.1531937,0.70322984
38,0.30934548,38,0.34937742,3.2023115,0.69547826
39,0.29937238,39,0.3307956,3.2170875,0.7063614
40,0.67520535,40,0.6041356,5.812118,0.68370056
41,0.33577892,41,0.63298,2.967372,0.6987136
42,0.601906,42,0.46964338,3.27069,0.63535506
43,0.36724383,43,0.5615996,4.0657296,0.699012
44,0.3300633,44,0.35849732,3.2793217,0.69912463
45,0.4015423,45,0.5219303,3.27805,0.67887247
46,0.34608263,46,0.36823013,3.214355,0.6953874
47,0.48835406,47,0.53512305,3.3234766,0.63682383
48,0.5234243,48,0.5613137,3.5070972,0.6995704
49,0.28413105,49,0.3072498,3.2884603,0.6974437
50,0.36541158,50,0.6224731,3.1659784,0.6980661
51,0.4916279,51,0.39568707,3.487506,0.6815331
52,0.34032813,52,0.41587538,2.935358,0.6994236
53,0.29923892,53,0.32536787,3.9602392,0.68983024
54,0.3495898,54,0.38217402,3.1304727,0.7042082
55,0.3040792,55,0.30689108,5.397638,0.7020646
56,0.36145902,56,0.41332868,3.3988845,0.70277584
57,0.30620888,57,0.29512203,5.6328425,0.7092926
58,0.57568425,58,0.5202743,3.017893,0.68286264
59,0.30002257,59,0.4968263,3.2715812,0.6974959
60,0.2793211,60,0.31227675,4.2853312,0.7100073
61,0.27747002,61,0.33420524,3.0769632,0.7073344
62,0.34116125,62,0.34224278,3.3072393,0.7055443
63,0.35621497,63,0.39446855,3.0109477,0.7038268
64,0.3000397,64,0.3045727,4.594182,0.7030749
65,0.32568645,65,0.3989944,3.2497823,0.69671804
66,0.5702509,66,0.3260207,6.7459855,0.6629269
67,0.39214274,67,0.30095592,4.1519103,0.6926371
68,0.29002997,68,0.4257989,4.109623,0.7033215
69,0.42061207,69,0.3927742,3.0232024,0.7028218
70,0.30455482,70,0.35982603,3.0708995,0.70598704
71,0.3330813,71,0.47763184,4.77253,0.706692
72,0.31382945,72,0.3554082,4.1412206,0.6943037
73,0.3596139,73,0.5595162,3.7719283,0.69510996
74,0.57883567,74,0.6293888,5.0399227,0.7049396
75,0.3959092,75,0.523311,5.2462745,0.6823652
76,0.2980865,76,0.310758,2.8983896,0.699596
77,0.6067549,77,0.55117774,3.6181543,0.62946606
78,0.31800604,78,0.6264716,2.9312294,0.68530697
79,0.56770384,79,0.42950073,3.4161415,0.6971418
80,0.33951864,80,0.40647662,3.518331,0.6990558
81,0.54714084,81,0.64449936,3.2422647,0.43719262
82,0.33446944,82,0.5520718,3.3161883,0.6937037
83,0.6025238,83,0.6198247,5.3054843,0.64011616
84,0.370331,84,0.58574206,2.9124985,0.70706755
85,0.33282986,85,0.45809165,3.3649786,0.6959197
86,0.62809944,86,0.62232417,3.0829642,0.34500787
87,0.29855904,87,0.388807,3.3399267,0.7047536
88,0.46090803,88,0.35345954,4.2656484,0.67606527
89,0.32584324,89,0.30780372,4.0814695,0.69074404
90,0.339193,90,0.37277943,5.871133,0.6982311
91,0.3452151,91,0.33826417,5.8318663,0.7030266
92,0.2890971,92,0.2921166,6.511745,0.70369554
93,0.288795,93,0.33868405,3.090801,0.70730454
94,0.35302725,94,0.30694205,5.4995008,0.6894803
95,0.63630587,95,0.64051604,3.1264334,0.34468
96,0.36407006,96,0.49012175,2.9183972,0.7118627
97,0.36293155,97,0.36422834,3.1916485,0.6970044
98,0.32698852,98,0.44592127,3.0172064,0.6905591
99,0.40396646,99,0.48735332,4.3152323,0.702548
100,0.34336138,100,0.32905394,4.190387,0.6977411
101,0.37290588,101,0.6311519,4.1342406,0.694244
102,0.32918513,102,0.33641425,3.6954203,0.7006362
103,0.3009798,103,0.32987514,3.7456303,0.7029116
104,0.48158357,104,0.33775187,6.437224,0.6608734
105,0.35842866,105,0.36403376,3.8574448,0.7030629
106,0.30278814,106,0.39508092,3.5780036,0.70653135
107,0.3220562,107,0.34151885,3.9641771,0.69073725
108,0.30819678,108,0.35040012,3.2426674,0.7053846
109,0.5630276,109,0.6059498,3.762493,0.65038204
110,0.35162523,110,0.4668473,4.8457656,0.70181006
111,0.2982371,111,0.32647625,3.304147,0.6955088
112,0.3153618,112,0.33961335,3.5937426,0.69342077
113,0.5618123,113,0.62120676,3.5820413,0.70382553
114,0.28621686,114,0.3211728,3.146289,0.7056538
115,0.2848891,115,0.5636048,3.0379653,0.7067562
116,0.5689337,116,0.64152443,3.0976524,0.5837135
117,0.3015209,117,0.35293415,2.9676974,0.696343
118,0.43769607,118,0.47454095,3.1800077,0.6933962
119,0.63546836,119,0.35884658,3.5329857,0.6614492
120,0.3494787,120,0.37792113,3.3098505,0.699514
121,0.65333617,121,0.6088992,3.5442076,0.6300204
122,0.6131142,122,0.6306906,3.2024584,0.53464574
123,0.3021205,123,0.28883916,4.9702735,0.70305806
124,0.3571865,124,0.5974333,3.30468,0.698948
125,0.46589652,125,0.55706185,3.168002,0.6432118
126,0.32069165,126,0.39351293,3.0707495,0.70199937
127,0.6794486,127,0.6644553,3.126309,0.68983775
128,0.3744084,128,0.64211595,3.1840189,0.7038391
129,0.2977251,129,0.6015705,3.7149541,0.70838726
130,0.40501684,130,0.6048065,2.9727921,0.34507978
131,0.46788386,131,0.5238156,3.1378858,0.6889939
132,0.625029,132,0.61800987,3.3767989,0.70031774
133,0.36168104,133,0.39241874,2.8814232,0.70069396
134,0.35254022,134,0.36443874,3.1477482,0.7014498
135,0.5067367,135,0.4575098,5.1337276,0.70554686
136,0.49755973,136,0.5872269,4.0848083,0.6809575
137,0.29260418,137,0.3451571,3.0530941,0.7032254
138,0.28381836,138,0.3088335,3.7343256,0.6895549
139,0.62072533,139,0.6588974,3.2212389,0.4256533
140,0.36290243,140,0.36927304,3.3485172,0.69316834
141,0.31803334,141,0.61270726,3.1566331,0.69639915
142,0.43629882,142,0.4500249,3.0226877,0.6909139
143,0.43703973,143,0.43686858,4.1232204,0.69186634
144,0.34920037,144,0.61917055,3.2259395,0.70063686
145,0.33145258,145,0.39545074,2.990434,0.7102223
146,0.2950023,146,0.36601928,3.4854596,0.7005969
147,0.2957991,147,0.33865365,3.8880558,0.71461046
148,0.6571427,148,0.49999645,3.661811,0.6851154
149,0.29505524,149,0.31183857,2.8972032,0.7041595
150,0.2903864,150,0.3275873,3.3345976,0.7035926
151,0.44474074,151,0.3906003,3.0623984,0.6840473
152,0.6230571,152,0.5711847,3.207993,0.7109468
153,0.62272453,153,0.36227682,3.3210664,0.6897102
154,0.32405242,154,0.43579403,4.957637,0.6914575
155,0.53306687,155,0.5651742,4.9183626,0.70781624
156,0.63469875,156,0.66746986,5.2818213,0.6638779
157,0.30078453,157,0.39329165,3.409359,0.6978645
158,0.35643932,158,0.4057945,3.0321083,0.69766146
159,0.38392583,159,0.6534746,3.0123627,0.7068113
160,0.5803413,160,0.6493843,3.38273,0.3637685
161,0.319743,161,0.31135806,4.178347,0.7001598
162,0.49676874,162,0.38341415,4.448885,0.7070984
163,0.29668072,163,0.31055054,5.0684905,0.7025151
164,0.33982575,164,0.37121868,5.9479923,0.6969651
165,0.58463395,165,0.42272368,3.6725934,0.6647101
166,0.2808744,166,0.32830665,3.5141914,0.7084968
167,0.33835265,167,0.66523886,2.9421616,0.7073329
168,0.3675922,168,0.39167407,3.2079263,0.7012044
169,0.58287245,169,0.5498917,3.2564378,0.63006026
170,0.33540502,170,0.33386323,3.139717,0.705259
171,0.542491,171,0.4686648,5.217921,0.69103533
172,0.57224995,172,0.61944264,3.8450239,0.68460876
173,0.40375933,173,0.32905602,3.4434404,0.6967171
174,0.34156874,174,0.31305623,4.511008,0.68008983
175,0.30329707,175,0.296796,5.0947094,0.7004508
176,0.5144663,176,0.48681965,3.6610327,0.70148706
177,0.29156634,177,0.29364643,4.6011953,0.6991322
178,0.55432093,178,0.55541843,6.026986,0.69905454
179,0.36134484,179,0.6389523,3.1904852,0.70439637
180,0.29075447,180,0.3127362,6.0650506,0.69108784
181,0.45544028,181,0.5478263,3.583459,0.68657774
182,0.5894425,182,0.5553012,5.797841,0.5754649
183,0.30546534,183,0.34408447,3.5264947,0.6912341
184,0.32930017,184,0.40935126,3.7672138,0.687099
185,0.3020395,185,0.31065926,3.4970326,0.69042027
186,0.30103254,186,0.34684592,3.9440696,0.7008136
