,inferred policy rate,subject,inferred reward rate,inferred dec temp,inferred habitual tendency
0,0.48599383,0,0.49286836,4.942074,0.51498926
1,0.52339196,1,0.50985456,4.8990917,0.49115804
2,0.48266292,2,0.4898601,4.9777284,0.51241845
3,0.49344122,3,0.5091452,4.795813,0.50097823
4,0.49676087,4,0.49984348,4.775865,0.48895982
5,0.4958027,5,0.4983499,4.9558215,0.5036106
6,0.4879395,6,0.47903308,4.9748125,0.5080633
7,0.48421878,7,0.503235,5.073332,0.49460062
8,0.5174026,8,0.52650523,5.0331173,0.49945584
9,0.50041753,9,0.506813,5.036351,0.5003434
10,0.48629245,10,0.4820398,4.9767227,0.508476
11,0.51881933,11,0.4927538,4.8822927,0.50132364
12,0.50511086,12,0.5006492,4.8686686,0.5036772
13,0.49611232,13,0.49190643,5.023569,0.5083229
14,0.5069606,14,0.48153535,5.0261464,0.4835855
15,0.5083846,15,0.50651747,4.9816327,0.5167454
16,0.49640143,16,0.48701817,5.005672,0.5080486
17,0.5115815,17,0.48840803,4.962742,0.497781
18,0.49819317,18,0.51354015,4.9759717,0.520264
19,0.49273518,19,0.50079155,5.0638194,0.49162975
20,0.4913183,20,0.49849436,5.013383,0.5172302
21,0.50350034,21,0.49984434,5.0986347,0.5124862
22,0.48609266,22,0.51179683,5.0224085,0.5061783
23,0.49197456,23,0.5076941,5.1056123,0.4895691
24,0.49263948,24,0.48874035,5.037289,0.50461584
25,0.5055939,25,0.49919003,4.9606876,0.47718403
26,0.50646347,26,0.49430177,4.9345245,0.51046795
27,0.5038457,27,0.5029998,5.005144,0.51214576
28,0.50560623,28,0.4958871,5.0654755,0.51646227
29,0.49122468,29,0.48382738,4.924786,0.5159346
30,0.49798366,30,0.51672554,5.075611,0.51289004
31,0.5023954,31,0.5078404,4.907491,0.49529916
32,0.5039255,32,0.49695566,4.883,0.5079999
33,0.4945733,33,0.51021075,4.8553777,0.5137567
34,0.5083807,34,0.49238732,5.065733,0.50555843
35,0.50719255,35,0.51469123,4.988453,0.52054304
36,0.50521004,36,0.4925308,4.9989066,0.49931878
37,0.5012181,37,0.49294916,4.944404,0.48661438
38,0.49797672,38,0.49950868,4.66679,0.49639982
39,0.5034983,39,0.49538073,4.907127,0.4930929
40,0.49875927,40,0.5120289,5.075416,0.51418346
41,0.49506122,41,0.5063506,4.8428035,0.5025412
42,0.48771226,42,0.4983019,4.9323516,0.4993797
43,0.52248496,43,0.48922992,5.1443934,0.49405456
44,0.49838257,44,0.50463533,5.0056434,0.5043343
45,0.5081356,45,0.4988292,4.919106,0.5189686
46,0.48977813,46,0.502644,4.986597,0.50128603
47,0.50262773,47,0.4914042,5.090202,0.5288584
48,0.52161694,48,0.48298585,5.086749,0.500155
49,0.50793374,49,0.49145594,5.027591,0.5102983
50,0.5006287,50,0.50233,4.924159,0.5182435
51,0.50164735,51,0.49068105,5.1567736,0.48887777
52,0.48696503,52,0.48281753,4.853172,0.5089492
53,0.4953186,53,0.48761186,4.963998,0.5043241
54,0.5008584,54,0.49244672,4.8213906,0.488891
55,0.4872785,55,0.51198274,4.971005,0.5086664
56,0.49144727,56,0.48916933,4.8314853,0.51125234
57,0.4844682,57,0.5152378,5.029206,0.5068825
58,0.48515326,58,0.51189744,5.0313816,0.5119672
59,0.51645935,59,0.5099892,5.031917,0.49590313
60,0.48097095,60,0.4875852,5.158916,0.5023228
61,0.49372256,61,0.491708,5.0446467,0.50944185
62,0.49633446,62,0.4749146,4.8991427,0.50072736
63,0.48660737,63,0.50393176,4.8595614,0.5088928
64,0.47206926,64,0.48692057,4.9639287,0.49358535
65,0.502984,65,0.49679768,4.9982667,0.49471715
66,0.51020277,66,0.5217092,4.845114,0.49188727
67,0.4916474,67,0.5017525,4.8674393,0.50085443
68,0.5149649,68,0.51656383,4.834039,0.51151174
69,0.50623584,69,0.4892451,4.990592,0.5199534
70,0.49472597,70,0.5052466,4.972043,0.50134045
71,0.50316924,71,0.49623743,4.924029,0.5094663
72,0.48368037,72,0.53702104,5.009925,0.4916286
73,0.4951043,73,0.4965827,5.1029096,0.5055938
74,0.49481305,74,0.50623083,5.066701,0.51703495
75,0.50615394,75,0.51671106,5.0167255,0.506588
76,0.5056732,76,0.48966712,5.021802,0.5013461
77,0.50513184,77,0.499048,5.043814,0.5139914
78,0.48950642,78,0.48399028,5.0428224,0.50662327
79,0.4967957,79,0.49311513,5.0263276,0.50144815
80,0.4993695,80,0.5123001,5.070125,0.5002256
81,0.50230724,81,0.5036124,5.060388,0.5018204
82,0.48985627,82,0.49886274,4.8807497,0.50190765
83,0.4689275,83,0.50061876,5.0106406,0.5017948
84,0.50058985,84,0.48315254,4.9829907,0.49631286
85,0.4878437,85,0.50616753,5.267085,0.5012251
86,0.48200208,86,0.5019699,4.9385567,0.50420845
87,0.49643156,87,0.49470505,4.820615,0.5015062
88,0.5044872,88,0.50042695,4.8489656,0.49360418
89,0.4983553,89,0.50327367,4.9750676,0.49173078
90,0.5094782,90,0.48023108,5.068491,0.5205559
91,0.5023162,91,0.5034296,4.982338,0.49971497
92,0.49777648,92,0.4891917,5.0033436,0.50601465
93,0.4961698,93,0.4986438,5.018516,0.50688547
94,0.50627387,94,0.49157977,5.0131655,0.49106005
95,0.4941148,95,0.48912,4.9554095,0.4999607
96,0.49421856,96,0.49959734,4.7985272,0.49598956
97,0.47798577,97,0.50280696,4.834747,0.5152357
98,0.49533325,98,0.4840449,4.9780283,0.49516064
99,0.48009473,99,0.5096889,4.8917465,0.49960107
100,0.49003258,100,0.49253133,4.929733,0.50229156
101,0.50114155,101,0.49028027,4.88079,0.5144067
102,0.48647204,102,0.48241442,4.9946566,0.5039786
103,0.51054716,103,0.49935645,4.882329,0.4998222
104,0.5049325,104,0.5081018,5.0454326,0.50559676
105,0.5086895,105,0.5038244,4.9650936,0.49831268
106,0.4894831,106,0.49581397,5.029273,0.4938381
107,0.487968,107,0.49994028,4.9314914,0.5067372
108,0.50336045,108,0.502058,4.986452,0.4869792
109,0.50407845,109,0.5158392,4.9961925,0.49361882
110,0.4857041,110,0.48953572,5.019962,0.48704568
111,0.4909691,111,0.5030084,4.9066114,0.5048856
112,0.4793056,112,0.49428293,4.798486,0.49322847
