,inferred policy rate,subject,inferred reward rate,inferred dec temp,inferred habitual tendency
0,0.6118546,0,0.16397983,7.552092,0.8591431
1,0.48564404,1,0.18152505,7.495545,0.9118699
2,0.4595599,2,0.2852779,2.2780108,0.8401811
3,0.13992687,3,0.03901138,2.8387582,0.89446145
4,0.45744035,4,0.3698651,3.229622,0.904862
5,0.3212833,5,0.12118772,2.6121526,0.8914702
6,0.5029999,6,0.22048995,5.1038923,0.90529794
7,0.6428503,7,0.3047539,1.9231364,0.24506742
8,0.2855787,8,0.20732643,5.950601,0.88663065
9,0.48356837,9,0.26912892,4.418923,0.8832303
10,0.34753868,10,0.18629414,7.9346385,0.9027979
11,0.38706452,11,0.19064914,6.6990666,0.899449
12,0.35099098,12,0.13554274,8.461573,0.82959986
13,0.73799074,13,0.26323217,6.6456428,0.9153067
14,0.34862012,14,0.16865757,4.075711,0.9007299
15,0.4406554,15,0.3070449,5.455186,0.8935221
16,0.33237255,16,0.123009756,3.297001,0.90968174
17,0.27874157,17,0.38496238,5.0383124,0.7609338
18,0.43012306,18,0.34163904,5.9127684,0.9187092
19,0.39118406,19,0.16790262,2.9003575,0.8347634
20,0.20162751,20,0.115388945,2.3476803,0.6761449
21,0.5176273,21,0.2726341,4.164144,0.36934802
22,0.45122632,22,0.15789202,5.6414948,0.898352
23,0.60605454,23,0.258378,4.965453,0.90558577
24,0.47595027,24,0.4249915,2.917617,0.5128896
25,0.413453,25,0.21259235,7.126163,0.8677936
26,0.44421527,26,0.15116377,1.3859528,0.75274837
27,0.5318064,27,0.2581277,6.9883733,0.8747259
28,0.33344793,28,0.31727082,1.8581802,0.79610217
29,0.3695059,29,0.23669666,3.0151556,0.85437083
30,0.5987643,30,0.195361,4.404935,0.8768256
31,0.12767926,31,0.27685362,2.668957,0.8374713
32,0.69351125,32,0.38838696,2.0867143,0.8139836
33,0.029735148,33,0.3776728,4.13855,0.8130675
34,0.50419635,34,0.11404203,1.4908764,0.24470173
35,0.45365265,35,0.111836776,2.3465571,0.92215306
36,0.4539954,36,0.14143057,1.7918652,0.79950684
37,0.095770456,37,0.30029652,4.2219157,0.85051405
38,0.25165215,38,0.16277905,4.556151,0.89764893
39,0.23452863,39,0.11321805,2.6252465,0.8576205
40,0.65370417,40,0.40612015,2.0840032,0.8130895
41,0.62872636,41,0.14276102,1.9768698,0.5786367
42,0.22024885,42,0.15450853,2.7385247,0.8711534
43,0.6598535,43,0.32338488,8.023276,0.89009666
44,0.44340694,44,0.17884567,2.8131986,0.4972157
45,0.5721813,45,0.4144798,5.070453,0.77914965
46,0.47907856,46,0.2370818,5.221037,0.79476684
47,0.45320863,47,0.19663572,5.777601,0.8962932
48,0.738758,48,0.35005495,4.814264,0.8915379
49,0.49326867,49,0.26460138,4.860264,0.74924994
50,0.5038844,50,0.4953535,5.978131,0.8888126
51,0.48049623,51,0.3703253,2.4164567,0.3475319
52,0.59286976,52,0.24371035,5.456073,0.8700997
53,0.5811417,53,0.17626032,3.3643804,0.81734276
54,0.6263672,54,0.2815807,4.314349,0.8974366
55,0.6511703,55,0.38011238,4.0478816,0.6612798
56,0.6303802,56,0.22369699,5.0209217,0.9132695
57,0.022143064,57,0.14922322,2.9644728,0.88005847
58,0.6682763,58,0.21342985,6.7814827,0.8519652
59,0.32416457,59,0.1109978,8.02794,0.9011776
60,0.60840315,60,0.2579669,3.3856874,0.45741633
61,0.45639193,61,0.046963923,4.6494145,0.90302503
62,0.69987136,62,0.63340837,5.060874,0.7511394
63,0.6213647,63,0.47710383,2.6804109,0.8714015
64,0.48569697,64,0.2225922,7.547833,0.8836698
65,0.76778555,65,0.48441076,3.1807015,0.8014996
66,0.39809942,66,0.110451154,5.942661,0.910852
67,0.06390582,67,0.23445685,6.646963,0.8401074
68,0.57163864,68,0.14124252,3.4232073,0.713544
69,0.28019926,69,0.14889814,1.8220007,0.6345484
70,0.5375441,70,0.40430456,4.5567784,0.8903368
71,0.49047467,71,0.5592157,4.4271083,0.80607504
72,0.7557599,72,0.5973121,8.799114,0.6493986
73,0.521708,73,0.27836335,3.4117842,0.906186
74,0.49937636,74,0.09815408,6.3760977,0.8686178
75,0.61772877,75,0.51302034,3.5401711,0.45802033
76,0.38957825,76,0.13623266,3.4601939,0.88626
77,0.4490576,77,0.7276947,8.682962,0.6846577
78,0.22328891,78,0.35343593,2.8880503,0.70564955
79,0.4263457,79,0.39619282,4.4779716,0.25633696
80,0.44938114,80,0.18476705,4.266392,0.8991326
81,0.7508861,81,0.5067119,7.386238,0.7999926
82,0.37827575,82,0.3597497,0.7994859,0.33440003
83,0.7528557,83,0.59377915,6.5857425,0.7849722
84,0.4998009,84,0.2521832,1.0872542,0.3094334
85,0.4922235,85,0.24910113,3.8876305,0.6470599
86,0.68911195,86,0.21282043,3.6528695,0.72070706
87,0.43215787,87,0.22429106,7.5566463,0.8591842
88,0.036767673,88,0.3475559,2.9265316,0.85433453
89,0.39617646,89,0.35508978,0.8818108,0.26982
90,0.70245826,90,0.6451829,6.4045324,0.90103894
91,0.6928965,91,0.45558086,4.3598523,0.6225902
92,0.6798019,92,0.59957093,1.2337428,0.31420848
93,0.40235567,93,0.08160968,7.2546945,0.88382435
94,0.5533174,94,0.27000916,6.1300125,0.914515
95,0.66421646,95,0.3298863,4.3115473,0.857967
96,0.48278803,96,0.25163808,1.7284049,0.87360823
