,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.29420978,0,0.6905548,1.0259558,0.75069374
1,0.2640417,1,0.68799555,1.0810583,0.8222543
2,0.29823756,2,0.62711495,1.0026639,0.7690672
3,0.27457508,3,0.7256123,1.1181229,0.97472656
4,0.23915723,4,0.6899435,1.1213119,0.9791511
5,0.2665612,5,0.70728064,1.3027178,1.0327672
6,0.29782274,6,0.6472378,1.3557336,1.2396601
7,0.39973995,7,0.6876243,1.5615566,1.1742151
8,0.30821395,8,0.5480479,1.2209805,0.90058994
9,0.26081908,9,0.51694095,1.0646572,0.89865303
10,0.38074085,10,0.50203115,0.855209,0.71612024
11,0.26497266,11,0.7018226,1.2085564,0.955157
12,0.27902046,12,0.68283355,0.90785044,0.75931907
13,0.2537869,13,0.7305869,0.95581275,0.85530454
14,0.31954184,14,0.60229385,1.3872033,1.0454974
15,0.25261885,15,0.41857606,1.2041113,0.9061566
16,0.32416964,16,0.6107596,1.6772844,1.6881604
17,0.31490916,17,0.6993287,1.2220352,0.89878666
18,0.3038671,18,0.7013037,1.2936249,1.0127226
19,0.2950725,19,0.6864862,1.0191028,0.8368597
20,0.42543888,20,0.7266012,1.1179416,0.8655462
21,0.27713764,21,0.6873158,1.1244471,0.9141865
22,0.30530456,22,0.5817454,1.3009603,0.8756672
23,0.30647102,23,0.75041515,1.1987209,1.1081604
