,discount,learning rate,mf weight,mb weight,subject
0,0.6389717,0.57815516,0.9281856,1.0654548,0
1,0.2242292,0.5920939,2.2218316,1.376789,1
2,0.4781877,0.73763585,1.8173656,1.2111669,2
3,0.32681966,0.63997585,2.4053538,2.0354803,3
4,0.28243217,0.7057246,2.175097,2.4175959,4
5,0.43643823,0.63344884,0.32857156,2.3015535,5
6,0.48607925,0.24745764,0.7484263,1.3176386,6
7,0.21694668,0.6470776,2.9315414,1.7992775,7
8,0.60597295,0.8186652,1.919375,2.5102282,8
9,0.5864636,0.7668666,0.51389277,3.0395508,9
10,0.58373684,0.53795254,1.0704467,1.6770763,10
11,0.33121115,0.69937557,2.277252,2.4959495,11
12,0.20734791,0.6005785,3.2916913,1.0496683,12
13,0.56629056,0.64358914,0.6557968,2.3165703,13
14,0.33098334,0.6441291,2.3298407,1.0773132,14
15,0.15584007,0.4712591,3.3563876,1.0094643,15
16,0.6413781,0.681095,0.8944992,3.4821944,16
17,0.39981842,0.5964757,1.869689,2.1306312,17
18,0.29088238,0.6489508,1.1340923,1.9331753,18
19,0.4154881,0.59303504,0.7548741,1.5349817,19
20,0.41394195,0.6986212,2.0457892,3.2651796,20
21,0.33173665,0.44786605,1.5803468,1.5546367,21
22,0.24768466,0.37597936,2.3039627,0.5523697,22
23,0.3560801,0.4172043,0.93353033,1.6432439,23
24,0.16311789,0.6549211,3.2650402,2.0126004,0
25,0.1815634,0.7829442,2.2230432,3.7402306,1
26,0.48709998,0.40428132,0.8833425,2.4745746,2
27,0.122493334,0.6577402,2.9959185,1.5370188,3
28,0.23030011,0.5616273,2.674714,0.89279956,4
29,0.3442358,0.81914353,3.0800064,2.126276,5
30,0.42643502,0.5376182,1.4887092,1.9794748,6
31,0.20471051,0.7327246,4.1778765,2.6491816,7
32,0.6041407,0.60258955,1.4465269,1.2350011,8
33,0.2945721,0.5799405,3.8027694,1.0766225,9
34,0.2101008,0.8408673,2.545181,2.2312832,10
35,0.61692464,0.68377733,1.5135338,2.1931725,11
36,0.41175795,0.5637459,1.1752927,1.5535952,12
37,0.5399876,0.7729345,3.3931904,2.9282002,13
38,0.4315479,0.7061244,0.6673629,2.053132,14
39,0.33114082,0.36596522,1.1841799,1.0719115,15
40,0.2979573,0.67148805,1.7924938,1.8345947,16
41,0.491095,0.9013485,3.2163055,2.9918838,17
42,0.11932589,0.37396178,1.8101852,1.421096,18
43,0.14536968,0.7329297,3.1343932,1.7334979,19
44,0.3070898,0.7545759,3.197427,1.6945571,20
45,0.1921417,0.69221956,3.5602913,1.5091956,21
46,0.29676896,0.3642947,0.60290444,0.8227156,22
47,0.6086141,0.8699587,1.673163,3.2772868,23
48,0.36885425,0.62044203,1.5880828,0.91118455,0
49,0.41132995,0.6559989,0.6942452,1.9899595,1
50,0.7019996,0.5331937,0.5608115,1.2025396,2
51,0.24078958,0.4243058,2.0658112,1.332708,3
52,0.4627589,0.65250754,2.2106512,1.6401691,4
53,0.31073308,0.8718493,2.733415,2.1515555,5
54,0.42559895,0.6837974,1.3887997,2.1459398,6
55,0.39446518,0.72172296,2.100266,2.508743,7
56,0.5329296,0.7650868,2.2879546,2.8115644,8
57,0.13997456,0.28177857,1.4478234,1.5258989,9
58,0.18727818,0.6013816,2.2557962,1.1726108,10
59,0.30163473,0.6646986,1.9901123,2.2622054,11
60,0.48722646,0.5194996,0.84146595,1.9549553,12
61,0.44675243,0.77222604,1.9609604,1.5091622,13
62,0.16645198,0.20687085,3.2425642,0.941905,14
63,0.48837975,0.6677206,1.7271421,3.7718318,15
64,0.5735309,0.71378857,1.6314287,1.5325532,16
65,0.17434065,0.43953627,3.1329489,1.2114509,17
66,0.5148347,0.80399567,1.8947387,2.4279382,18
67,0.31583014,0.9115615,5.3202405,3.3968716,19
68,0.13090158,0.51429635,1.4907465,1.4122291,20
69,0.31981215,0.68498015,1.970861,1.0152484,21
70,0.36607075,0.6664227,2.1720848,1.552641,22
71,0.30677706,0.80069536,3.3739772,2.277279,23
