,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.3614994,0,0.6361578,1.9390371,1.8557744
1,0.34067705,1,0.6375741,1.9958423,1.8044281
2,0.36694613,2,0.61686295,1.9512813,1.7555325
3,0.34626317,3,0.63660216,1.9555482,1.8708699
4,0.3470874,4,0.6395591,2.0463722,1.9091967
5,0.36215034,5,0.6474044,2.002151,1.9786011
6,0.35342097,6,0.6258781,2.0950508,1.8462937
7,0.37965226,7,0.63139355,2.0912774,1.9807771
8,0.35781562,8,0.59439653,2.0105357,1.9034798
9,0.33750707,9,0.6159129,2.1444278,1.8255054
10,0.35966218,10,0.598949,1.9008344,1.823457
11,0.34478974,11,0.64354885,2.1364121,1.8997241
12,0.35853827,12,0.6355034,1.9360305,1.7802571
13,0.333422,13,0.6531556,2.0371442,1.8529227
14,0.35436317,14,0.61321914,2.1376908,1.8951739
15,0.3566842,15,0.57293946,2.0135112,1.8405808
16,0.37175855,16,0.6229068,2.2808344,2.1629386
17,0.35328627,17,0.6254154,2.0765781,1.8732246
18,0.34522578,18,0.6309458,2.09756,1.8408529
19,0.35350427,19,0.6328682,1.9414624,1.7815006
20,0.36951295,20,0.6440608,1.9910513,1.841102
21,0.34471923,21,0.6300617,1.9852022,1.8326865
22,0.37010166,22,0.6073833,2.0280058,1.8129011
23,0.356383,23,0.65484107,2.0095935,1.8737671
