,discount,learning rate,mf weight,mb weight,subject
0,0.14993644,0.87419194,1.9734659,0.64882404,0
1,0.6241406,0.89522994,0.5958003,0.96161914,1
2,0.16896734,0.7434676,1.1627713,0.50099725,2
3,0.17843744,0.7955723,1.2718561,0.711225,3
4,0.17536736,0.7280594,0.8676181,0.96338665,4
5,0.13963369,0.6864754,1.4174184,1.2720635,5
6,0.17765431,0.6064784,1.1852399,0.7446871,6
7,0.47821426,0.80151385,1.9464967,0.74191,7
8,0.473774,0.33220053,0.6074581,0.7474406,8
9,0.42126018,0.364927,0.60486054,0.93584216,9
10,0.3791628,0.26912206,0.78101206,0.35305217,10
11,0.13949803,0.62365234,0.7102891,0.77436614,11
12,0.13728425,0.79767567,0.7709429,0.6199768,12
13,0.2944261,0.7008634,0.78770846,0.8293395,13
14,0.12975124,0.6796567,3.442375,0.45744556,14
15,0.24031246,0.30056795,0.81565773,0.75974804,15
16,0.21129556,0.6380399,1.706953,1.3594986,16
17,0.5066358,0.72217274,1.1693695,0.9132942,17
18,0.2359503,0.76206523,1.2423947,0.8202247,18
19,0.25784695,0.7061801,0.57044715,0.5678916,19
20,0.5871553,0.5895325,1.0371108,0.34417617,20
21,0.59404254,0.6261,0.4112805,1.5080471,21
22,0.1348571,0.3630462,0.6249192,1.3474028,22
23,0.37495992,0.85054743,1.0005412,1.0189431,23
24,0.5471505,0.6358028,0.7175586,0.56821144,0
25,0.2604968,0.6183618,0.60497725,0.50484383,1
26,0.11180407,0.47519258,0.84548044,0.44589597,2
27,0.25122696,0.59319687,0.3983891,0.6177686,3
28,0.09015728,0.70229614,0.8887056,1.2729645,4
29,0.26657706,0.7152678,1.1964165,1.054555,5
30,0.2600413,0.71799237,2.4867485,0.69496584,6
31,0.57157755,0.80165064,1.9009688,0.6245018,7
32,0.62404484,0.6568514,1.2242737,0.9644331,8
33,0.37382618,0.50167984,0.91131485,0.5122544,9
34,0.56226015,0.45223898,0.73775935,0.31216106,10
35,0.09334299,0.79870427,1.6068288,0.46289062,11
36,0.113614544,0.8485583,1.3303277,0.53801775,12
37,0.13386852,0.7957345,0.7421634,1.1237475,13
38,0.3320996,0.7209361,0.92524135,1.2593205,14
39,0.19490227,0.17922537,0.5701215,0.9753119,15
40,0.302368,0.5364703,1.1926024,1.4143827,16
41,0.34590933,0.83157355,2.3175206,0.39256892,17
42,0.16900925,0.6892071,1.555697,0.49024782,18
43,0.43380383,0.71699375,0.33361423,0.67247117,19
44,0.3395996,0.827638,1.3554909,0.49652186,20
45,0.3546832,0.7166079,0.703986,0.88005835,21
46,0.3167226,0.5778912,1.3713529,0.5563832,22
47,0.36650023,0.52085865,0.69617605,1.0077465,23
48,0.45306876,0.83061254,0.577021,0.47334594,0
49,0.21479486,0.8407429,1.074488,0.51565206,1
50,0.24288814,0.5591992,1.4264464,0.32212937,2
51,0.42660564,0.67942226,0.52708584,0.93188435,3
52,0.12032093,0.8591474,1.6388776,0.8077551,4
53,0.23034914,0.56458974,0.65153086,0.83144474,5
54,0.30694643,0.5073848,0.5980881,1.5154066,6
55,0.3588816,0.8648094,1.0453761,1.4214634,7
56,0.32481492,0.67285585,1.4140557,0.6208189,8
57,0.4003867,0.65467995,0.71564746,0.84665036,9
58,0.36474115,0.35010332,0.78470933,0.39528042,10
59,0.36129737,0.755665,0.9027183,1.5713156,11
60,0.38561058,0.5582312,0.64390486,0.44906518,12
61,0.06791471,0.8685699,1.183989,0.57556236,13
62,0.6581406,0.6224201,1.1304469,0.6537258,14
63,0.5139274,0.34021458,0.39581394,1.606813,15
64,0.40656617,0.5391825,0.9222076,2.24962,16
65,0.26477304,0.8557391,1.8433924,1.0331578,17
66,0.28270847,0.64445895,1.0263282,0.7426084,18
67,0.5271154,0.808647,0.78669226,0.6137175,19
68,0.5645736,0.8800925,0.98928916,0.8730299,20
69,0.6109802,0.5753389,0.4989767,1.1274487,21
70,0.22750169,0.35738602,1.022964,0.59771645,22
71,0.23340704,0.69988424,0.9323077,1.0390414,23
72,0.33684123,0.72502774,0.52007616,0.5698589,0
73,0.2364637,0.78273636,1.2936783,0.28913206,1
74,0.30031946,0.68367785,1.3824608,0.25334936,2
75,0.3254342,0.81014276,0.57588726,1.0889338,3
76,0.35660326,0.7797156,0.9643744,0.9390244,4
77,0.2963781,0.40544474,0.6404314,0.956197,5
78,0.1670639,0.66139364,1.3414952,2.1636891,6
79,0.70970964,0.65831095,1.1685436,0.76206297,7
80,0.24890015,0.4937844,0.9905281,0.86526763,8
81,0.39325857,0.37647384,1.0821083,0.51346815,9
82,0.53384554,0.3335349,0.39250994,0.61469966,10
83,0.6204745,0.8153942,0.66051805,0.7371979,11
84,0.50620866,0.7395043,0.4570215,0.7937771,12
85,0.18432048,0.83577096,0.8966402,0.8261155,13
86,0.26214504,0.7395288,0.78835475,2.649314,14
87,0.10323344,0.2294486,1.0685315,0.439228,15
88,0.3883994,0.41646907,0.4429762,1.8023691,16
89,0.24094802,0.6077776,0.6808038,0.6712068,17
90,0.4943498,0.8144641,0.8314935,0.72554016,18
91,0.20738156,0.3490222,0.6326019,0.76694775,19
92,0.32452103,0.8253308,1.0672026,0.7262212,20
93,0.14709997,0.62540144,0.9272826,1.0800056,21
94,0.203277,0.48307228,0.9585752,0.92172205,22
95,0.40301326,0.8452484,1.3086009,1.3813168,23
96,0.21207492,0.60620487,0.7337894,0.6855403,0
97,0.22263767,0.51418203,0.6866926,0.76686585,1
98,0.21272013,0.2888918,0.7479553,0.504971,2
99,0.30691075,0.9560978,1.1922044,1.2814803,3
100,0.14863865,0.69767946,1.4495711,0.4011898,4
101,0.22318181,0.61845267,0.8403623,0.70689094,5
102,0.14942326,0.62607896,1.9491413,1.0565685,6
103,0.5442282,0.71119976,1.1666296,0.62066305,7
104,0.2667793,0.7568041,1.3432913,0.7752179,8
105,0.21699476,0.6302318,1.9335024,0.48911414,9
106,0.51846594,0.74371344,0.71466833,0.571284,10
107,0.5011954,0.74410534,1.0906157,0.7964699,11
108,0.21550077,0.76433766,0.9612882,0.5719767,12
109,0.17434034,0.8014625,0.8819673,0.85386276,13
110,0.115943,0.69028574,0.87832236,2.5944538,14
111,0.13147436,0.37080175,0.8072907,0.9973961,15
112,0.19140522,0.66541076,1.4447929,1.92923,16
113,0.43738705,0.68959504,0.35591117,0.694443,17
114,0.18006435,0.4995504,0.48149255,0.7680857,18
115,0.24102758,0.7702585,0.80560946,1.0228523,19
116,0.3400299,0.638734,0.729733,0.6685182,20
117,0.14821474,0.6158013,0.93401265,0.6368567,21
118,0.22928905,0.61508673,0.8105085,1.2560573,22
119,0.310693,0.509655,1.0186826,0.67520887,23
120,0.3989275,0.584192,0.7312416,0.5577388,0
121,0.20152645,0.64357126,1.2665794,0.6993866,1
122,0.2321283,0.62837034,0.6356591,0.5270277,2
123,0.3022775,0.688378,0.691394,1.0378706,3
124,0.3790179,0.82784885,0.8500625,0.7066672,4
125,0.090870105,0.7460397,1.7601955,0.9317926,5
126,0.24544908,0.5553645,0.79715776,0.88476115,6
127,0.38716692,0.5896949,0.6299674,1.4397107,7
128,0.25302812,0.45962828,0.6606851,0.8319161,8
129,0.31424987,0.5071119,0.98817515,0.797408,9
130,0.32455412,0.5092679,0.6645293,0.7637467,10
131,0.22901818,0.71487045,1.1023535,0.71655697,11
132,0.3264684,0.72319376,0.83909893,0.36572954,12
133,0.23616843,0.64083743,0.56607974,0.5058677,13
134,0.54066074,0.7480775,1.1647791,0.67641044,14
135,0.27082703,0.25026807,0.8606019,0.8886618,15
136,0.22452708,0.69701713,1.8771391,2.2513227,16
137,0.30612728,0.7051557,1.0809469,0.442679,17
138,0.37195086,0.6580311,1.0496867,0.85862327,18
139,0.24311452,0.6098127,0.73268783,0.5690367,19
140,0.46007076,0.83723104,0.9057871,0.69326806,20
141,0.4734446,0.71834606,1.0183092,1.0203921,21
142,0.28600496,0.40431064,1.4322653,0.37200004,22
143,0.16623726,0.7178965,0.46626955,1.5478796,23
144,0.45188943,0.7040169,0.6323492,0.5521184,0
145,0.2820846,0.5493132,0.9632158,1.0163237,1
146,0.27235708,0.6855581,0.8815576,0.7840771,2
147,0.13821565,0.7711243,0.8403645,1.0228804,3
148,0.14692605,0.67472285,2.1040967,0.451423,4
149,0.1482775,0.81609446,1.6770201,0.79179335,5
150,0.23221096,0.5969305,1.1011494,0.99808025,6
151,0.51425135,0.62639517,1.3462524,0.87189054,7
152,0.29251915,0.2868353,0.65599513,0.9922962,8
153,0.34729266,0.6245855,0.9912766,0.5092509,9
154,0.2899049,0.42803982,0.761627,0.8844483,10
155,0.34153134,0.5623744,0.46744174,0.7349853,11
156,0.23680201,0.7806053,0.82632583,0.7029563,12
157,0.17406446,0.8443304,1.4066751,0.39504856,13
158,0.2556835,0.72450405,0.83403563,1.9917808,14
159,0.16434039,0.2871712,0.4797738,0.8786461,15
160,0.23416145,0.45383224,1.1431992,1.5517035,16
161,0.34655574,0.6610798,0.75640917,0.8789444,17
162,0.16648851,0.890051,2.1544528,0.91364783,18
163,0.5424309,0.69465613,0.7468981,0.5820507,19
164,0.34407705,0.85770106,0.9392332,0.47493213,20
165,0.3916883,0.8371225,1.7348716,0.88282424,21
166,0.31772125,0.44674292,1.3431609,0.5180343,22
167,0.31040433,0.5760909,0.79114103,1.016906,23
168,0.13518347,0.65105504,0.9422673,0.45264733,0
169,0.10717858,0.4456704,0.8338809,0.47153476,1
170,0.17472473,0.6752721,0.7464435,0.5475698,2
171,0.44743508,0.5261764,0.74031204,1.1581943,3
172,0.079265974,0.6366173,0.8858278,0.7682929,4
173,0.11018547,0.7772604,1.5764723,0.76706403,5
174,0.26348972,0.5049936,0.6976671,1.5082281,6
175,0.5511646,0.77386296,1.4628799,0.945843,7
176,0.21646568,0.39139113,1.4362824,1.278357,8
177,0.4554759,0.41698024,0.55307686,0.9119152,9
178,0.27160454,0.36708355,0.78504485,0.49920654,10
179,0.23666596,0.733005,1.4426789,0.51343524,11
180,0.24213438,0.6197875,0.6570993,0.756456,12
181,0.3925898,0.76024884,0.6156422,0.70189667,13
182,0.4292546,0.7132388,1.6481578,0.73123544,14
183,0.08920974,0.26013806,1.1909492,0.91967064,15
184,0.21057546,0.6537668,1.2238039,2.3000891,16
185,0.34415764,0.521064,0.5751909,0.52123743,17
186,0.28981948,0.78442127,1.4267603,0.9866308,18
187,0.26951456,0.7051088,1.1251476,0.5272895,19
188,0.33059683,0.7105118,0.824332,0.59767044,20
189,0.07137058,0.77213347,1.7086934,0.78921545,21
190,0.3081649,0.45464393,1.1251788,0.5845987,22
191,0.20563225,0.81482816,0.9493316,0.7601618,23
192,0.23556767,0.71537066,0.723323,0.46218854,0
193,0.19616915,0.57213706,0.917601,0.6798144,1
194,0.07861538,0.65113497,1.4102662,0.61013174,2
195,0.16796246,0.6966334,0.7461528,0.56814814,3
196,0.44322607,0.80725175,0.46928024,1.0911665,4
197,0.33153707,0.8969649,1.795921,1.1327432,5
198,0.17125693,0.68259424,1.3119497,0.96660376,6
199,0.4735453,0.60332346,0.9875475,1.106056,7
200,0.42694244,0.6737052,0.93280125,0.9552542,8
201,0.17294107,0.34069917,1.1495526,0.44430023,9
202,0.40135667,0.29352447,0.67347527,0.39182168,10
203,0.36160496,0.64124703,0.7123963,1.0179235,11
204,0.181021,0.8035532,1.008621,0.49952376,12
205,0.26416323,0.81329805,0.9422561,0.5687882,13
206,0.26779205,0.56152093,1.2607666,0.88150066,14
207,0.1554895,0.2627184,1.3879927,0.7539094,15
208,0.22098446,0.8310588,2.4080865,1.9367251,16
209,0.6657353,0.72319,0.83990836,0.75851566,17
210,0.3805426,0.8971772,2.1083462,0.65981495,18
211,0.32491952,0.84365666,1.2610161,0.7765093,19
212,0.3674912,0.8094717,1.2946577,0.742643,20
213,0.21281834,0.5612521,0.935594,0.9563175,21
214,0.43277407,0.6675449,0.72367525,1.0695225,22
215,0.37052044,0.7655003,1.0776892,1.125666,23
216,0.23308402,0.70481014,0.5901526,0.45080268,0
217,0.33008447,0.687132,1.3386331,0.59020674,1
218,0.28525767,0.7670177,0.9690094,0.6634674,2
219,0.14361086,0.7165052,1.2719864,0.6553951,3
220,0.24738997,0.722967,0.4424699,1.0633599,4
221,0.1778089,0.5783998,0.96138334,0.9319223,5
222,0.26223895,0.7791465,2.3051426,0.8263037,6
223,0.26342964,0.5800505,1.2629578,0.98479533,7
224,0.48298594,0.22741677,0.587144,0.6483676,8
225,0.21700923,0.60129845,1.6989684,0.5179752,9
226,0.20272869,0.48052222,0.54928845,0.42022395,10
227,0.16755463,0.8695711,2.2104897,0.80745196,11
228,0.3264543,0.7340027,0.5272083,0.6059381,12
229,0.35734907,0.83991027,0.5238573,1.1383423,13
230,0.3886656,0.68591505,1.3045582,0.68957204,14
231,0.070919186,0.30150312,1.1443336,0.8239143,15
232,0.20958847,0.38945124,1.1708491,0.98450243,16
233,0.27235717,0.7019574,0.7906357,0.6705878,17
234,0.21649872,0.71419376,0.7035715,0.5764413,18
235,0.44680023,0.7515403,0.7220714,0.9035814,19
236,0.4070689,0.7801593,0.7241048,1.0070186,20
237,0.11795399,0.7800268,1.2243519,0.6798478,21
238,0.37199536,0.5532107,0.9956436,0.41283077,22
239,0.38905096,0.6239858,0.59232605,1.2017801,23
240,0.12417795,0.70170975,0.99765575,0.64410233,0
241,0.2787652,0.63513047,0.8148762,0.5400211,1
242,0.62328106,0.7126012,0.5737915,0.63592374,2
243,0.49057966,0.7838583,0.884524,1.0912423,3
244,0.37339637,0.76515204,0.6444708,0.61358064,4
245,0.07991041,0.78832775,1.3698081,1.1285187,5
246,0.32580945,0.5201176,1.2602675,1.0596462,6
247,0.34646523,0.49007306,1.9023789,0.49803352,7
