,inferred discount,subject,inferred learning rate,inferred mf weight,inferred mb weight
0,0.31929064,0,0.695798,0.8332561,0.6206621
1,0.2615921,1,0.6967621,0.9035561,0.6983801
2,0.2705388,2,0.6030212,0.85669196,0.6504661
3,0.2641187,3,0.7460702,0.9347778,0.80975384
4,0.20419997,4,0.69011086,0.96811074,0.8620557
5,0.25742778,5,0.7070181,1.1595013,0.9026013
6,0.28493658,6,0.64523536,1.2977854,1.1191249
7,0.41055351,7,0.7008711,1.4915178,1.0222718
8,0.33179298,8,0.48900023,1.0715812,0.74476206
9,0.24391793,9,0.4184477,0.8987724,0.7673129
10,0.42757306,10,0.43054074,0.70817167,0.5424788
11,0.24874216,11,0.7083263,1.0198957,0.83600587
12,0.27898547,12,0.6841825,0.76047534,0.6047242
13,0.23578577,13,0.7557256,0.84728026,0.7135731
14,0.32898498,14,0.576804,1.2895937,0.94660795
15,0.22605966,15,0.31304434,1.0520996,0.78299206
16,0.32039988,16,0.6025976,1.5114301,1.5516162
17,0.33412597,17,0.7238511,1.0547212,0.7921248
18,0.30139363,18,0.7297995,1.2201972,0.8796801
19,0.2951313,19,0.7021282,0.87316024,0.68271244
20,0.47624645,20,0.76331306,1.0291892,0.67188627
21,0.26331878,21,0.6978021,0.9990175,0.75974405
22,0.2884245,22,0.54926187,1.1814524,0.73438
23,0.31127885,23,0.76598036,1.0276328,1.0390965
