,inferred policy rate,subject,inferred reward rate,inferred dec temp,inferred habitual tendency
0,0.6211854,0,0.6086711,3.7837725,0.6609182
1,0.31498113,1,0.5501943,2.9342494,0.6925781
2,0.34431002,2,0.29220897,6.5419583,0.68127674
3,0.43946657,3,0.5153437,3.7266827,0.609007
4,0.5490907,4,0.6177325,4.3906846,0.6713834
5,0.50525343,5,0.33999968,3.0144038,0.70696557
6,0.3544018,6,0.3082159,3.6400783,0.6914943
7,0.5572574,7,0.5466091,3.3038964,0.67458165
8,0.30937934,8,0.37520307,3.8510005,0.69910854
9,0.35675234,9,0.62242967,3.7190971,0.7062139
10,0.3467248,10,0.34048253,3.0671992,0.69434214
11,0.30195543,11,0.29110235,5.837501,0.7037099
12,0.31422794,12,0.31213447,6.0850677,0.6988007
13,0.5388462,13,0.4125294,4.15495,0.6960348
14,0.30171195,14,0.6297432,3.5435796,0.6884439
15,0.30737072,15,0.32411817,4.011385,0.70347583
16,0.59824884,16,0.62746996,3.208205,0.64632386
17,0.28830016,17,0.31715158,3.2556832,0.70793825
18,0.33279175,18,0.33352622,3.1629424,0.70278144
19,0.341098,19,0.3382348,2.9705586,0.5074946
20,0.6232479,20,0.6406124,3.4115748,0.6799435
21,0.30128747,21,0.34023738,3.5108109,0.6978503
22,0.36947516,22,0.39705864,3.4456604,0.6930082
23,0.3692768,23,0.3557942,4.557542,0.694688
