,locs0,locs1,locs2,subject
0,0.7094834,0.5352644,0.5492356,0
1,2.0724525,-0.19808277,-0.86098737,1
2,3.1575453,1.4569488,2.973297,2
3,1.8216984,0.21074912,1.2528311,3
4,-1.0776017,1.6037043,2.4118323,4
5,-4.920599,-0.23340484,-2.654341,5
6,-3.4543557,0.24078727,-0.12820154,6
7,3.8819904,2.4034355,0.06717564,7
8,-5.1514144,-2.266822,-1.8315631,8
9,-0.06866127,0.40928778,2.6384013,9
10,-3.6105115,0.007905871,-0.31911933,10
11,1.4866333,-0.20535894,1.1966025,11
12,-0.045671195,-0.43042073,0.09568384,12
13,2.7572,0.8550734,1.5577103,13
14,-1.2088462,-0.4185359,-0.3019773,14
15,-3.713676,-0.47774383,1.8897861,15
16,-3.204736,0.26858503,0.08973627,16
17,1.202992,0.23235857,1.9433649,17
18,-3.9622116,-0.34442234,-2.361734,18
19,4.420494,1.1738063,3.0786633,19
20,2.1513853,0.2754085,0.84498787,20
21,0.6118021,-4.426567,-0.5925437,21
22,2.1457818,1.4767367,1.7442964,22
23,-2.8143432,0.0034062564,0.32833397,23
24,0.46358854,1.4486624,0.74864465,0
25,1.4940357,1.243068,-1.4376934,1
26,-0.5525911,1.8496267,2.6037548,2
27,1.2662944,0.7238573,1.3199866,3
28,1.9918764,1.4500239,1.2732238,4
29,-4.511868,0.20946907,-2.6538754,5
30,-3.1223094,-0.016063392,-0.5104934,6
31,4.188874,0.9947841,0.08613773,7
32,-4.763368,-3.4975288,-1.7761536,8
33,0.52344066,0.07626896,2.3408306,9
34,-3.3377304,-0.2992984,-0.14843823,10
35,0.9728478,-0.3325295,2.2757697,11
36,-0.09685376,0.37786508,-0.42616206,12
37,2.951922,0.8748473,2.1462486,13
38,-1.2105958,-0.50845265,-0.090333104,14
39,-3.4221218,-0.046674393,1.2725729,15
40,-3.7046106,-0.82935333,0.6811976,16
41,2.9389496,-0.42746222,0.9198457,17
42,-4.9177217,0.81907105,-1.8594694,18
43,2.2713666,0.4863732,2.5284374,19
44,4.408304,0.1280564,1.5421084,20
45,2.0891254,-4.1598425,-0.5746992,21
46,1.9935812,1.063076,1.8372762,22
47,-2.9539568,0.3935321,1.0833678,23
48,-0.35300267,2.0473642,-0.24578337,0
49,2.889283,0.44073802,-1.7462827,1
50,2.592876,1.3056581,2.5045097,2
51,0.567011,-0.24962074,0.97068703,3
52,0.5974448,2.0156662,2.9194107,4
53,-3.7837086,-0.16234325,-3.313325,5
54,-2.7585723,-0.7577354,-2.1222057,6
55,2.3802695,0.20977974,-0.4141614,7
56,-4.961515,-3.6046147,-1.4302675,8
57,0.06558442,0.17795447,1.5760524,9
58,-4.650399,1.1353953,-0.09978445,10
59,1.0994945,-0.59327525,0.60766304,11
60,-0.7333688,0.09450781,-0.27017295,12
61,2.315446,1.4851384,2.1798835,13
62,-1.1066952,-0.9072094,-0.40650648,14
63,-3.5531106,0.40645954,1.7005332,15
64,-3.553833,0.57122594,-0.33168936,16
65,0.06867075,-0.53405166,0.86005014,17
66,-2.8688123,0.29207295,-2.003722,18
67,7.8144417,1.23892,2.767805,19
68,1.4280875,-0.19894567,0.90039337,20
69,2.6796272,-4.1802406,-0.8624247,21
70,0.18588531,1.5221665,0.8612309,22
71,-2.664083,0.26732135,0.1303097,23
72,0.19923645,1.7168357,0.4579656,0
73,3.2279377,0.959093,-1.0184667,1
74,3.0962098,1.8916458,2.756871,2
75,0.81139785,1.0232838,1.7977184,3
76,2.58488,1.976476,2.1007085,4
77,-4.1613955,0.074143566,-2.040516,5
78,-3.3028448,-1.051188,-0.19907823,6
79,2.1029692,0.6282559,-0.36299965,7
80,-4.8266897,-2.1440277,-1.5037738,8
81,0.06365901,0.6114628,2.740192,9
82,-5.1392756,0.23655774,-0.37354338,10
83,0.5691497,-0.2912466,1.0592229,11
84,-1.0703847,0.31570375,-0.39443657,12
85,2.0237148,0.5489374,1.3504275,13
86,-1.5861584,-1.0496637,-0.5055383,14
87,-3.2946835,-0.69952536,1.0537748,15
88,-2.3827324,-0.01298371,0.11996576,16
89,3.345086,-0.025243528,0.7267615,17
90,-2.135714,1.128392,-1.5061674,18
91,1.4446259,0.6600152,2.469149,19
92,4.1636434,0.762054,2.3805766,20
93,5.1640177,-4.3240304,-0.5632561,21
94,2.959797,1.47196,1.1124265,22
95,-2.2545292,0.5168529,1.3103725,23
96,0.85795933,1.3809727,0.597442,0
97,2.5244846,-0.5627201,-0.87037945,1
98,4.4859467,1.7480005,0.98736095,2
99,0.9248746,0.48500803,1.5396607,3
100,-0.07138991,1.6309303,2.4547968,4
101,-4.147807,-2.9244075,-2.911394,5
102,-2.756468,-0.3894415,-0.7209604,6
103,4.047779,2.4014218,0.2097525,7
104,-5.1120067,-2.9990823,-1.5302298,8
105,0.29370874,0.39740485,2.63624,9
106,-4.3115063,0.23006676,-0.34663093,10
107,-0.12346786,-0.75675803,0.2817716,11
108,0.1812067,-0.4536125,-0.39722726,12
109,1.7358385,0.75281805,2.0417533,13
110,-1.3860055,-0.4505897,-0.077438116,14
