,locs0,locs1,locs2,subject
0,-0.28132904,1.0959702,0.10871728,0
1,3.2813172,-0.2982014,-0.7078985,1
2,3.2751079,1.3286318,2.1308436,2
3,-0.51713794,0.25684398,1.5881455,3
4,3.1469657,1.3270931,2.2392313,4
5,-3.7926786,-0.8821023,-2.225918,5
6,-3.4134603,-0.39887425,-0.9573911,6
7,3.7791586,0.2086395,-0.7180817,7
8,-1.5270883,-4.005954,-1.4339192,8
9,0.13009006,0.42251912,3.1592412,9
10,-2.4060302,0.39875746,-0.5942396,10
11,0.33967006,-0.24914898,0.30552733,11
12,-1.3359644,-1.3019052,-0.80113083,12
13,2.0325,0.38196236,2.3948994,13
14,-1.2519317,-0.15315318,0.4749296,14
15,-2.8945296,0.5933646,1.9898125,15
16,-2.4645977,-0.20693529,-0.78269017,16
17,1.1062832,0.13923708,2.0830035,17
18,-3.1570482,0.05014223,-1.6735549,18
19,3.172617,0.4538097,2.0147333,19
20,3.2869592,1.2436672,1.5826621,20
21,4.605664,-6.112986,-1.023229,21
22,1.0437088,0.3935138,0.2590804,22
23,-1.9339832,0.3450398,1.133252,23
24,1.2509128,0.9240867,-0.32612786,0
25,2.173191,-0.5412605,-0.6160282,1
26,2.180101,1.7033718,2.1298418,2
27,0.68081456,0.60223246,1.0856727,3
28,5.4766474,1.0076747,1.3340912,4
29,-4.682833,3.1854665,-1.7051084,5
30,-3.1838362,-1.2077748,-0.04581958,6
31,1.7902688,2.1195831,0.46765333,7
32,-2.1448815,-2.382666,-1.3906611,8
33,-0.14999658,0.19048491,1.8076044,9
34,-3.188938,0.5325252,-0.008099616,10
35,-0.48210275,0.2743887,1.30561,11
36,-0.83654916,-0.3228013,-0.6154575,12
37,2.249277,1.3239894,1.0756369,13
38,-1.7085612,-0.0012489557,-0.14243385,14
39,-3.0487142,-0.15506093,1.787268,15
40,-2.7418566,1.0581329,-0.64410573,16
41,0.6559663,-0.46339664,0.9939494,17
42,-2.3827147,0.32743597,-1.7187566,18
43,1.075022,0.77910393,2.3067706,19
44,0.64331186,0.42468244,2.0377407,20
45,0.3252499,-3.9399984,-0.6238835,21
46,0.6067555,0.8231286,1.372359,22
47,-2.9300826,0.19295102,1.5541329,23
48,0.6850866,1.3939743,-0.17862402,0
49,2.8264885,0.25811693,-0.7441013,1
50,2.5140398,0.9744694,0.7111058,2
51,0.17767525,0.110572994,1.2041752,3
52,0.7516196,0.9760208,1.7856364,4
53,-5.474118,-1.5118382,-2.622767,5
54,-2.917802,-0.20321953,-0.918366,6
55,2.5866132,0.7694121,-1.0046635,7
56,-1.5157225,-3.294952,-1.4738753,8
57,0.11853847,-0.04445879,2.3223665,9
58,-3.2251387,0.7495861,-1.0351882,10
59,0.7146681,-0.6993372,0.5987843,11
60,-0.5013441,0.69035125,-0.3183245,12
61,3.6425638,1.379143,1.3805612,13
62,-1.7983317,-0.2965942,-0.21014777,14
63,-3.3380752,-0.18344395,0.8977962,15
64,-2.4807858,0.58191687,0.79407024,16
65,-0.5871978,-0.6437684,0.9950122,17
66,-2.9236941,1.0139588,-1.425517,18
67,2.7793267,0.9449383,2.6940951,19
68,1.0694528,0.43376207,1.9009391,20
69,1.1129016,-3.0366695,-0.7711128,21
70,0.90384203,1.31831,0.85822964,22
71,-2.1753397,-0.029450327,0.6876652,23
72,0.19876438,1.4343697,-0.19715506,0
73,1.6713712,-0.84572047,-1.4302211,1
74,1.4127071,1.4470764,2.003649,2
75,0.614976,-0.14224765,1.1567618,3
76,2.9587355,0.6590934,2.7344081,4
77,-4.5410147,0.5524164,-2.2632809,5
78,-3.228513,-0.39660543,-1.784305,6
79,1.9400923,0.88674146,-0.08086186,7
80,-4.543154,-2.4076538,-1.7420614,8
81,0.45890427,0.15712218,1.386213,9
82,-3.7306497,0.45990372,-0.23138282,10
83,0.3896341,-0.5117578,0.852232,11
84,-0.859272,0.24580652,0.28358328,12
85,4.041892,0.7206775,1.3859465,13
86,-1.2558997,-0.7752111,-0.7024353,14
87,-2.3965225,-0.31514013,0.8274379,15
88,-3.147694,0.22319683,-0.11927305,16
89,2.1490037,0.26250026,0.54099643,17
90,-1.3247601,0.24152559,-2.421883,18
91,3.2298203,1.0443808,2.0126934,19
92,1.9960842,0.9951954,1.6136075,20
93,2.9148726,-3.2162867,-0.21653977,21
94,1.5897101,0.08381891,0.8180458,22
