,policy rate,reward rate,dec temp,subject
0,0.47005078,0.84411985,5.8758764,0
1,0.8812374,0.41992578,1.589173,1
2,0.60394555,0.7779188,8.786161,2
3,0.7047917,0.57687736,6.7632484,3
4,0.8765919,0.73989284,8.516658,4
5,0.054523014,0.6628083,2.0273685,5
6,0.11304457,0.3432038,3.8874383,6
7,0.81056803,0.8693213,4.6949997,7
8,0.10971254,0.30689794,1.8486701,8
9,0.81931335,0.58077514,8.112963,9
10,0.037452042,0.41726,2.5449111,10
11,0.6137821,0.35819337,8.05864,11
12,0.3700475,0.3611823,5.055501,12
13,0.8453212,0.61820555,7.4579296,13
14,0.18136735,0.36670387,3.2968035,14
15,0.11411437,0.63795316,8.626409,15
16,0.04225279,0.766874,4.2106237,16
17,0.94570816,0.45062482,7.75706,17
18,0.020189874,0.85693043,2.8754714,18
19,0.97969925,0.6333284,7.578631,19
20,0.79890543,0.5355683,7.236185,20
21,0.6613879,0.15246977,5.163307,21
22,0.87549245,0.61688787,7.777479,22
23,0.058760613,0.55141115,6.189372,23
24,0.5894391,0.78991973,6.1183786,0
25,0.6580756,0.10316186,1.4884679,1
26,0.54330915,0.817343,9.556261,2
27,0.5627711,0.55900484,7.5866985,3
28,0.83254,0.77009064,8.580793,4
29,0.07735127,0.35341036,0.8842076,5
30,0.088456646,0.4372841,4.647516,6
31,0.9416405,0.8532267,4.966464,7
32,0.011194909,0.16732784,1.3767712,8
33,0.41274422,0.51376045,7.9221973,9
34,0.122445285,0.6040714,3.7527158,10
35,0.6741398,0.38089398,6.9721627,11
36,0.43387955,0.5350737,5.356511,12
37,0.729918,0.60008454,6.373294,13
38,0.2689898,0.2734832,4.64529,14
39,0.06436099,0.6353573,7.8532515,15
40,0.22707637,0.5135374,5.5952806,16
41,0.8644125,0.33966064,7.2671723,17
42,0.11954906,0.78619677,1.0142177,18
43,0.92640525,0.5601625,8.486627,19
44,0.30083957,0.6546998,7.4501443,20
45,0.97793007,0.30351502,6.4530945,21
46,0.6739446,0.8262618,6.812732,22
47,0.068352625,0.5139169,6.26717,23
48,0.7211751,0.783909,3.8174243,0
49,0.85053027,0.43417048,1.7903485,1
50,0.4982164,0.8417408,8.4936075,2
51,0.649186,0.46442378,6.364373,3
52,0.87732476,0.78117776,8.826636,4
53,0.055653963,0.5168808,0.66537917,5
54,0.05562067,0.2784922,3.031707,6
55,0.95137894,0.7656266,4.575979,7
56,0.7522797,0.1496827,1.3574185,8
57,0.38253585,0.5178818,8.336314,9
58,0.070209384,0.7697274,3.394089,10
59,0.49759963,0.3084872,4.672572,11
60,0.49073246,0.27254415,4.6739454,12
61,0.906602,0.7040121,7.90293,13
62,0.15111363,0.2580686,3.1457794,14
63,0.06309635,0.6577536,8.65396,15
