,locs0,locs1,locs2,subject
0,0.63829935,0.48377687,-0.23655015,0
1,1.8598156,-0.08683738,-0.9340873,1
2,0.07794362,0.13875777,0.5778188,2
3,-0.12093544,0.4307974,1.2607366,3
4,-0.9214944,0.96610177,0.95260847,4
5,-0.7922465,1.0802622,-0.18595552,5
6,-0.15440303,-0.38040537,0.08900851,6
7,1.2199988,1.1342403,0.7583791,7
8,-1.5808532,-0.21759927,-1.3979561,8
9,0.73921686,0.057183325,0.24167162,9
10,0.5501223,1.8522135,-0.35240057,10
11,0.9494828,-0.47375053,1.0794165,11
12,-0.68179333,-0.12805237,-0.97064847,12
13,1.1324886,1.795428,0.94328415,13
14,-0.14444369,0.46399596,0.27873772,14
15,-1.2590145,0.11322093,1.3164785,15
16,-1.8198752,1.1188412,-0.3986879,16
17,-0.87808657,0.45120743,0.993992,17
18,-0.3967551,0.7108277,-1.6430211,18
19,1.096901,0.6561166,0.99203897,19
20,1.0203058,0.8021002,1.3181736,20
21,-0.58407587,-0.102238834,0.42996722,21
22,0.57915866,0.53469896,0.91498744,22
23,-2.5874553,0.42989308,1.0276937,23
24,0.48980346,-0.32786822,-1.8360767,0
25,1.3295779,0.31745303,-1.2285383,1
26,1.5860696,0.6432288,1.8456099,2
27,1.3107634,1.1797838,1.8199334,3
28,0.3784709,0.5648155,2.127001,4
29,-1.0720483,0.6272981,-1.0701509,5
30,-1.1053717,-1.3401468,-1.4519702,6
31,-2.5453463,0.07623285,-0.6700772,7
32,-0.7674988,0.30182666,-1.4248497,8
33,0.077897966,0.099465325,-0.2464999,9
34,-1.6119866,0.1802389,-0.694255,10
35,0.58916116,-0.45949098,0.95602596,11
36,0.64576733,-0.6055254,-0.75874424,12
37,-1.0627322,1.2673801,1.5822198,13
38,-1.0542893,-0.15092877,-0.74255145,14
39,-2.5702207,0.31813788,0.9815886,15
40,-1.0359185,-0.36086765,-0.21676858,16
41,0.7075791,0.67542017,1.4384427,17
42,-0.3684348,0.81423086,-1.2123175,18
43,-0.3297661,0.750355,0.734673,19
44,-0.45728296,0.80750626,0.6343012,20
45,1.7508414,-1.0361571,0.32903385,21
46,0.7316122,0.44162524,0.45171276,22
47,0.3428386,0.32367355,-0.03544128,23
48,-0.7732124,0.701832,-0.715734,0
49,0.06951195,1.4118651,-1.0866401,1
50,1.2003969,2.1229136,0.7911323,2
51,-0.99371225,-0.12616104,-0.13407528,3
52,0.45855302,1.3865844,2.0261111,4
53,-4.39971,0.60784554,-1.9302936,5
54,-0.80763507,-1.1490717,-0.11074591,6
55,-1.3382299,0.5547644,-0.6549387,7
56,-1.1723032,-1.035998,-1.3892177,8
57,0.4170843,-0.41967726,0.8736035,9
58,-3.1615417,0.050346136,-0.056717247,10
59,1.2536728,-0.17456007,1.3266046,11
60,-0.19519496,-0.16617188,-0.044793814,12
61,0.4720249,1.6171484,1.6411375,13
62,0.5242788,-0.5167932,-0.7903822,14
63,-1.4094884,0.28746584,1.1593468,15
64,-0.11012781,-0.22279975,0.09667961,16
65,0.27840275,-0.43492687,-0.20907193,17
66,-1.4530637,-0.3514769,-0.9322139,18
67,1.3614962,0.4732341,0.63577765,19
68,0.8642019,1.1577997,1.3265741,20
69,-0.22690219,-1.1056497,-0.2298814,21
70,1.2483821,0.55609626,0.6629958,22
71,-1.2143779,0.02420345,-0.34443277,23
72,0.765586,0.21336645,-1.0562979,0
73,2.9304857,0.34116766,-1.5893788,1
74,1.3861114,0.99220777,0.64385045,2
75,0.9262515,-0.2819711,0.67430186,3
76,0.75669944,1.0280591,0.5755937,4
77,-3.9109416,-0.61472386,-1.0954728,5
78,-1.9870801,1.6279016,0.0074185133,6
79,0.19448489,-0.006569147,-0.053383857,7
80,0.95545036,1.7777247,-0.86686707,8
81,1.3222599,-0.8235009,0.4022923,9
82,-1.2119782,-1.035801,-1.8874096,10
83,0.22364941,-0.43843576,0.33230537,11
84,-1.6644851,0.7073092,0.8271378,12
85,-0.44681686,0.50367165,0.16368973,13
86,-0.84009475,-1.2635839,-1.2450745,14
87,0.30938178,-1.1262897,-0.38452905,15
88,-3.2429013,0.8213072,0.38025302,16
89,0.9437972,0.024515398,0.9432136,17
90,-0.99148136,0.31307992,-1.170321,18
91,0.98532474,-0.50255215,1.080542,19
92,0.88147485,-0.1553404,0.37868947,20
93,0.23244065,-1.367337,0.9297799,21
94,0.3540582,-0.51156217,0.024313897,22
95,0.64122075,1.2041601,0.4526886,23
96,0.23788217,0.5501179,0.008652315,0
97,1.8151891,-0.3540412,0.14395559,1
98,0.21265143,0.6743554,0.004084885,2
99,1.431073,0.8020991,1.164252,3
100,1.8357999,0.9449005,1.3844502,4
101,0.5269365,0.09915039,-1.6098558,5
102,-0.46444964,-0.93162197,-0.6461811,6
103,1.0848632,1.3240042,0.6649213,7
104,-2.3572621,0.64466554,-0.53217626,8
105,0.46649322,0.9363286,-0.17788029,9
106,-0.76867616,-0.5804734,-0.61201,10
107,1.2843229,-1.008128,0.23432505,11
108,-0.5924841,0.33750105,-0.5348955,12
109,2.0966322,2.1349764,1.1587234,13
110,-0.26751614,-1.1600935,0.5029549,14
111,-3.8705928,0.57771313,1.3637667,15
112,-1.9396625,0.7161155,-0.08250145,16
113,1.7264073,0.022479855,0.61991805,17
114,0.41596937,1.4781942,-1.1067008,18
115,1.7301435,0.59109855,1.2654359,19
116,-0.5058599,0.7774359,1.118468,20
117,0.5037707,-0.42057607,1.3249502,21
118,0.8372122,0.02637744,-0.38070437,22
119,-1.9980433,-0.49036786,-0.5553765,23
120,0.6384285,-0.082267046,-0.45428824,0
121,1.6059871,0.5941123,-0.89249504,1
122,-0.5065185,0.94150215,0.41033188,2
123,0.45319256,0.30100387,1.2263465,3
124,-0.27551645,0.9972126,1.0871477,4
125,2.1990216,1.0327864,-1.0204364,5
126,0.48165625,0.4886968,-0.48101574,6
127,0.035337687,1.4381633,0.40963432,7
128,-1.0050981,-2.5980294,-0.5881962,8
129,0.26220363,0.6989879,0.36750042,9
130,1.0847836,1.2603489,-1.1797886,10
131,1.4753575,-0.33098733,0.18111664,11
132,-0.8541324,0.52381504,-0.5549995,12
133,-0.2509063,0.1088236,2.1318831,13
134,-0.8119328,-1.894986,-0.9196434,14
135,-2.4973083,0.29958165,1.2182544,15
136,-0.6017381,0.40072176,-0.0993356,16
137,0.08855057,0.23477802,1.2516875,17
138,-1.664906,0.89723325,-0.32677227,18
139,-0.22838503,-0.42052588,1.1251552,19
140,-0.1877501,0.6081675,1.1630784,20
141,-0.27296585,-0.97431266,0.30751237,21
142,1.3828068,0.789025,0.1614039,22
143,-0.37662005,1.5117095,0.68771744,23
144,0.44302046,0.66515535,0.08574119,0
145,0.38027138,-0.23386374,-0.44184405,1
146,-0.6720302,1.9922576,1.382346,2
147,-0.0965122,0.17205876,0.0007249713,3
148,3.15176,0.2934398,0.10798246,4
149,-0.49236017,-0.4252553,-1.165864,5
150,-1.617585,0.5617015,0.16024315,6
151,-0.5088934,-0.5222535,-0.8053415,7
152,-2.1949093,0.09000164,-0.84186614,8
