,locs0,locs1,locs2,subject
0,0.6273567,0.11572501,-0.4886006,0
1,-2.0344553,-4.884777,-2.2102575,1
2,0.26615214,-1.9609474,1.6877332,2
3,-1.5548519,0.35799325,-0.57761014,3
4,0.9528578,0.23421887,-0.24438205,4
5,0.6461739,-2.01378,-1.5587969,5
6,-0.5771398,-1.597567,-0.6908575,6
7,1.5942457,0.036518056,-0.80645233,7
8,-2.2983615,-3.980537,0.38613072,8
9,-0.4945045,0.6722655,-0.5414856,9
10,-3.155641,-3.426568,-0.85229474,10
11,-1.7968256,-0.8752392,0.4989493,11
12,-1.508734,-2.2415555,1.3135531,12
13,0.5764405,-0.6121872,-0.7408597,13
14,-1.5182703,0.21059227,-0.6238934,14
15,-2.2391524,-2.311116,0.17404224,15
16,1.0590144,1.6576098,-1.0668267,16
17,-1.1509093,-2.3123186,-0.8722868,17
18,-2.1762617,-2.235795,-0.7310001,18
19,-1.0272934,-0.74199355,-1.5160019,19
20,1.902837,1.2931032,-0.6624261,20
21,-1.2067612,-2.5453486,-0.24158552,21
22,-4.079122,-0.33353758,-0.6650205,22
23,-3.257668,-4.4422817,1.2909559,23
24,1.6098442,0.61629844,-0.06492227,0
25,-2.1109982,-2.5480094,-1.4610857,1
26,0.08169274,-2.2313228,0.83011144,2
27,0.5908712,-0.055591386,-0.77412355,3
28,0.9609012,1.0188503,-0.50023335,4
29,-0.49075568,-1.8510945,-1.2837174,5
30,-1.1488198,-0.9655616,-0.7243797,6
31,-0.8275576,0.12739737,-0.7286105,7
32,-1.8509256,-3.4071465,0.3326403,8
33,-1.0567378,0.8647902,-0.34665322,9
34,-3.7445304,-3.0071363,-0.2705825,10
35,-1.6517814,-1.0957675,-0.1975199,11
36,-1.7038629,-2.120348,1.0003552,12
37,0.2971655,-0.5388498,-0.42083725,13
38,-1.1409417,1.2045387,-0.4969777,14
39,-1.3127284,-2.8260205,0.4659611,15
40,-1.0456412,0.9112644,-1.1475124,16
41,-0.9215761,-1.8911257,-0.36259633,17
42,-2.7002761,-2.0012925,0.033198595,18
43,-0.37504214,-1.8758852,-1.5438229,19
44,0.5452647,1.5268505,-0.07532728,20
45,-1.119995,-2.3443096,0.19365728,21
46,-3.4819343,-4.511012,0.4316749,22
47,-3.5232625,-4.547251,1.24159,23
48,1.4244986,0.20657873,-0.54054105,0
49,-2.070402,-6.094662,-1.5349029,1
50,0.17708842,-2.1335976,1.7342157,2
51,-0.62953347,0.27243742,-0.33783406,3
52,0.98877907,0.01229316,-0.3481353,4
53,0.25064662,-2.4868479,-1.4189942,5
54,-0.61899596,-1.3573625,-0.9079291,6
55,2.329279,-0.30655578,-0.58486605,7
56,-1.9922678,-3.1743984,0.46656471,8
57,-0.6661686,0.54731715,-0.38026288,9
