,locs0,locs1,locs2,subject
0,1.1302978,0.753294,-0.8068403,0
1,-2.1760166,0.27544844,-0.541342,1
2,-0.17911184,-2.4773097,1.7521931,2
3,-1.2776417,0.32806367,-0.66875136,3
4,0.8802047,0.4757913,-0.0278821,4
5,1.3130801,-2.755955,-1.0776567,5
6,-0.43776774,-0.27944958,-0.5043992,6
7,0.6624091,-0.22438318,-0.7008811,7
8,-2.0353293,0.91855824,-1.5403146,8
9,-0.76614165,0.5704531,-0.545493,9
10,-2.9480119,-2.8970852,-1.234321,10
11,-1.569633,-1.114286,0.46434504,11
12,-1.7123065,-2.296651,1.2502507,12
13,0.45870236,-0.36113232,-0.5390924,13
14,-1.5924442,-1.4275987,-0.55694824,14
15,-1.7377157,-3.105566,0.59484017,15
16,1.923657,-0.6631015,-1.1163853,16
17,-1.2387425,-1.1840644,-0.6163559,17
18,-2.2313275,-1.4806823,-1.1192068,18
19,-1.3565774,-1.5091374,-1.7698034,19
20,1.1821271,1.06638,-1.1185298,20
21,-1.1241624,-1.5528783,0.03543222,21
22,-2.8176332,-1.4710212,-0.60601974,22
23,-0.8162985,-3.386629,0.5744022,23
24,0.9029783,0.14142051,-0.5799917,0
25,-1.9565417,-2.5274253,-1.4729664,1
26,0.21078613,-1.7010589,1.1249236,2
27,-1.1432378,0.7644381,-0.5098678,3
28,0.15082881,0.89057755,0.062159687,4
29,-0.14268738,-1.0306251,-1.0024685,5
30,0.16579476,-1.1438826,-0.47045404,6
31,0.07654825,0.5814094,-0.82815564,7
32,-1.5298097,-2.1394603,-0.0071977377,8
33,-0.98647827,1.2143921,-0.8353934,9
34,-0.9586687,-0.802698,-1.5446535,10
35,-1.8430722,-1.3780485,0.6456485,11
36,-1.1325735,-2.1994584,1.0604142,12
37,0.12218419,-0.3956526,-0.34766078,13
38,-1.3688116,0.8375683,-0.6923841,14
39,-0.9385466,-3.4827719,1.3641424,15
40,-0.2495963,0.86576885,-0.81403136,16
41,-1.3326296,-1.7850235,-0.7972675,17
42,-1.337209,-1.1412566,-2.0800712,18
43,-0.8189199,-1.4094877,-1.6598747,19
44,1.1389911,-0.20566016,-0.7829968,20
45,-0.9045731,-1.6806769,-0.5987301,21
46,-3.8168063,-4.7813625,0.30870795,22
47,-1.690468,-4.748679,1.7481658,23
48,0.13749176,0.7740582,-1.0190696,0
49,-1.3593073,-2.2927575,-1.4706234,1
50,-0.6755373,-1.3634772,1.9685036,2
51,-0.98731494,1.2489098,-0.16147414,3
52,0.27910173,0.60837203,0.2694455,4
53,0.8819186,-1.5861471,-0.66004616,5
54,-0.55868524,-1.4071221,-0.26131994,6
55,0.9290601,-0.36683473,-0.23508567,7
56,-1.6909225,-0.38490844,-1.4971933,8
57,0.063949764,1.1384193,-0.27606732,9
58,-3.0278873,-4.4984965,0.28593826,10
59,-1.7447226,-1.1857044,0.71172553,11
60,-1.4968053,-1.451867,1.2692618,12
61,0.8992624,-1.384114,0.17434978,13
62,-0.39275438,0.85508215,-0.23970294,14
63,-2.2604756,-0.8602352,-1.2720237,15
64,-0.5791345,1.1004617,-0.843681,16
65,-0.9705384,-1.8807025,0.1293832,17
66,-1.7753212,-0.42674506,-1.285247,18
67,-1.5285935,-0.1894182,-1.586,19
68,0.88921785,0.28188086,-1.4298398,20
69,-0.76444525,-0.9217433,-1.0318894,21
70,-0.66902816,-4.067137,0.5605246,22
71,-1.4910728,-0.2969911,-1.0099235,23
72,1.3560098,0.12111759,-0.81403184,0
73,-2.0598207,-2.7473335,-1.4893624,1
74,-0.049658418,-2.0852647,1.02618,2
75,-1.0062293,0.7393966,-0.2682135,3
76,-0.52479476,0.50475013,-0.27329856,4
77,-0.25662768,-1.342322,-0.9373666,5
78,-0.952858,-2.0172472,-0.6098162,6
79,-0.090759456,-0.4394797,-0.55166173,7
80,-1.9081744,0.7571124,-2.1508546,8
81,-0.26162094,1.7103591,0.045145214,9
82,-1.1733003,-0.4908185,-1.7914786,10
83,-1.8349581,-1.6539056,0.7376408,11
84,-1.5282755,-1.4990078,0.35413444,12
85,0.7123629,-1.3726873,-0.43166322,13
86,-0.99194866,0.34646595,-0.610745,14
87,-1.1457686,-2.464674,0.7235867,15
88,1.0419221,0.4690134,-0.9490552,16
89,-1.4625554,-0.9654143,-1.0166991,17
90,-1.6563374,-1.1234359,-1.1973387,18
91,-0.9362898,-1.781953,-1.5157311,19
92,0.6294024,1.2722512,-0.3207137,20
93,-1.0627713,-0.49693012,-1.0897231,21
94,-2.0078359,1.6001945,-2.7219472,22
95,-2.506003,-3.09714,0.8469439,23
96,-0.5518069,0.29363382,-0.5402432,0
