,locs0,locs1,locs2,subject
0,0.6077796,0.23865269,-0.34041816,0
1,-2.1271122,-0.51771235,-2.1626194,1
2,-0.5376508,-2.2758312,1.1154442,2
3,-0.62970746,0.3926319,-1.0919597,3
4,1.1435227,0.33338624,-0.6552446,4
5,-0.15452467,-1.6406839,-1.0953299,5
6,-0.6757456,-1.6387559,-0.33360535,6
7,-0.08631095,-0.6623902,-1.2694719,7
8,-2.4902158,-1.7285886,-0.052129813,8
9,-1.0432677,1.1994083,-0.73198104,9
10,-2.6730266,-2.5200768,-1.9018654,10
11,-1.7001972,-1.4036969,1.2258638,11
12,-1.6956336,-1.7947563,1.004431,12
13,-0.014028519,0.12499869,-0.36352175,13
14,-1.0518429,0.57567334,-0.75775206,14
15,-1.6156527,-2.1239657,0.32804707,15
16,1.1754284,0.7822447,-1.1675088,16
17,-1.1763802,-1.912151,-0.5559081,17
18,-2.74542,-2.242027,-0.922213,18
19,-0.92724365,-1.775115,-1.5803442,19
20,0.7004259,0.7609786,-0.7597083,20
21,-1.6043764,-2.3511596,0.06659882,21
22,-2.8892846,2.442537,-3.3927612,22
23,-1.869786,-4.5920806,1.3171408,23
24,-0.1899131,0.951136,-0.7291999,0
25,-2.2542286,-0.24173784,-1.4483103,1
26,0.06646612,-1.8541214,0.7602849,2
27,-0.9282683,0.27719748,0.07891387,3
28,-0.055450946,0.7950952,0.22826982,4
29,0.7030009,-1.9635395,-1.0642351,5
30,-0.43849623,-1.1864896,-1.1810071,6
31,0.27903545,0.3470616,-0.29584414,7
32,-2.1489244,-2.179427,-0.33574113,8
33,-0.50608,1.3144968,-0.66807806,9
34,-3.25295,-2.8478043,-0.7997159,10
35,-1.8362999,-1.3702542,0.020733088,11
36,-1.9042298,-1.9447948,0.09737742,12
37,0.012008339,-0.35953033,-0.25996256,13
38,-1.379894,0.72702926,-0.7701579,14
39,-2.1643927,-1.8392844,-0.005841378,15
40,0.06761861,1.5993578,-1.6134275,16
41,-0.97170305,-1.6255968,-1.0165768,17
42,-2.0090184,-1.9396802,-1.094089,18
43,-0.22734278,-2.1540236,-1.069155,19
44,0.793622,0.36810672,-1.1535515,20
45,-1.3107722,-2.383955,-0.006011635,21
46,-3.1642983,0.38659787,-2.9031444,22
47,-2.587763,-2.588601,1.0389897,23
48,0.72555995,0.1927818,-0.539619,0
49,-2.3035767,-3.661209,-1.470562,1
50,-0.2779509,-2.3539886,1.2464302,2
51,-0.09359515,-0.05547849,-0.504677,3
52,0.4311763,0.83752245,0.42703247,4
53,0.074811995,-2.486299,-1.0235533,5
54,-0.18848088,-1.2859144,-0.8803545,6
55,-0.56013715,1.1189945,-0.74117935,7
56,-2.7046337,-1.8298969,-0.36695656,8
57,-0.31908453,0.7340434,-0.24858323,9
58,-3.1275527,-2.5000265,-0.51390284,10
59,-1.3658656,-0.55754364,0.31001967,11
60,-1.6371855,-2.1051753,0.31688774,12
61,0.76640534,-0.96828187,-0.63383454,13
62,-1.0841024,1.5715778,-0.82092094,14
63,-1.9801418,-2.0265853,0.50391895,15
64,1.1060905,0.9327533,-1.2384746,16
65,-1.2413315,-2.9537215,-0.7302554,17
66,-2.1005154,-2.305856,-1.2300547,18
67,-0.9654422,-0.29232967,-1.1773555,19
68,0.4672571,-0.33817297,-1.0079083,20
69,-1.3766941,-2.281918,-0.4346199,21
70,-2.764671,-1.0010748,-1.257482,22
71,-2.9830704,-1.979143,-0.07511026,23
72,0.71816194,-0.3242372,-0.58527535,0
73,-2.1844172,-5.3680763,-1.7423562,1
74,1.1965942,-2.1153765,1.023872,2
75,-0.410487,0.47304106,-0.96098936,3
76,0.25527537,1.1768382,-0.94979686,4
77,0.055114716,-1.7996403,-1.0001025,5
78,-0.2565657,-1.7774947,-0.69542843,6
79,0.80881894,-0.18455297,-0.8166911,7
80,-1.8362665,-3.6528134,0.5006514,8
81,-0.25343663,1.3259504,0.07521242,9
82,-2.6948411,-2.567273,-1.730627,10
83,-1.7463595,-1.0620105,0.075537756,11
84,-1.2407628,-1.7905183,1.1349549,12
85,0.08965427,-0.17867199,-0.10902186,13
86,-1.4097707,0.3607553,-0.64825416,14
87,-2.3219795,-2.0992126,0.21183974,15
88,1.0363494,0.37193137,-1.343775,16
89,-1.376361,-2.305605,-0.6896291,17
90,-2.1958542,-2.5227242,-1.6773286,18
91,-1.0233898,-1.9962447,-1.2595255,19
92,-0.20050967,0.5559734,-0.91361237,20
93,-1.2145576,-2.0916207,-0.09686768,21
94,-3.3600466,2.2626908,-2.6167345,22
95,-2.4853098,-2.995603,0.60506105,23
96,0.68035775,0.7714332,-0.80424225,0
97,-2.018464,-2.4490635,-1.9546402,1
98,0.05741051,-2.3022866,1.2730411,2
99,-0.5295703,0.24647456,-0.94577277,3
100,0.07072365,0.7515177,0.17588055,4
101,0.40883374,-1.8411626,-0.9282296,5
102,-0.6926201,-0.68117666,-0.45148104,6
103,1.123102,0.029133743,-0.58993816,7
104,-1.882934,-3.295385,0.2787409,8
105,-0.25707743,-0.070218444,-0.9020953,9
106,-2.357768,-0.9601574,-1.5125843,10
107,-1.5039825,-1.3372144,0.38229397,11
108,-0.828078,-2.1414742,-0.10613936,12
109,0.2603684,-0.07281554,0.1941033,13
