,inferred policy rate,subject,inferred reward rate,inferred dec temp
0,0.7082069,0,0.59396255,3.7264268
1,0.09598563,1,0.021268666,1.6151652
2,0.456792,2,0.10520677,7.8253417
3,0.40991828,3,0.4980132,3.8981063
4,0.58578223,4,0.65506244,4.3727813
5,0.5571754,5,0.12580086,2.3074868
6,0.39941943,6,0.19514193,3.6402845
7,0.6057521,7,0.49046502,3.2953544
8,0.11131251,8,0.028935997,6.5266395
9,0.35807258,9,0.6897117,3.8969517
10,0.027431713,10,0.033098202,4.0551457
11,0.15071934,11,0.22534816,5.805231
12,0.17934631,12,0.0989789,7.108654
13,0.58398867,13,0.35146016,4.0877814
14,0.23378637,14,0.6567699,3.588616
15,0.12279901,15,0.09699852,5.3124714
16,0.6831543,16,0.60925937,2.4273515
17,0.21586335,17,0.08843014,3.5569468
18,0.08324516,18,0.09143555,3.362997
19,0.26516834,19,0.15810788,1.5046844
20,0.6940471,20,0.70290893,3.353955
21,0.22206774,21,0.06161702,4.563755
22,0.02910149,22,0.16098252,4.1800933
23,0.030500654,23,0.016392082,7.5556407
