,inferred policy rate,subject,inferred reward rate,inferred dec temp
0,0.6924849,0,0.620002,3.745654
1,0.13945808,1,0.35287386,1.9411157
2,0.40915167,2,0.14054881,7.772491
3,0.4517838,3,0.5245911,3.7893023
4,0.6040689,4,0.65205437,4.265887
5,0.5484442,5,0.2255255,2.3876336
6,0.4074184,6,0.2197813,3.5697017
7,0.6171019,7,0.5041797,3.2349281
8,0.14897276,8,0.2611551,3.777398
9,0.38825542,9,0.6623119,3.6844013
10,0.15210325,10,0.22325458,2.4272268
11,0.18169971,11,0.22647811,5.67122
12,0.18803592,12,0.14660953,7.112136
13,0.5995559,13,0.37188488,4.1744437
14,0.24672192,14,0.6379474,3.4711187
15,0.15222663,15,0.19778305,4.182871
16,0.6840918,16,0.6413742,2.5632555
17,0.22417992,17,0.17324063,3.1617324
18,0.143042,18,0.21651947,2.5490465
19,0.29175773,19,0.251252,2.0076659
20,0.6849816,20,0.6700181,3.1139762
21,0.2187553,21,0.16539499,3.7839906
22,0.18200606,22,0.33277634,3.4986634
23,0.1696536,23,0.23123395,5.256713
