,policy rate,reward rate,dec temp,subject
0,0.69522184,0.4543384,3.4382346,0
1,0.6200522,0.56515443,2.2473197,1
2,0.36506513,0.26986542,6.360077,2
3,0.2623216,0.37673336,5.409093,3
4,0.76220536,0.53406036,5.507179,4
5,0.4470894,0.5000708,3.0698247,5
6,0.24793133,0.22178595,5.7599897,6
7,0.44481486,0.54483116,3.6108432,7
8,0.116963826,0.70335776,0.84304386,8
9,0.35617226,0.62384176,3.831673,9
10,0.74142087,0.3193802,2.2807875,10
11,0.15952817,0.21181484,4.468977,11
12,0.18117593,0.4243376,4.1844716,12
13,0.5536489,0.29208145,2.7403812,13
14,0.17275135,0.67101794,2.5864735,14
15,0.44783753,0.40403086,1.6167544,15
16,0.7703459,0.5032671,3.599203,16
17,0.5299016,0.30746403,3.6901536,17
18,0.28588197,0.65404814,1.8550777,18
19,0.5017348,0.32111126,2.0203695,19
20,0.13433,0.84515893,4.187764,20
21,0.21417834,0.7734247,2.0194893,21
22,0.28589305,0.34446815,5.5746818,22
23,0.0963441,0.20888843,4.9369855,23
24,0.8213378,0.7330176,2.7110279,0
25,0.3352885,0.89539427,2.979844,1
26,0.2047205,0.2745463,2.9755843,2
27,0.5960031,0.38472655,2.8622766,3
28,0.88124037,0.6637763,6.5846534,4
29,0.45657796,0.41397107,3.3709896,5
30,0.56544113,0.26679134,2.4104242,6
31,0.4851405,0.42512926,2.765469,7
32,0.23251599,0.55614793,3.0195503,8
33,0.29576007,0.8641922,5.1186113,9
34,0.68085206,0.097659454,4.291812,10
35,0.3150882,0.40218535,2.9087243,11
36,0.3169338,0.11139268,8.013666,12
37,0.74448985,0.18420205,4.7427573,13
38,0.23048879,0.6965127,3.1483462,14
39,0.38786235,0.12881255,5.5201173,15
40,0.41906044,0.5754412,3.1001453,16
41,0.16380066,0.19536296,3.2653365,17
42,0.23538022,0.1815728,2.697996,18
43,0.42841294,0.14522132,2.5897903,19
44,0.43458462,0.7568354,3.1632838,20
45,0.59295964,0.70024246,2.330168,21
46,0.14979316,0.16765758,4.1146784,22
47,0.012481657,0.60917056,2.2795138,23
48,0.78964657,0.5284081,3.3638625,0
49,0.24055345,0.0812452,2.4606414,1
50,0.22760315,0.07055899,8.931859,2
51,0.7067331,0.2545557,2.8068151,3
52,0.6132053,0.6326176,5.276972,4
53,0.82193846,0.24922553,2.0943196,5
54,0.45272937,0.4694816,5.0550413,6
55,0.48617023,0.6292532,4.132907,7
56,0.06921688,0.18382604,4.1548815,8
57,0.212299,0.6401106,4.3376794,9
58,0.15276244,0.39373338,2.8545127,10
59,0.31950766,0.27826136,5.0460763,11
60,0.23232621,0.21324934,3.9027395,12
61,0.39687556,0.31226456,2.5434241,13
62,0.31650835,0.5847971,2.8950758,14
63,0.31184292,0.62824327,2.2194955,15
64,0.77369416,0.4430343,2.3998537,16
65,0.27097452,0.033917442,4.2227135,17
66,0.2080375,0.24746068,3.9063025,18
67,0.3683739,0.5067159,1.7938827,19
68,0.6758855,0.6821484,3.4376564,20
69,0.22546954,0.2955652,2.6012025,21
70,0.28359255,0.31457725,3.715406,22
71,0.09244902,0.37693545,4.5265336,23
72,0.92775464,0.7519194,3.655406,0
73,0.36828813,0.7754747,1.2809255,1
74,0.2662479,0.49986508,5.042798,2
75,0.7304046,0.55911976,5.347637,3
76,0.672554,0.63038296,4.7349277,4
77,0.5155232,0.38070306,2.0030613,5
78,0.5923893,0.1349075,2.9353623,6
79,0.44987112,0.5085286,4.125602,7
80,0.17832057,0.58248776,3.0733838,8
81,0.5793672,0.6956522,4.463574,9
82,0.10215812,0.35193846,2.5542407,10
83,0.29996434,0.26594585,6.576185,11
84,0.34692523,0.0569732,8.754505,12
85,0.5382257,0.41796365,4.763443,13
86,0.4227619,0.8263854,4.8373084,14
87,0.34148568,0.44341427,2.4417005,15
88,0.7907571,0.5574023,2.2948136,16
89,0.3388941,0.33669356,3.0406847,17
90,0.5261673,0.054563772,5.969827,18
91,0.28480265,0.4059452,5.0807314,19
92,0.45753905,0.8291495,4.467748,20
93,0.21772066,0.13385256,3.17353,21
