,inferred policy rate,subject,inferred reward rate,inferred dec temp,inferred habitual tendency
0,0.4986527,0,0.48474723,4.746838,0.49770218
1,0.5220718,1,0.51242155,4.943627,0.5195808
2,0.47764277,2,0.47996178,4.889164,0.5247199
3,0.4724113,3,0.4942948,4.7400484,0.5108646
4,0.4916807,4,0.51279604,4.773874,0.50516266
5,0.5214027,5,0.50813806,4.8800125,0.51634353
6,0.4838357,6,0.4886825,4.8710265,0.51091444
7,0.4912126,7,0.4839146,5.110511,0.50161093
8,0.50656563,8,0.50756717,4.951837,0.508087
9,0.4872645,9,0.5125813,4.8957534,0.5138521
10,0.4843213,10,0.4896338,5.0116,0.50886995
11,0.47994268,11,0.505801,4.823267,0.5085263
12,0.5078859,12,0.5218816,4.7585263,0.5231155
13,0.48546922,13,0.4830516,4.8029385,0.51496345
14,0.48619404,14,0.46996954,4.8803787,0.5126684
15,0.5081881,15,0.50372314,4.9289145,0.5119604
16,0.47833905,16,0.48467234,4.9222364,0.5230496
17,0.5003331,17,0.5169608,4.833307,0.49403834
18,0.48450205,18,0.49066082,4.7263494,0.529266
19,0.50454444,19,0.5347248,4.8651953,0.50506216
20,0.49471384,20,0.5049373,5.0339594,0.52614206
21,0.48934412,21,0.52384883,4.963283,0.51458764
22,0.47555742,22,0.4908275,4.6652665,0.5071442
23,0.47239894,23,0.48631582,4.7321424,0.5034741
24,0.5032013,24,0.4732351,4.873663,0.49911964
25,0.4835176,25,0.48772126,4.908276,0.50991136
26,0.48526365,26,0.48578307,4.9310555,0.50504637
27,0.48666492,27,0.500006,4.9265046,0.5255772
28,0.48382074,28,0.5035716,4.9182067,0.5095474
29,0.51245666,29,0.48610762,4.7319775,0.5068732
30,0.5146625,30,0.4986457,4.961496,0.5113178
31,0.5072497,31,0.5152173,4.7324114,0.5245791
32,0.5087705,32,0.5096247,4.805309,0.4992207
33,0.49248552,33,0.5053498,4.91403,0.5158101
34,0.4799397,34,0.48419878,5.0263143,0.51776356
35,0.46638018,35,0.489638,4.8803678,0.52443606
36,0.5008596,36,0.51448536,4.921534,0.51184255
37,0.49405667,37,0.48455122,4.855969,0.50818086
38,0.52053344,38,0.50899494,4.6837206,0.505439
39,0.495153,39,0.4971602,4.990744,0.5016822
40,0.49012175,40,0.4955235,4.854933,0.505283
41,0.5047943,41,0.49724555,4.859409,0.5264712
42,0.47746563,42,0.4937451,4.854958,0.50706625
43,0.46949062,43,0.48438308,4.959496,0.51331854
44,0.50030905,44,0.5098771,4.884063,0.51073676
45,0.49144804,45,0.5184183,4.9716797,0.5089593
46,0.49305615,46,0.4965023,5.063547,0.5208407
47,0.51709324,47,0.48595226,4.763338,0.5118329
48,0.48925588,48,0.511052,5.001403,0.5130289
49,0.47324824,49,0.4823069,4.8470225,0.52821106
50,0.5039211,50,0.5047619,4.8878465,0.5178202
51,0.5109773,51,0.48730582,5.118574,0.49734488
52,0.50905144,52,0.48310298,4.8005075,0.5036704
53,0.5018699,53,0.47433802,4.7759914,0.5027653
54,0.49517334,54,0.50141275,4.9158087,0.52271557
