,inferred policy rate,subject,inferred reward rate,inferred dec temp,inferred habitual tendency
0,0.20132679,0,0.019353557,7.3056746,0.9055503
1,0.7746265,1,0.6700185,4.014235,0.92263746
2,0.16013654,2,0.057956852,5.700801,0.90985143
3,0.408171,3,0.31404188,2.5456996,0.9307581
4,0.07250036,4,0.0491669,3.260145,0.9156452
5,0.6678272,5,0.48251244,2.474674,0.9236959
6,0.28757122,6,0.23443413,4.1627526,0.92736095
7,0.5100447,7,0.15136376,5.881047,0.9183182
8,0.7318894,8,0.701085,2.2314274,0.9134446
9,0.02533521,9,0.28371838,1.0637927,0.9136553
10,0.070422105,10,0.06176982,3.55953,0.916481
11,0.20391797,11,0.64007705,2.1275914,0.90799266
12,0.69707584,12,0.6159568,3.956177,0.92512375
13,0.08323392,13,0.04600217,5.180561,0.9116311
14,0.18905012,14,0.06437884,3.626364,0.92098475
15,0.67019385,15,0.43366247,4.778513,0.92013013
16,0.027334306,16,0.08276261,2.379701,0.91052806
17,0.79513,17,0.41311496,3.1519706,0.9187265
18,0.2325938,18,0.33647802,3.1958156,0.9278424
19,0.8011224,19,0.5318906,2.588338,0.91667885
20,0.36506078,20,0.094543345,3.320519,0.9187127
21,0.41509166,21,0.3956559,2.3455384,0.92605996
22,0.021149097,22,0.16703485,1.7579259,0.908969
23,0.20703323,23,0.12021684,2.5298862,0.9242323
24,0.2609237,24,0.24237822,2.728196,0.92350745
25,0.25903425,25,0.18500902,3.1685448,0.92787063
26,0.27388382,26,0.15420233,5.136585,0.9249804
27,0.4719952,27,0.39321953,4.2114654,0.9211639
28,0.3719956,28,0.39893293,2.9949389,0.9263465
29,0.15811822,29,0.15405914,3.1917255,0.91900456
30,0.37871352,30,0.6173444,1.3409384,0.930598
31,0.5027115,31,0.68418735,3.7860053,0.92409813
32,0.6526777,32,0.45848575,2.4589458,0.92167604
33,0.02686796,33,0.4347632,2.0248816,0.90953624
34,0.2726051,34,0.18949549,3.2961535,0.9157049
35,0.073295094,35,0.09931311,1.238285,0.91923416
36,0.65134084,36,0.6574945,3.0134165,0.9184695
37,0.040000595,37,0.019470386,6.9052205,0.9106183
38,0.69640976,38,0.3416214,3.1002958,0.9295761
39,0.23194538,39,0.01666694,7.378707,0.9020894
40,0.6751978,40,0.5888211,2.8881588,0.9145427
41,0.033215277,41,0.15988022,3.6719725,0.90117836
42,0.17273565,42,0.23362912,1.9334497,0.9259772
43,0.030739542,43,0.15820807,4.1206055,0.9035099
44,0.46908423,44,0.4841734,3.2973804,0.920714
45,0.035663147,45,0.69566613,0.9140227,0.90830886
46,0.1696925,46,0.29200768,3.311975,0.9261196
47,0.54567707,47,0.14168954,2.606224,0.9198831
48,0.240629,48,0.43293154,4.300801,0.92068344
49,0.124981575,49,0.028187443,2.906381,0.90997267
50,0.6011426,50,0.7427854,1.9700379,0.9141346
51,0.038351674,51,0.026344722,4.819826,0.9147524
52,0.11400877,52,0.11693343,2.008714,0.9151589
53,0.14195207,53,0.13033274,2.0562007,0.9159604
54,0.049471986,54,0.03286805,5.6975584,0.91283274
55,0.027894849,55,0.113997854,2.5551417,0.9051042
56,0.56940305,56,0.35090584,4.03398,0.92323965
57,0.017071564,57,0.0035615726,7.2414217,0.9193298
58,0.22123232,58,0.23223999,4.905758,0.9193423
59,0.026876362,59,0.010901775,5.055253,0.9040774
60,0.33068293,60,0.42609385,4.1230965,0.9284087
61,0.15464911,61,0.29948312,3.0379493,0.9225349
62,0.027339134,62,0.1516437,2.4124405,0.91009706
63,0.046604495,63,0.013982956,2.1622617,0.91223764
64,0.023740066,64,0.14009348,1.6097461,0.91074425
65,0.019450417,65,0.57636476,0.9031819,0.9188239
66,0.5815021,66,0.6952256,1.5015656,0.91161156
67,0.12421858,67,0.16561633,1.2363557,0.9250662
68,0.52274513,68,0.34902766,3.1266108,0.9220616
69,0.52890295,69,0.677693,4.52629,0.91664404
70,0.7077925,70,0.70850164,2.8047779,0.9243067
