,inferred policy rate,subject,inferred reward rate,inferred dec temp,inferred habitual tendency
0,0.49856678,0,0.47992426,5.038939,0.49529988
1,0.51534235,1,0.5072089,4.9892316,0.5086244
2,0.49479213,2,0.4815912,4.9221134,0.50425327
3,0.47731575,3,0.50194156,4.8531833,0.505159
4,0.4926984,4,0.52008253,5.1344895,0.51343226
5,0.50208503,5,0.50596523,4.7514715,0.5098789
6,0.49782825,6,0.5050693,4.9789267,0.49809188
7,0.5123496,7,0.4929385,5.1352067,0.50309277
8,0.51047534,8,0.50390804,4.8641734,0.5133545
9,0.49598143,9,0.4864796,4.9538393,0.5174305
10,0.4899315,10,0.50014913,4.715802,0.50004596
11,0.49652466,11,0.5266964,4.9063888,0.501706
12,0.4951795,12,0.5075852,4.8479953,0.50830805
13,0.4728801,13,0.48700044,4.9977236,0.5010591
14,0.48202989,14,0.49067074,4.8920703,0.50636226
15,0.50751156,15,0.46980172,5.00867,0.5137383
16,0.4828993,16,0.48157406,4.927249,0.5145897
17,0.4995099,17,0.4943882,4.9603953,0.5001736
18,0.5011946,18,0.49582097,4.8178263,0.5201373
19,0.52000165,19,0.48985788,4.8706183,0.5056753
20,0.49256346,20,0.49107623,4.797021,0.4951233
21,0.51129377,21,0.5008097,5.0055265,0.50381446
22,0.48624474,22,0.47795373,4.915682,0.5207831
23,0.4929056,23,0.5060027,4.952249,0.50593793
24,0.48503613,24,0.48747393,4.8621464,0.501837
25,0.4936605,25,0.49169147,5.0932384,0.50864434
26,0.50464237,26,0.48387828,4.908245,0.52433705
27,0.50246835,27,0.5001934,4.865538,0.51115346
28,0.4926363,28,0.4924282,4.8663545,0.50142884
29,0.4930265,29,0.49377778,4.9105644,0.5161285
30,0.50020796,30,0.4905971,4.779578,0.49761724
31,0.515319,31,0.49850348,4.900368,0.50996083
32,0.504118,32,0.50566596,4.9486904,0.5114106
33,0.49028474,33,0.50276375,4.959461,0.5189896
34,0.5068392,34,0.49056578,4.985713,0.50580424
35,0.50836134,35,0.50182444,4.9282527,0.5222549
36,0.4931375,36,0.48842865,5.02995,0.4924799
37,0.49329388,37,0.48645535,4.9772215,0.49782544
38,0.51437956,38,0.51765174,4.685209,0.49313194
39,0.5072343,39,0.48454022,4.8412137,0.5068453
40,0.51433474,40,0.5021151,4.9926996,0.50471944
41,0.48974907,41,0.47568464,5.102676,0.5279116
42,0.5001877,42,0.5028808,4.871725,0.49943322
43,0.5028327,43,0.5002689,4.909469,0.51063186
44,0.5115599,44,0.5009854,5.0655627,0.5080624
45,0.47607803,45,0.5046723,4.9557295,0.51324123
46,0.48889765,46,0.5017231,4.941664,0.49847838
47,0.5179757,47,0.4915842,4.8315525,0.5007566
48,0.49468195,48,0.5052987,4.93709,0.5060112
49,0.5054912,49,0.49223945,4.900612,0.51267016
50,0.49958068,50,0.5064442,4.911136,0.5016731
51,0.4887765,51,0.48775345,4.917277,0.5107803
52,0.501388,52,0.47329143,5.1348357,0.50473934
53,0.48392093,53,0.49403912,4.8375316,0.51090693
54,0.4823478,54,0.49965784,4.9502726,0.49668106
55,0.50347763,55,0.49644384,4.8005786,0.51906526
56,0.5077744,56,0.4960027,4.821535,0.50736314
57,0.50496775,57,0.49917305,5.02404,0.50683343
58,0.49247205,58,0.4751421,5.0963078,0.5208957
59,0.47626817,59,0.4868004,4.9558787,0.4923861
60,0.4856132,60,0.49692762,4.97716,0.4918612
61,0.48911786,61,0.4907181,4.8839846,0.51159376
62,0.48815885,62,0.49856138,4.800428,0.5199435
63,0.4852494,63,0.5063073,4.8155627,0.5039504
64,0.48922357,64,0.48860705,4.962786,0.50662065
65,0.49967018,65,0.49010733,4.8741627,0.50137126
66,0.5028584,66,0.49445748,4.8894625,0.50180227
67,0.4932821,67,0.51712453,4.881344,0.5174993
68,0.49404448,68,0.51751924,5.066687,0.50790876
69,0.49040782,69,0.49646872,4.916705,0.5032106
70,0.51677537,70,0.50999945,4.9824767,0.5172443
71,0.48946294,71,0.5015008,4.8920245,0.4970888
72,0.49588126,72,0.5107835,4.9297748,0.5192056
73,0.49769622,73,0.4866443,4.9824123,0.51472914
74,0.4931457,74,0.5004035,4.804447,0.5078182
75,0.50542873,75,0.49704674,4.9366045,0.50998497
76,0.49863866,76,0.49449596,4.94637,0.51262784
77,0.484188,77,0.4931438,5.0795403,0.50473297
78,0.493598,78,0.507654,5.043408,0.4962073
79,0.49885583,79,0.5123717,4.8053865,0.51794946
80,0.4813625,80,0.52534896,4.808507,0.5150483
81,0.4923463,81,0.48982185,5.1514707,0.51416945
82,0.51266235,82,0.51174355,4.821111,0.5032186
83,0.49115533,83,0.5120881,4.9719434,0.4924573
84,0.47585148,84,0.48472142,4.884546,0.5068264
85,0.4720353,85,0.47712368,4.880518,0.506241
86,0.48230627,86,0.49004775,4.9308243,0.5101843
87,0.4973882,87,0.4972488,4.9974217,0.48792455
88,0.51032573,88,0.52519417,4.939442,0.5118765
89,0.5032228,89,0.50387514,4.8510556,0.5060771
90,0.49372566,90,0.48757276,4.920327,0.5172756
91,0.50259805,91,0.5175433,4.7917347,0.49731743
92,0.47373766,92,0.48909646,4.9786425,0.50755507
93,0.49722838,93,0.504652,4.841987,0.5156412
94,0.48639762,94,0.50279987,5.0040407,0.52050465
95,0.48185238,95,0.4997279,5.0459633,0.52224904
96,0.50457364,96,0.49501202,4.9043016,0.49821082
97,0.48707616,97,0.49107754,4.8859253,0.49067125
98,0.50103503,98,0.48442438,4.9803042,0.51679516
99,0.49839714,99,0.4958739,4.8447485,0.49259236
100,0.49278474,100,0.49216622,5.099508,0.5189111
101,0.49889264,101,0.50428295,4.9818153,0.5194131
102,0.46519032,102,0.4974039,5.135524,0.5134613
103,0.49106324,103,0.52147275,4.8914685,0.5065158
104,0.49566615,104,0.5140061,4.8753233,0.512956
105,0.49553466,105,0.5072414,4.7955284,0.51197577
106,0.47458288,106,0.47306433,4.9755177,0.5124421
107,0.5001664,107,0.5214049,4.819039,0.5111213
108,0.4848556,108,0.5022167,5.0895333,0.51851857
109,0.5153243,109,0.51250654,5.059995,0.51178676
110,0.4852572,110,0.50610274,4.932663,0.49036303
111,0.49637562,111,0.50482565,4.9902673,0.49666327
112,0.4882936,112,0.49295023,5.057009,0.5185281
113,0.48333782,113,0.48747334,5.038581,0.49950632
114,0.5063161,114,0.490328,4.957129,0.50393426
115,0.5268474,115,0.49972966,5.068457,0.5102013
116,0.48355857,116,0.49805182,4.9075646,0.51301026
117,0.5022114,117,0.49449944,4.902081,0.5079261
118,0.49494958,118,0.50954556,4.8719306,0.5081727
119,0.49278468,119,0.4878919,4.944787,0.50997424
120,0.5118569,120,0.52255607,4.9064713,0.49590448
121,0.49017474,121,0.49867716,4.989793,0.5063084
122,0.492521,122,0.51465976,4.6888037,0.50958824
123,0.48275054,123,0.49317437,4.976988,0.52639467
124,0.49660566,124,0.49464518,5.0426564,0.5084543
125,0.4983629,125,0.5010386,4.9425654,0.5175659
126,0.4754436,126,0.497395,4.6994605,0.5136242
127,0.5071667,127,0.4851131,5.09642,0.51241964
128,0.48908728,128,0.5129778,5.0792174,0.5056265
129,0.49940357,129,0.5002804,4.823422,0.51895714
130,0.5288291,130,0.49955422,4.9466085,0.50310934
131,0.4975816,131,0.5181533,4.984194,0.50136745
132,0.49750584,132,0.497214,5.0453033,0.5065006
133,0.5030638,133,0.50585574,4.802465,0.50850487
134,0.5108008,134,0.48388606,4.875086,0.5040301
135,0.49209747,135,0.49819404,4.9485536,0.51113915
136,0.49574664,136,0.5095579,4.93776,0.51193655
137,0.48847666,137,0.5086031,4.9163523,0.51591676
138,0.5057252,138,0.5070588,4.8902674,0.5017296
139,0.5070252,139,0.5166882,4.952825,0.503049
140,0.49168622,140,0.48851678,4.8749,0.497534
141,0.49563226,141,0.49637222,4.975802,0.5015956
142,0.51982313,142,0.5126797,4.8421073,0.5160436
143,0.50995725,143,0.49536616,4.8129377,0.5011027
144,0.48270965,144,0.48623535,4.9545145,0.5137467
145,0.508122,145,0.49258682,5.020682,0.5185926
146,0.49217677,146,0.5081893,4.9098673,0.50702393
147,0.5011219,147,0.5011388,4.99014,0.5166555
148,0.50253886,148,0.50766754,4.9768643,0.5200358
149,0.48281273,149,0.48152834,4.9189177,0.51010126
150,0.4813589,150,0.5019776,4.8243146,0.5046283
151,0.47856238,151,0.51256806,4.863337,0.51164323
152,0.49344403,152,0.51558566,4.921567,0.51433223
153,0.4774159,153,0.48878795,5.086098,0.50765014
154,0.49846062,154,0.5033111,4.9358463,0.49678704
155,0.5083384,155,0.5085231,5.0253205,0.51402813
156,0.49923232,156,0.50554335,4.9661493,0.50676316
157,0.50562835,157,0.50857824,4.8851805,0.50855136
158,0.48120537,158,0.49030206,4.9343057,0.51062304
159,0.48482877,159,0.5083409,4.833118,0.50539815
160,0.498156,160,0.4935558,4.9697275,0.49467313
161,0.4799964,161,0.4904293,5.0003996,0.5283096
162,0.47911695,162,0.52560306,4.8410645,0.5038046
163,0.5025374,163,0.5207855,4.852912,0.50458103
164,0.51083875,164,0.50077015,5.0071964,0.5138743
165,0.50628823,165,0.5003576,4.939956,0.49910295
166,0.4906535,166,0.50834733,4.83784,0.49205694
167,0.47835267,167,0.50713193,4.968215,0.49074802
168,0.4805504,168,0.49188828,4.816765,0.48941937
169,0.5048862,169,0.49757126,4.9818773,0.50098276
170,0.4876081,170,0.5073699,4.964295,0.50498545
171,0.50040984,171,0.5244679,4.894421,0.5128762
172,0.49289283,172,0.5033001,4.828757,0.5244103
173,0.49775705,173,0.5065308,4.9155097,0.50096357
174,0.49474117,174,0.4923474,4.9571533,0.508455
175,0.49901906,175,0.5070786,4.8264337,0.5166465
176,0.48686868,176,0.49926627,5.088404,0.5212123
177,0.49333486,177,0.5131466,4.901736,0.51618093
178,0.48433432,178,0.48610052,4.9481606,0.5189167
179,0.46872932,179,0.50154424,4.901165,0.5022218
180,0.48042932,180,0.47544813,4.8259115,0.51072013
181,0.5159294,181,0.51676065,4.9574904,0.49712247
182,0.49424443,182,0.49913752,4.9497294,0.4878709
183,0.49352312,183,0.4928961,4.9179683,0.50680244
184,0.50587386,184,0.5269744,4.9940867,0.5149065
185,0.49513587,185,0.5035168,4.795709,0.5133561
186,0.48061737,186,0.48334563,4.881307,0.50158477
187,0.49423894,187,0.4934708,4.8474298,0.49964464
