,policy rate,reward rate,dec temp,subject,true policy rate,inferred policy rate,true reward rate,inferred reward rate,true dec temp,inferred dec temp
0,0.80177486,0.22481161,5.9290094,0,0.35726637,0.50364983,0.2673996,0.46096015,4.24582,5.2069354
1,0.3790925,0.3356838,2.6723456,1,0.16357285,0.45454592,0.39144915,0.52586037,2.053312,4.5309987
2,0.5615523,0.5504832,5.453042,2,0.62171304,0.5018147,0.0004068613,0.535847,1.3648555,4.4743867
3,0.57941145,0.7293053,4.031952,3,0.35808116,0.47508013,0.46921235,0.5314019,1.8422905,4.5959663
4,0.6049,0.7454471,7.450986,4,0.858453,0.5285109,0.005561352,0.54558694,1.6206689,4.564439
5,0.47922733,0.13442996,1.5013813,5,0.5792996,0.5215135,0.78239876,0.536896,3.769581,4.58804
6,0.22358793,0.51978344,5.887291,6,0.92607725,0.5416613,0.17969209,0.54560757,1.4882575,4.6611533
7,0.66203684,0.10977192,4.982299,7,0.14773005,0.46197924,0.088371694,0.44581002,6.2256794,5.4467883
8,0.10986131,0.6869308,7.260931,8,0.25658602,0.46950996,0.45966625,0.53964514,1.0740229,4.591539
9,0.43907562,0.47112402,4.588705,9,0.20568568,0.46056098,0.38954967,0.46374264,6.0639806,5.3688097
10,0.43499145,0.44484153,1.8293636,0,0.35726637,0.50364983,0.2673996,0.46096015,4.24582,5.2069354
11,0.1718778,0.41846025,2.3442812,1,0.16357285,0.45454592,0.39144915,0.52586037,2.053312,4.5309987
12,0.4248582,0.340372,6.6972466,2,0.62171304,0.5018147,0.0004068613,0.535847,1.3648555,4.4743867
13,0.65777516,0.85388273,2.536085,3,0.35808116,0.47508013,0.46921235,0.5314019,1.8422905,4.5959663
14,0.3203427,0.47587907,5.500437,4,0.858453,0.5285109,0.005561352,0.54558694,1.6206689,4.564439
15,0.5562199,0.38190454,6.5847945,5,0.5792996,0.5215135,0.78239876,0.536896,3.769581,4.58804
16,0.4035541,0.6130121,6.1403503,6,0.92607725,0.5416613,0.17969209,0.54560757,1.4882575,4.6611533
17,0.459734,0.28627974,7.3931065,7,0.14773005,0.46197924,0.088371694,0.44581002,6.2256794,5.4467883
18,0.24838084,0.49752736,5.9007783,8,0.25658602,0.46950996,0.45966625,0.53964514,1.0740229,4.591539
19,0.53741795,0.24148145,5.2773185,9,0.20568568,0.46056098,0.38954967,0.46374264,6.0639806,5.3688097
20,0.50880694,0.25732183,1.7694678,0,0.35726637,0.50364983,0.2673996,0.46096015,4.24582,5.2069354
21,0.29977578,0.36827657,1.3080361,1,0.16357285,0.45454592,0.39144915,0.52586037,2.053312,4.5309987
22,0.57132834,0.87693346,5.349041,2,0.62171304,0.5018147,0.0004068613,0.535847,1.3648555,4.4743867
23,0.25856623,0.27485663,8.107544,3,0.35808116,0.47508013,0.46921235,0.5314019,1.8422905,4.5959663
24,0.7376844,0.44908366,3.780015,4,0.858453,0.5285109,0.005561352,0.54558694,1.6206689,4.564439
25,0.4325541,0.42490357,2.7016997,5,0.5792996,0.5215135,0.78239876,0.536896,3.769581,4.58804
26,0.40400147,0.5307357,3.1879566,6,0.92607725,0.5416613,0.17969209,0.54560757,1.4882575,4.6611533
27,0.44203866,0.45375785,5.172492,7,0.14773005,0.46197924,0.088371694,0.44581002,6.2256794,5.4467883
28,0.83540404,0.31312284,5.5875387,8,0.25658602,0.46950996,0.45966625,0.53964514,1.0740229,4.591539
29,0.48771265,0.49201745,6.7093277,9,0.20568568,0.46056098,0.38954967,0.46374264,6.0639806,5.3688097
30,0.5723632,0.52467,7.8545194,0,0.35726637,0.50364983,0.2673996,0.46096015,4.24582,5.2069354
31,0.689789,0.66556746,3.0572634,1,0.16357285,0.45454592,0.39144915,0.52586037,2.053312,4.5309987
32,0.35601407,0.26624164,8.011196,2,0.62171304,0.5018147,0.0004068613,0.535847,1.3648555,4.4743867
33,0.70341265,0.34695998,5.4255176,3,0.35808116,0.47508013,0.46921235,0.5314019,1.8422905,4.5959663
34,0.6510221,0.68669325,4.643953,4,0.858453,0.5285109,0.005561352,0.54558694,1.6206689,4.564439
35,0.35748333,0.6218113,3.9045281,5,0.5792996,0.5215135,0.78239876,0.536896,3.769581,4.58804
36,0.3026842,0.7013989,6.489525,6,0.92607725,0.5416613,0.17969209,0.54560757,1.4882575,4.6611533
37,0.32651657,0.4153419,5.474187,7,0.14773005,0.46197924,0.088371694,0.44581002,6.2256794,5.4467883
38,0.22371702,0.2076771,5.3176727,8,0.25658602,0.46950996,0.45966625,0.53964514,1.0740229,4.591539
39,0.54310715,0.56605905,3.4678907,9,0.20568568,0.46056098,0.38954967,0.46374264,6.0639806,5.3688097
40,0.2640854,0.1723811,9.03616,0,0.35726637,0.50364983,0.2673996,0.46096015,4.24582,5.2069354
41,0.28831047,0.6951891,3.5528696,1,0.16357285,0.45454592,0.39144915,0.52586037,2.053312,4.5309987
