,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.4653693,0.3397931,0,0.6585932,0.69380856,3.3894646,3.7835598
1,0.46438307,0.4364459,1,0.67935485,0.9244819,2.3869057,1.7924104
2,0.71391565,0.8488129,2,0.6769824,0.7839123,5.5372157,6.702705
3,0.48984692,0.36346304,3,0.69309026,0.8113988,2.8806963,3.9815714
4,0.16145173,0.019775748,4,0.6853263,0.79558563,2.9905605,3.3321865
5,0.50351906,0.6758484,5,0.6581647,0.6482834,5.2875023,5.5089417
6,0.51237935,0.3303479,6,0.43630126,0.3816927,5.579311,6.133182
7,0.5572322,0.7821088,7,0.73970646,0.9816683,3.9554968,6.925695
8,0.62886506,0.49804765,8,0.336014,0.40517282,3.8146276,5.102869
9,0.21010521,0.23350656,9,0.71927434,0.97116363,2.6349928,3.603335
10,0.27548358,0.14624453,10,0.13605295,0.11293101,4.999227,5.4980307
11,0.37366036,0.47296047,11,0.5612926,0.4066822,3.6524255,3.2764945
12,0.2071977,0.16720909,12,0.58307034,0.6693554,4.8482385,5.7694283
13,0.3716483,0.36647028,13,0.46384606,0.30577105,4.675593,4.156131
14,0.7436123,0.8139558,14,0.45700708,0.7302038,3.3450305,3.3271074
15,0.41732365,0.42509866,15,0.4829749,0.5092458,5.239874,5.0562882
16,0.46367887,0.38468778,16,0.6359137,0.75190675,2.7741666,1.5612118
17,0.20657395,0.36378735,17,0.3681034,0.2701704,5.304773,5.6257834
18,0.3267785,0.53901047,18,0.700974,0.8850638,3.3204458,4.327486
19,0.41607073,0.7314924,19,0.68209475,0.008319199,2.4003396,2.2376008
20,0.5535532,0.6788853,20,0.5715463,0.75931364,4.9891105,6.097356
21,0.7096706,0.9056668,21,0.64854604,0.7608832,3.2894962,4.8370247
22,0.57612026,0.70769113,22,0.26768515,0.028253198,2.9872031,2.1297674
23,0.68743986,0.75330764,23,0.20500669,0.1341241,4.4595633,4.4033866
24,0.7708623,0.6548798,24,0.6062063,0.7455956,2.9467118,2.7881894
25,0.420228,0.5047844,25,0.6939507,0.9085611,4.612337,6.7093654
26,0.67044383,0.88994247,26,0.37234852,0.20281142,2.8227906,1.327722
27,0.7502153,0.7866973,27,0.6902035,0.7377419,3.5836382,2.1267688
28,0.76012254,0.9565209,28,0.43340918,0.34349614,4.719259,4.6361394
29,0.23334372,0.25618184,29,0.70447236,0.770024,2.4233832,1.5114461
30,0.549599,0.7908427,30,0.3482285,0.36751324,5.8721867,6.359434
31,0.34695587,0.41741365,31,0.16935465,0.1727081,7.08541,6.5216746
32,0.2931111,0.3809024,32,0.596872,0.4437971,4.5259356,3.8883233
33,0.23528776,0.15892524,33,0.6071106,0.54291475,4.7520123,4.4945655
