,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.5028049,0.3397931,0,0.6456292,0.69380856,3.7783544,3.7835598
1,0.5085296,0.4364459,1,0.64922607,0.9244819,3.230226,1.7924104
2,0.66565293,0.8488129,2,0.6264207,0.7839123,5.1437764,6.702705
3,0.48160878,0.36346304,3,0.65720314,0.8113988,3.5220942,3.9815714
4,0.36039296,0.019775748,4,0.6400906,0.79558563,3.463393,3.3321865
5,0.53246427,0.6758484,5,0.62187725,0.6482834,4.9074697,5.5089417
6,0.5245341,0.3303479,6,0.47647586,0.3816927,5.7964745,6.133182
7,0.55824006,0.7821088,7,0.6489159,0.9816683,3.8177989,6.925695
8,0.64296275,0.49804765,8,0.3943504,0.40517282,4.119447,5.102869
9,0.30287674,0.23350656,9,0.66547316,0.97116363,3.3771908,3.603335
10,0.33034632,0.14624453,10,0.32379875,0.11293101,4.5917187,5.4980307
11,0.39428008,0.47296047,11,0.56724477,0.4066822,3.9311826,3.2764945
12,0.30133268,0.16720909,12,0.5791523,0.6693554,4.7202525,5.7694283
13,0.40624318,0.36647028,13,0.48738447,0.30577105,4.898366,4.156131
14,0.6783118,0.8139558,14,0.5282964,0.7302038,3.8127472,3.3271074
15,0.4437118,0.42509866,15,0.4978735,0.5092458,5.38506,5.0562882
16,0.49054852,0.38468778,16,0.6146189,0.75190675,3.425273,1.5612118
17,0.30058125,0.36378735,17,0.42748344,0.2701704,5.781808,5.6257834
18,0.35942054,0.53901047,18,0.65303135,0.8850638,3.627449,4.327486
19,0.44243658,0.7314924,19,0.66279465,0.008319199,3.3161674,2.2376008
20,0.576812,0.6788853,20,0.56416005,0.75931364,5.032409,6.097356
21,0.6594812,0.9056668,21,0.62600464,0.7608832,3.5273416,4.8370247
22,0.5575051,0.70769113,22,0.445549,0.028253198,3.6087055,2.1297674
23,0.62964296,0.75330764,23,0.30982056,0.1341241,5.055818,4.4033866
24,0.68701774,0.6548798,24,0.6107804,0.7455956,3.5854678,2.7881894
