,policy rate,reward rate,dec temp,subject,true policy rate,inferred policy rate,true reward rate,inferred reward rate,true dec temp,inferred dec temp
0,0.6119953,0.4569647,7.25884,0,0.6971745,0.59845906,0.17627853,0.38570806,5.077299,5.4803996
1,0.26039863,0.25083065,3.117167,1,0.07084012,0.314566,0.29309905,0.40584487,2.9423692,3.6094184
2,0.75049907,0.22119261,4.8600063,2,0.34435105,0.51622474,0.31821793,0.35759863,6.928856,6.5112844
3,0.4790018,0.26851505,1.4591938,3,0.2904817,0.3291996,0.510046,0.63236326,1.7667166,3.6172047
4,0.487366,0.7228944,4.0063324,4,0.68747807,0.63653475,0.7858152,0.63422984,1.6070533,3.3973374
5,0.23993403,0.92125195,5.997882,5,0.3034317,0.39692926,0.58498234,0.6445097,1.0753139,3.287387
6,0.527209,0.6473387,3.553041,6,0.3600334,0.5788621,0.79764354,0.6471027,4.2636766,3.4985847
7,0.4438822,0.58314705,6.9130507,7,0.40414,0.6071577,0.42383015,0.5583538,4.4198127,6.512353
8,0.61332816,0.34589723,3.4384787,8,0.47253203,0.64123714,0.91253066,0.6439585,6.501489,3.6905966
9,0.56296015,0.662084,1.9258763,9,0.3487438,0.5016801,0.74206114,0.65686005,1.3109878,3.3610914
10,0.53188366,0.39640558,1.4937339,10,0.9967576,0.38783833,0.011845887,0.5981428,5.3628254,3.3387785
11,0.79325604,0.5963319,1.4048237,11,0.6332386,0.6355076,0.74142647,0.643445,3.794489,3.6371133
12,0.14853615,0.733582,1.9761443,12,0.14233154,0.3069999,0.8605047,0.61006725,1.1600052,3.3496616
13,0.6442394,0.48871776,3.6426008,13,0.6870218,0.654732,0.47082806,0.57755005,2.3359947,3.7374415
14,0.3819826,0.67458004,4.726298,14,0.8686063,0.6623687,0.8195417,0.62751174,6.7158165,3.6831145
15,0.41211826,0.47374615,3.801435,15,0.33104277,0.49071977,0.27946264,0.36218348,4.5387506,4.57386
16,0.47827867,0.30535138,1.656519,16,0.5624241,0.5537481,0.2613287,0.4628438,4.2250643,4.049675
17,0.69423,0.6388615,5.646162,17,0.36756974,0.3978059,0.6678158,0.6016495,6.2911143,5.627034
18,0.44286823,0.7790231,6.2469845,18,0.56673366,0.62138504,0.4935493,0.5800695,6.2266803,6.197698
19,0.6288973,0.21168348,4.3927574,19,0.36525118,0.6638757,0.4305175,0.39075038,5.7098384,6.226998
20,0.7271034,0.4642769,2.5932727,20,0.67734647,0.66642505,0.96837336,0.6582566,4.5827775,3.338021
21,0.24191593,0.7854577,4.2333565,21,0.09924966,0.32061133,0.7254775,0.64274913,4.08434,3.4454472
22,0.3961211,0.5668305,3.64826,22,0.7299479,0.45952705,0.9854353,0.6666019,3.2768192,3.2706573
23,0.27300537,0.26862583,1.4215031,23,0.3284108,0.33800524,0.38655478,0.62137973,1.4630959,3.7635033
24,0.48296046,0.41762426,6.92164,24,0.34607595,0.5420015,0.46726388,0.52453685,5.474063,5.6488543
25,0.48873907,0.55884194,4.1364393,25,0.5266521,0.57613987,0.84565115,0.64816695,5.348172,3.4184012
26,0.38097572,0.25449583,2.8462787,26,0.34902954,0.43222907,0.5162457,0.5693526,3.834136,4.8761
27,0.35294202,0.5799015,7.0476046,27,0.34388322,0.32386577,0.24876046,0.39157823,4.2796106,5.9261026
28,0.5696143,0.58100986,6.8819385,28,0.995737,0.60166854,0.56150687,0.5794917,3.2495072,4.337412
29,0.79440045,0.7784145,6.4886785,29,0.78475845,0.66418564,0.40806723,0.52476853,2.2043447,3.9904912
30,0.38036826,0.73170775,1.8615906,30,0.34033376,0.30775127,0.8364211,0.6313903,1.4258704,3.4642901
31,0.38768297,0.7870278,2.8973074,31,0.4354378,0.4150941,0.7419257,0.6319293,4.5399942,3.7296164
32,0.6212625,0.7976525,6.4109397,32,0.58802664,0.52075976,0.6615427,0.5943457,2.272096,3.570458
33,0.31186476,0.67116183,1.7883025,33,0.18723273,0.3022091,0.9485334,0.6375164,1.5935553,3.4134438
34,0.39783522,0.90951,6.8605237,34,0.5300856,0.48425192,0.73607266,0.62212145,3.984787,3.858064
35,0.55594754,0.7631088,2.9199724,35,0.80511516,0.6670541,0.9745663,0.66231763,3.1375382,3.355036
36,0.4064627,0.78092533,3.2551527,36,0.34631395,0.34544492,0.6624335,0.649797,1.1217365,3.368254
37,0.90501034,0.4306635,2.9283988,37,0.9483747,0.68341684,0.38666928,0.5962211,3.5569773,5.507249
38,0.4124089,0.54735345,4.5155745,38,0.2494002,0.36685655,0.26678115,0.64262825,1.9038326,3.3330758
39,0.57943994,0.54219824,5.775467,39,0.30127484,0.45210028,0.6468541,0.57995236,6.9849954,6.386703
40,0.50174487,0.43970096,3.404419,40,0.33862227,0.37421545,0.41997296,0.4605928,6.787513,6.5949154
41,0.73840636,0.9032234,6.4356666,41,0.6023537,0.64713186,0.36571813,0.64330196,1.7365471,3.3536959
42,0.47225103,0.51951945,2.226615,42,0.3311504,0.33342117,0.78031784,0.6346546,4.6335096,3.6962056
43,0.21971332,0.4277757,1.7810924,43,0.28171265,0.31476054,0.6224529,0.6516218,2.7680154,3.323566
44,0.36010933,0.75308824,4.2844734,44,0.57494056,0.3891396,0.026441514,0.35512742,6.2095337,3.7431757
45,0.38072947,0.7747067,6.669083,45,0.4584371,0.4190608,0.06749129,0.3263595,6.3760443,6.214624
46,0.64028853,0.50958097,2.3896847,46,0.8965924,0.6912595,0.5256165,0.65659285,1.0306251,3.2828157
47,0.21593675,0.5523073,2.251896,47,0.20233399,0.29887158,0.6892997,0.6050825,6.498911,5.433972
48,0.16310552,0.665907,2.6700077,48,0.0028330684,0.33741143,0.484596,0.6242563,3.0209198,4.0567784
49,0.47469518,0.6749396,7.255678,49,0.9930519,0.63136584,0.5519492,0.5592506,4.67476,5.255061
50,0.6459755,0.40583062,4.9783425,0,0.6971745,0.59845906,0.17627853,0.38570806,5.077299,5.4803996
51,0.49245664,0.42767853,5.999685,1,0.07084012,0.314566,0.29309905,0.40584487,2.9423692,3.6094184
52,0.55133957,0.3886913,7.0965476,2,0.34435105,0.51622474,0.31821793,0.35759863,6.928856,6.5112844
53,0.082103215,0.77410054,2.247484,3,0.2904817,0.3291996,0.510046,0.63236326,1.7667166,3.6172047
54,0.4364042,0.5031967,1.2613581,4,0.68747807,0.63653475,0.7858152,0.63422984,1.6070533,3.3973374
55,0.57360387,0.8535134,4.495759,5,0.3034317,0.39692926,0.58498234,0.6445097,1.0753139,3.287387
56,0.7619272,0.59736264,2.8727303,6,0.3600334,0.5788621,0.79764354,0.6471027,4.2636766,3.4985847
57,0.71905047,0.5656094,5.798213,7,0.40414,0.6071577,0.42383015,0.5583538,4.4198127,6.512353
58,0.5596985,0.4286251,2.529361,8,0.47253203,0.64123714,0.91253066,0.6439585,6.501489,3.6905966
59,0.24950026,0.81416065,6.7063265,9,0.3487438,0.5016801,0.74206114,0.65686005,1.3109878,3.3610914
60,0.24497202,0.8046507,1.7294161,10,0.9967576,0.38783833,0.011845887,0.5981428,5.3628254,3.3387785
