,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.48741668,0.3397931,0,0.6992672,0.69380856,3.5262988,3.7835598
1,0.4408031,0.4364459,1,0.6613046,0.9244819,1.6483662,1.7924104
2,0.7671378,0.8488129,2,0.6853833,0.7839123,5.481368,6.702705
3,0.5829673,0.36346304,3,0.742782,0.8113988,2.518046,3.9815714
4,0.039567713,0.019775748,4,0.7307299,0.79558563,2.9791539,3.3321865
5,0.52170265,0.6758484,5,0.65877634,0.6482834,5.1176357,5.5089417
6,0.5219752,0.3303479,6,0.39939603,0.3816927,5.3435206,6.133182
7,0.58988875,0.7821088,7,0.90059364,0.9816683,5.698032,6.925695
8,0.6408433,0.49804765,8,0.2829892,0.40517282,3.6332173,5.102869
9,0.19894576,0.23350656,9,0.7609686,0.97116363,1.9918388,3.603335
10,0.22987515,0.14624453,10,0.09373419,0.11293101,5.0269017,5.4980307
11,0.36255386,0.47296047,11,0.48608142,0.4066822,3.2913632,3.2764945
12,0.18271026,0.16720909,12,0.5703668,0.6693554,4.7731123,5.7694283
13,0.35308918,0.36647028,13,0.44474766,0.30577105,4.4499745,4.156131
14,0.8265453,0.8139558,14,0.3225784,0.7302038,2.9206138,3.3271074
15,0.40917665,0.42509866,15,0.46377778,0.5092458,4.96371,5.0562882
16,0.48984325,0.38468778,16,0.5770318,0.75190675,2.2488365,1.5612118
17,0.18780252,0.36378735,17,0.32014477,0.2701704,4.916632,5.6257834
18,0.3196549,0.53901047,18,0.8212114,0.8850638,3.9879684,4.327486
19,0.39161083,0.7314924,19,0.66513586,0.008319199,1.6544558,2.2376008
20,0.5835589,0.6788853,20,0.5236513,0.75931364,4.6492634,6.097356
21,0.786389,0.9056668,21,0.63195753,0.7608832,3.184864,4.8370247
22,0.6797319,0.70769113,22,0.051796783,0.028253198,2.4974556,2.1297674
23,0.7613231,0.75330764,23,0.1515615,0.1341241,4.0575824,4.4033866
24,0.8421577,0.6548798,24,0.5681244,0.7455956,2.6066308,2.7881894
25,0.41050044,0.5047844,25,0.7942996,0.9085611,5.464223,6.7093654
26,0.7113073,0.88994247,26,0.20878692,0.20281142,2.4831429,1.327722
27,0.84062195,0.7866973,27,0.78265613,0.7377419,4.1600313,2.1267688
28,0.83779544,0.9565209,28,0.4026461,0.34349614,4.4613485,4.6361394
29,0.22632323,0.25618184,29,0.78360987,0.770024,1.931091,1.5114461
30,0.5524893,0.7908427,30,0.30519953,0.36751324,5.489638,6.359434
31,0.3590391,0.41741365,31,0.15383127,0.1727081,6.807361,6.5216746
32,0.29288194,0.3809024,32,0.58342457,0.4437971,4.226876,3.8883233
33,0.21399222,0.15892524,33,0.60701966,0.54291475,4.608454,4.4945655
34,0.028142307,0.02429688,34,0.11815758,0.11623222,2.490084,3.8086133
35,0.053946022,0.4172145,35,0.55918056,0.0011839867,2.4725578,4.898367
36,0.13014817,0.08306724,36,0.6815538,0.28502977,1.706464,1.1321789
37,0.39605236,0.33471537,37,0.12837335,0.074457884,2.7997398,2.6162255
38,0.5016944,0.3730837,38,0.32310534,0.35876012,1.6333262,1.0895225
39,0.39964914,0.30673218,39,0.711543,0.83173573,2.0878446,2.5456712
40,0.29595464,0.26425952,40,0.8092732,0.8737509,4.498141,3.743957
41,0.68317163,0.8149148,41,0.794235,0.96934766,1.7283763,1.793313
42,0.78384584,0.6724041,42,0.55422264,0.60613185,3.7044446,3.4723005
43,0.16411087,0.14292777,43,0.1436056,0.14497364,2.4476976,2.2076526
44,0.112335905,0.08464694,44,0.64549696,0.6064656,5.297453,6.8011127
45,0.5687384,0.45149618,45,0.28862494,0.17185652,4.806636,3.8463094
46,0.16677563,0.26168036,46,0.7853326,0.84577006,4.5379415,6.8109655
47,0.7776658,0.8993776,47,0.75325197,0.9367471,2.5880709,3.4738443
48,0.5407352,0.58283216,48,0.6262792,0.67926717,2.358935,1.9734917
49,0.7179293,0.9021795,49,0.83017004,0.9622658,4.317202,6.910985
50,0.5561428,0.39545637,50,0.67244995,0.40351093,1.8568956,1.6642337
51,0.033364832,0.0055125356,51,0.5227456,0.5745596,4.1475744,5.6461616
52,0.49612656,0.99818605,52,0.5268592,0.54173,2.790229,2.8000948
53,0.69678605,0.58448887,53,0.46090996,0.4879642,4.6009717,3.8589091
54,0.088209875,0.072740555,54,0.52755374,0.8229109,4.286698,6.4142375
55,0.51439905,0.30377364,55,0.37529448,0.40268677,4.3330474,3.9301846
56,0.1645683,0.20934898,56,0.06783915,0.042947173,2.9931543,1.874708
57,0.42603046,0.3880942,57,0.2091846,0.18186325,6.2458076,6.2721577
58,0.8253556,0.78630614,58,0.5352267,0.65841544,4.024921,5.3761826
59,0.8195553,0.7136247,59,0.09190738,0.07973993,7.1101956,6.675877
60,0.62279856,0.5589949,60,0.53012437,0.56308526,3.229166,3.4545164
61,0.62863696,0.5077183,61,0.02097823,0.020497859,6.937777,6.578811
62,0.7621139,0.9031047,62,0.8259256,0.71426964,4.474453,4.847742
63,0.7675731,0.5805181,63,0.6023816,0.39051414,2.212034,2.2927868
64,0.84005374,0.9823785,64,0.13594168,0.08234781,5.4769707,5.9532986
65,0.7935338,0.7989824,65,0.54308176,0.48962444,2.9961414,2.6155932
66,0.6647959,0.68158185,66,0.25623682,0.28260356,3.558604,3.1112065
67,0.8258877,0.85776913,67,0.64121974,0.3901626,4.005313,3.3693905
68,0.0708172,0.05323541,68,0.50455314,0.81118417,2.8478794,1.2724155
69,0.54703593,0.52771235,69,0.52350754,0.694941,5.7952266,6.970026
70,0.6928296,0.6791458,70,0.7065078,0.65916866,1.9935645,1.7747908
71,0.70901394,0.8455823,71,0.4602676,0.44799274,4.6457257,6.0913258
72,0.71753824,0.8236337,72,0.18053861,0.18689203,5.814838,6.2621136
73,0.7426659,0.969091,73,0.593935,0.5447748,5.33541,3.7501748
74,0.29629177,0.29002917,74,0.64408195,0.8871065,2.674267,2.422753
75,0.56393826,0.65972215,75,0.8391852,0.91263723,5.855109,6.287686
76,0.42999163,0.6707572,76,0.24040633,0.23649454,4.988081,5.1085496
77,0.75849307,0.72233754,77,0.65934986,0.8313084,5.7223525,6.0250683
78,0.055853415,0.05280012,78,0.5642394,0.54072016,4.146629,2.3889952
79,0.29065168,0.2980634,79,0.28384724,0.7499096,4.006619,5.6671157
80,0.779202,0.99950063,80,0.5240831,0.70985305,4.6220517,6.351941
81,0.42581838,0.3476665,81,0.4727969,0.7238969,1.8809519,2.5131273
82,0.7020196,0.6492926,82,0.4080655,0.4616269,5.3825936,5.473032
83,0.5648955,0.4621181,83,0.013065713,0.013586402,6.1241536,6.2183027
84,0.12563725,0.0926975,84,0.44482902,0.71066517,5.291623,6.8029165
85,0.7805311,0.62953645,85,0.3257055,0.5416684,3.3744054,5.040841
86,0.047341164,0.019811034,86,0.7548164,0.75542176,1.8960059,1.3666687
87,0.12599243,0.14459431,87,0.51605713,0.6207076,6.252852,6.334497
88,0.28496248,0.46058547,88,0.019920874,0.014240742,4.841171,4.4395833
89,0.6032992,0.57792693,89,0.6606015,0.2973606,3.1698613,1.4858882
90,0.2979284,0.41867495,90,0.655719,0.6456874,5.112384,4.721292
91,0.37687165,0.59390527,91,0.7257072,0.5465512,4.0688243,3.242452
92,0.3218247,0.23902255,92,0.08405379,0.0794639,6.9851427,6.8674555
93,0.244473,0.26774663,93,0.441731,0.7495271,2.6031406,3.7640896
94,0.07601422,0.046625912,94,0.039431326,0.037796497,3.1937182,3.3100648
95,0.27493152,0.24841279,95,0.4653588,0.20117408,2.185455,1.9223691
96,0.416034,0.19853222,96,0.6967225,0.8999634,2.2173202,1.8631642
97,0.5295065,0.6435996,97,0.58524096,0.26406574,2.3836114,2.79889
98,0.05456038,0.0030858517,98,0.116867125,0.114634514,4.304916,4.1534357
99,0.5394281,0.45104057,99,0.78900343,0.9430764,2.869657,5.6129932
100,0.131536,0.1261918,100,0.44256023,0.5864747,6.304819,6.6632357
101,0.52365553,0.67404306,101,0.121778674,0.10023308,1.9453341,2.1576352
102,0.7640293,0.65109754,102,0.6070243,0.9038952,3.7490108,5.750353
103,0.8327276,0.8889873,103,0.10403443,0.15521514,3.5401394,3.6296024
104,0.44476798,0.61958396,104,0.48715338,0.6160614,6.381547,5.1073694
