,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.5001739,0.3397931,0,0.71251404,0.69380856,3.4281065,3.7835598
1,0.46927735,0.4364459,1,0.65439147,0.9244819,1.605261,1.7924104
2,0.7703903,0.8488129,2,0.7011204,0.7839123,5.4583526,6.702705
3,0.6206757,0.36346304,3,0.75973195,0.8113988,2.5956664,3.9815714
4,0.03969083,0.019775748,4,0.7531559,0.79558563,3.0973516,3.3321865
5,0.5165149,0.6758484,5,0.66635376,0.6482834,5.18758,5.5089417
6,0.50997585,0.3303479,6,0.39632684,0.3816927,5.176414,6.133182
7,0.60881615,0.7821088,7,0.9279818,0.9816683,6.0652666,6.925695
8,0.6407361,0.49804765,8,0.2759001,0.40517282,3.6073766,5.102869
9,0.19559973,0.23350656,9,0.78819555,0.97116363,2.0537438,3.603335
10,0.23349607,0.14624453,10,0.09515998,0.11293101,5.0735683,5.4980307
11,0.36102626,0.47296047,11,0.49235052,0.4066822,3.267726,3.2764945
12,0.1938313,0.16720909,12,0.57605207,0.6693554,4.67404,5.7694283
13,0.36385864,0.36647028,13,0.45030567,0.30577105,4.464363,4.156131
14,0.84240097,0.8139558,14,0.30994925,0.7302038,2.9846494,3.3271074
15,0.4106248,0.42509866,15,0.45316672,0.5092458,4.969634,5.0562882
16,0.49604344,0.38468778,16,0.5778938,0.75190675,2.2845395,1.5612118
17,0.18903682,0.36378735,17,0.32183722,0.2701704,4.9150343,5.6257834
18,0.31214035,0.53901047,18,0.86125416,0.8850638,4.481663,4.327486
19,0.3981836,0.7314924,19,0.6066554,0.008319199,1.5319251,2.2376008
20,0.5581597,0.6788853,20,0.52436465,0.75931364,4.7504325,6.097356
21,0.7994279,0.9056668,21,0.6353973,0.7608832,3.1567385,4.8370247
22,0.67975247,0.70769113,22,0.047166478,0.028253198,2.529558,2.1297674
23,0.7595642,0.75330764,23,0.14272211,0.1341241,4.1206355,4.4033866
24,0.85716337,0.6548798,24,0.57182103,0.7455956,2.695174,2.7881894
25,0.41351593,0.5047844,25,0.81092,0.9085611,5.5812616,6.7093654
26,0.73007053,0.88994247,26,0.1985279,0.20281142,2.466443,1.327722
27,0.84659356,0.7866973,27,0.8013104,0.7377419,4.210325,2.1267688
28,0.8483729,0.9565209,28,0.40123963,0.34349614,4.30996,4.6361394
29,0.21417835,0.25618184,29,0.8087134,0.770024,2.0232327,1.5114461
30,0.5557812,0.7908427,30,0.3127464,0.36751324,5.426815,6.359434
31,0.36629266,0.41741365,31,0.15324962,0.1727081,6.7076807,6.5216746
32,0.2891692,0.3809024,32,0.5855687,0.4437971,4.2877307,3.8883233
33,0.21370617,0.15892524,33,0.6101898,0.54291475,4.5381947,4.4945655
34,0.024274178,0.02429688,34,0.110951416,0.11623222,2.6057503,3.8086133
35,0.05675413,0.4172145,35,0.42086753,0.0011839867,2.316865,4.898367
36,0.12063952,0.08306724,36,0.688083,0.28502977,1.7161926,1.1321789
37,0.4056534,0.33471537,37,0.12848932,0.074457884,2.747705,2.6162255
38,0.5007763,0.3730837,38,0.35253212,0.35876012,1.6451355,1.0895225
39,0.3952002,0.30673218,39,0.73023486,0.83173573,2.1999335,2.5456712
40,0.2983401,0.26425952,40,0.8228212,0.8737509,4.423433,3.743957
41,0.6920691,0.8149148,41,0.7971695,0.96934766,1.6792419,1.793313
42,0.79575247,0.6724041,42,0.5421224,0.60613185,3.6073503,3.4723005
43,0.16628446,0.14292777,43,0.14787094,0.14497364,2.47236,2.2076526
44,0.113721184,0.08464694,44,0.66486526,0.6064656,5.3465185,6.8011127
45,0.57554835,0.45149618,45,0.29040173,0.17185652,4.863558,3.8463094
46,0.16994092,0.26168036,46,0.7962681,0.84577006,4.5764785,6.8109655
47,0.76662576,0.8993776,47,0.7950138,0.9367471,2.7181277,3.4738443
48,0.54232156,0.58283216,48,0.6381553,0.67926717,2.2967744,1.9734917
49,0.72733206,0.9021795,49,0.85167396,0.9622658,4.569995,6.910985
50,0.5655774,0.39545637,50,0.6910607,0.40351093,2.012813,1.6642337
51,0.02920629,0.0055125356,51,0.5214053,0.5745596,4.3340793,5.6461616
52,0.48718196,0.99818605,52,0.5383455,0.54173,2.778788,2.8000948
53,0.67495865,0.58448887,53,0.44405264,0.4879642,4.568916,3.8589091
54,0.089270644,0.072740555,54,0.53430283,0.8229109,4.353403,6.4142375
55,0.5317263,0.30377364,55,0.38006234,0.40268677,4.4870315,3.9301846
56,0.16376904,0.20934898,56,0.06562129,0.042947173,2.9818926,1.874708
57,0.440774,0.3880942,57,0.20832358,0.18186325,6.227837,6.2721577
58,0.82199377,0.78630614,58,0.5234868,0.65841544,4.0234356,5.3761826
59,0.8269309,0.7136247,59,0.09187626,0.07973993,7.227167,6.675877
60,0.6373911,0.5589949,60,0.52306545,0.56308526,3.311518,3.4545164
61,0.6892422,0.5077183,61,0.020260151,0.020497859,7.064029,6.578811
62,0.7825315,0.9031047,62,0.85423034,0.71426964,4.533206,4.847742
63,0.7718285,0.5805181,63,0.59411436,0.39051414,2.2173724,2.2927868
64,0.8557495,0.9823785,64,0.13495208,0.08234781,5.4604044,5.9532986
65,0.8095986,0.7989824,65,0.5470813,0.48962444,2.9705777,2.6155932
66,0.6814657,0.68158185,66,0.2564448,0.28260356,3.504908,3.1112065
67,0.8421374,0.85776913,67,0.6498552,0.3901626,4.195045,3.3693905
68,0.06901195,0.05323541,68,0.4939976,0.81118417,2.7560704,1.2724155
69,0.5344524,0.52771235,69,0.53094107,0.694941,5.7610393,6.970026
70,0.68958986,0.6791458,70,0.70790374,0.65916866,2.0193384,1.7747908
71,0.72776186,0.8455823,71,0.45980105,0.44799274,4.7420506,6.0913258
72,0.7505116,0.8236337,72,0.18510471,0.18689203,5.857167,6.2621136
73,0.7563573,0.969091,73,0.60041213,0.5447748,5.453026,3.7501748
74,0.28636006,0.29002917,74,0.6542037,0.8871065,2.7071211,2.422753
75,0.5444883,0.65972215,75,0.84521043,0.91263723,5.852037,6.287686
76,0.42064285,0.6707572,76,0.22632645,0.23649454,4.810342,5.1085496
77,0.7933474,0.72233754,77,0.67595315,0.8313084,5.818532,6.0250683
78,0.0586327,0.05280012,78,0.5630555,0.54072016,4.122113,2.3889952
79,0.27679232,0.2980634,79,0.2773777,0.7499096,3.9974174,5.6671157
80,0.7862161,0.99950063,80,0.52054334,0.70985305,4.692554,6.351941
81,0.4196369,0.3476665,81,0.42361975,0.7238969,1.843742,2.5131273
82,0.73597467,0.6492926,82,0.3992926,0.4616269,5.479893,5.473032
83,0.5843909,0.4621181,83,0.0128614865,0.013586402,6.356676,6.2183027
84,0.12466127,0.0926975,84,0.4385377,0.71066517,5.188382,6.8029165
85,0.8004961,0.62953645,85,0.32436997,0.5416684,3.4589624,5.040841
86,0.046748344,0.019811034,86,0.75793654,0.75542176,1.8545763,1.3666687
87,0.12844811,0.14459431,87,0.5200688,0.6207076,6.296761,6.334497
88,0.33926123,0.46058547,88,0.018642094,0.014240742,4.9439774,4.4395833
89,0.6306732,0.57792693,89,0.6704584,0.2973606,3.2539473,1.4858882
90,0.2971792,0.41867495,90,0.6573961,0.6456874,5.1023474,4.721292
91,0.3712743,0.59390527,91,0.72867835,0.5465512,4.0855393,3.242452
92,0.32959276,0.23902255,92,0.084296264,0.0794639,7.0046005,6.8674555
93,0.2502438,0.26774663,93,0.41930726,0.7495271,2.5742319,3.7640896
94,0.07601712,0.046625912,94,0.038533103,0.037796497,3.1942976,3.3100648
95,0.27792278,0.24841279,95,0.46103272,0.20117408,2.1826513,1.9223691
96,0.43442383,0.19853222,96,0.6872961,0.8999634,2.0931747,1.8631642
97,0.5419297,0.6435996,97,0.55384135,0.26406574,2.3145845,2.79889
98,0.046660837,0.0030858517,98,0.11202265,0.114634514,4.3973236,4.1534357
99,0.53246325,0.45104057,99,0.80968326,0.9430764,2.9974673,5.6129932
100,0.13289364,0.1261918,100,0.45313472,0.5864747,6.2783604,6.6632357
101,0.5232072,0.67404306,101,0.124224,0.10023308,1.9698982,2.1576352
102,0.7532944,0.65109754,102,0.6096307,0.9038952,3.8459516,5.750353
103,0.84330046,0.8889873,103,0.10159706,0.15521514,3.4750774,3.6296024
104,0.4383991,0.61958396,104,0.5072899,0.6160614,6.238398,5.1073694
105,0.87819564,0.87783974,105,0.6398843,0.52434313,3.7089922,4.106253
106,0.036434073,0.031674564,106,0.10761855,0.055466115,2.3465986,2.6702342
107,0.71775246,0.90273285,107,0.67438424,0.13528013,2.3334138,1.0742832
108,0.316572,0.21100336,108,0.7279403,0.6767117,3.14981,2.7348192
109,0.14142396,0.19895089,109,0.5598762,0.39431345,1.7455045,3.235033
110,0.16665679,0.092348635,110,0.2994235,0.34168166,2.5051713,2.2413435
111,0.81102014,0.7555009,111,0.5642093,0.55730826,4.1155624,3.248929
112,0.029186066,0.022992015,112,0.5624795,0.5180081,2.2392304,2.2160327
113,0.25316265,0.36868578,113,0.51084703,0.5047146,4.8238378,4.7482986
