,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.77422464,0.9375088,0,0.8012879,0.933326,5.3962684,5.691768
1,0.27887103,0.26989204,1,0.23613155,0.23362678,7.0462685,6.0131006
2,0.8128639,0.789068,2,0.4817544,0.35996312,3.5041118,3.5265708
3,0.79919696,0.7885672,3,0.42874604,0.34963214,6.221124,6.0281367
4,0.6768644,0.8837329,4,0.637422,0.3796078,2.0982368,1.3076504
5,0.22296265,0.19304222,5,0.21243052,0.11686891,3.1074295,3.3772163
6,0.23383561,0.19939047,6,0.67043436,0.83818734,3.494306,4.269795
7,0.3537509,0.3975888,7,0.3391123,0.1925,3.2713754,2.4431608
8,0.45397657,0.4958403,8,0.64751637,0.4429717,5.8953233,5.5745125
9,0.6334358,0.87579775,9,0.5352942,0.6116206,4.287142,6.2631955
10,0.54757005,0.44474798,10,0.6958194,0.7885862,2.7124462,2.15708
11,0.28081742,0.2026686,11,0.6661407,0.78955877,3.2735028,4.068388
12,0.088051654,0.08425599,12,0.19023065,0.1817233,4.900759,5.5228496
13,0.2363727,0.12551624,13,0.26890892,0.16696393,4.660194,4.4960895
14,0.54459244,0.50592583,14,0.3537099,0.25177795,4.072413,4.94153
15,0.797546,0.6049255,15,0.65236294,0.61932516,2.2097318,1.1925211
16,0.2155463,0.4035229,16,0.21470505,0.16154236,2.661533,2.3998523
17,0.17646088,0.22021198,17,0.5698916,0.71413875,3.5782022,2.5482533
18,0.5524229,0.59381014,18,0.25428528,0.24690253,4.8609004,5.7555246
19,0.73382324,0.86493415,19,0.49499354,0.56027234,4.8146424,4.2784305
20,0.7572058,0.9351685,20,0.4660658,0.5223896,3.90631,4.652325
21,0.3555389,0.67243606,21,0.21027163,0.28570753,2.5488749,2.1799526
22,0.24836004,0.2622022,22,0.7390722,0.98651856,3.1939683,6.6052227
23,0.509073,0.63162905,23,0.2589861,0.30853146,3.942066,4.3463335
24,0.77532643,0.9127897,24,0.68561107,0.24206328,2.242221,1.5676223
25,0.64021105,0.66715693,25,0.6489214,0.56702864,3.5433695,3.4959478
26,0.7346031,0.89741313,26,0.6978888,0.55270153,1.7321124,1.3412135
27,0.5628555,0.5239739,27,0.70616335,0.9945571,2.0902138,4.375779
28,0.78957045,0.7618454,28,0.6042039,0.48832953,2.0403013,1.6161485
29,0.17978844,0.23066288,29,0.5504488,0.3543501,3.859214,4.049261
30,0.0669496,0.0016018152,30,0.5823351,0.5392619,4.1373606,4.153098
31,0.47713584,0.47949153,31,0.48219207,0.49037457,3.2133346,3.0987184
32,0.13109635,0.11767936,32,0.16464004,0.18247491,4.935123,6.2929606
33,0.80510044,0.87735766,33,0.40240473,0.52695686,3.3126197,3.7387092
34,0.22639169,0.032976806,34,0.6557515,0.8548109,3.163182,2.4052107
35,0.16996016,0.09721249,35,0.07286447,0.07087767,3.099793,3.3857746
36,0.14145917,0.094411254,36,0.47432134,0.37958175,5.5781035,4.5988097
37,0.6282983,0.79048085,37,0.47615284,0.7619317,3.4729264,4.463949
38,0.70401305,0.8745976,38,0.40470794,0.18522847,4.1319804,2.4985776
