,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.4928317,0.35726637,0,0.4905141,0.2673996,4.993169,4.24582
1,0.4898287,0.16357285,1,0.51036406,0.39144915,5.060279,2.053312
2,0.49312294,0.62171304,2,0.5134066,0.0004068613,4.9528546,1.3648555
3,0.4837966,0.35808116,3,0.51321083,0.46921235,4.886779,1.8422905
4,0.49287274,0.858453,4,0.52283007,0.005561352,4.990841,1.6206689
5,0.5080987,0.5792996,5,0.50634557,0.78239876,4.8823934,3.769581
6,0.5126847,0.92607725,6,0.5005764,0.17969209,4.9203854,1.4882575
7,0.49391297,0.14773005,7,0.5026458,0.088371694,5.1301723,6.2256794
8,0.50100535,0.25658602,8,0.49329293,0.45966625,4.8576875,1.0740229
9,0.49163312,0.20568568,9,0.50109386,0.38954967,5.2883263,6.0639806
