,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.80125684,0.9375088,0,0.88905406,0.933326,6.2121882,5.691768
1,0.26667008,0.26989204,1,0.22657077,0.23362678,6.707867,6.0131006
2,0.85864556,0.789068,2,0.42030296,0.35996312,3.3054261,3.5265708
3,0.85607195,0.7885672,3,0.41604927,0.34963214,5.8457394,6.0281367
4,0.72229743,0.8837329,4,0.59089756,0.3796078,1.8701612,1.3076504
5,0.22246133,0.19304222,5,0.13233936,0.11686891,2.912105,3.3772163
6,0.22698486,0.19939047,6,0.67745185,0.83818734,3.4956026,4.269795
7,0.3498117,0.3975888,7,0.31275207,0.1925,3.1544409,2.4431608
8,0.44395426,0.4958403,8,0.6176069,0.4429717,5.584568,5.5745125
9,0.67349875,0.87579775,9,0.49467182,0.6116206,3.9703984,6.2631955
10,0.53713083,0.44474798,10,0.74095654,0.7885862,2.851247,2.15708
11,0.28608537,0.2026686,11,0.68595386,0.78955877,3.2192345,4.068388
12,0.067933045,0.08425599,12,0.18853006,0.1817233,4.8528967,5.5228496
13,0.21755774,0.12551624,13,0.25187665,0.16696393,4.4824815,4.4960895
14,0.5398128,0.50592583,14,0.3176559,0.25177795,4.034566,4.94153
15,0.8591946,0.6049255,15,0.58788455,0.61932516,1.9397937,1.1925211
16,0.20937592,0.4035229,16,0.15566108,0.16154236,2.4914112,2.3998523
17,0.1712114,0.22021198,17,0.56185496,0.71413875,3.4587228,2.5482533
18,0.573532,0.59381014,18,0.24829212,0.24690253,4.655759,5.7555246
19,0.8028327,0.86493415,19,0.4353593,0.56027234,4.4919734,4.2784305
20,0.82917225,0.9351685,20,0.41794,0.5223896,3.719523,4.652325
21,0.36333865,0.67243606,21,0.20241298,0.28570753,2.6386495,2.1799526
22,0.25141314,0.2622022,22,0.8125651,0.98651856,3.581605,6.6052227
23,0.5176311,0.63162905,23,0.24879374,0.30853146,3.9768486,4.3463335
24,0.81098425,0.9127897,24,0.66202325,0.24206328,2.0834017,1.5676223
25,0.6696059,0.66715693,25,0.6523429,0.56702864,3.4515245,3.4959478
26,0.76721764,0.89741313,26,0.66638196,0.55270153,1.3077632,1.3412135
27,0.6103949,0.5239739,27,0.72020334,0.9945571,1.9281518,4.375779
28,0.8410676,0.7618454,28,0.5286459,0.48832953,1.7854495,1.6161485
29,0.1637775,0.23066288,29,0.50320697,0.3543501,3.513979,4.049261
30,0.029554829,0.0016018152,30,0.51343745,0.5392619,4.1275516,4.153098
31,0.4885368,0.47949153,31,0.4585926,0.49037457,3.0356674,3.0987184
32,0.12658198,0.11767936,32,0.15904923,0.18247491,4.9525943,6.2929606
33,0.8462795,0.87735766,33,0.3379795,0.52695686,3.0520606,3.7387092
34,0.17213832,0.032976806,34,0.6829291,0.8548109,3.1009312,2.4052107
35,0.16865405,0.09721249,35,0.06206099,0.07087767,3.1088622,3.3857746
36,0.089605376,0.094411254,36,0.45775074,0.37958175,5.36337,4.5988097
37,0.6467297,0.79048085,37,0.4712884,0.7619317,3.482421,4.463949
38,0.746797,0.8745976,38,0.3281602,0.18522847,3.6886303,2.4985776
39,0.80851185,0.7561217,39,0.26124322,0.4059614,3.5677292,4.809939
40,0.76048034,0.69823056,40,0.73637563,0.6549643,2.071221,1.4312917
41,0.38637647,0.37835377,41,0.16219953,0.108427286,1.9634485,2.680997
42,0.5652345,0.41007817,42,0.658536,0.4172151,2.4526129,1.4537933
43,0.7427683,0.76005447,43,0.33101052,0.34716713,6.4823203,6.7672195
44,0.85023415,0.95453864,44,0.3432863,0.11222911,2.1809368,1.5101422
45,0.35205653,0.30400872,45,0.24618585,0.29478723,5.134758,5.1785374
46,0.21870422,0.26822048,46,0.5549684,0.4766081,4.676705,3.7743201
47,0.12610091,0.116500676,47,0.74578357,0.9859854,2.876305,4.1608014
48,0.46013728,0.23539251,48,0.03435214,0.06076449,2.818105,2.8476593
49,0.22702911,0.3273167,49,0.13129894,0.06313962,2.3645627,2.2055259
50,0.33269432,0.28276438,50,0.098676644,0.06711674,2.362563,2.3127913
51,0.8163961,0.9714851,51,0.45086432,0.5182689,3.2277362,2.6929781
52,0.615388,0.575256,52,0.47621286,0.5585164,5.143781,6.5027275
53,0.69178563,0.77404124,53,0.7136161,0.8323611,1.8363764,1.895718
54,0.50477177,0.15555453,54,0.5863145,0.51477754,2.0222328,1.4835819
55,0.29228705,0.27939558,55,0.8096685,0.98274773,3.5539699,6.0898595
56,0.7133721,0.528143,56,0.29281,0.2580464,5.638664,6.0106077
57,0.5521459,0.46564758,57,0.31416386,0.29064912,5.6815405,4.945896
58,0.29847735,0.2195844,58,0.59946656,0.5351667,3.4222896,3.3805585
59,0.82011116,0.82555646,59,0.5898916,0.8388217,3.0626605,3.077072
60,0.40228143,0.3200907,60,0.19889429,0.1659717,4.343753,5.1871686
61,0.7229043,0.951293,61,0.592505,0.47606426,2.503426,1.8695807
62,0.20924851,0.16495186,62,0.7372767,0.9914953,2.744094,4.7426624
63,0.24086788,0.22672814,63,0.44503844,0.29943115,7.0040946,6.802315
