,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.4973086,0.35726637,0,0.48484874,0.2673996,5.1170287,4.24582
1,0.4845449,0.16357285,1,0.5231601,0.39144915,4.9059377,2.053312
2,0.5192743,0.62171304,2,0.5129949,0.0004068613,4.6169834,1.3648555
3,0.49677563,0.35808116,3,0.5290773,0.46921235,4.9076753,1.8422905
4,0.50940967,0.858453,4,0.5271693,0.005561352,4.9530907,1.6206689
5,0.53093445,0.5792996,5,0.5131843,0.78239876,4.8000445,3.769581
6,0.52082676,0.92607725,6,0.52080077,0.17969209,4.862832,1.4882575
7,0.46770903,0.14773005,7,0.48595205,0.088371694,5.2437487,6.2256794
8,0.4850756,0.25658602,8,0.5125009,0.45966625,4.7537665,1.0740229
9,0.48161724,0.20568568,9,0.48741704,0.38954967,5.039793,6.0639806
