,policy rate,reward rate,dec temp,subject,true policy rate,inferred policy rate,true reward rate,inferred reward rate,true dec temp,inferred dec temp
0,0.75867575,0.57039416,6.3372045,0,0.35726637,0.4973086,0.2673996,0.48484874,4.24582,5.1170287
1,0.12529515,0.54346174,2.7693076,1,0.16357285,0.4845449,0.39144915,0.5231601,2.053312,4.9059377
2,0.43286574,0.3803098,1.3104784,2,0.62171304,0.5192743,0.0004068613,0.5129949,1.3648555,4.6169834
3,0.925953,0.33594164,6.7489815,3,0.35808116,0.49677563,0.46921235,0.5290773,1.8422905,4.9076753
4,0.6172215,0.5259032,7.3346953,4,0.858453,0.50940967,0.005561352,0.5271693,1.6206689,4.9530907
5,0.69110864,0.32416272,8.110563,5,0.5792996,0.53093445,0.78239876,0.5131843,3.769581,4.8000445
6,0.37989888,0.6700084,5.4185715,6,0.92607725,0.52082676,0.17969209,0.52080077,1.4882575,4.862832
7,0.21275215,0.5147257,5.873492,7,0.14773005,0.46770903,0.088371694,0.48595205,6.2256794,5.2437487
8,0.59244627,0.72049856,2.6346645,8,0.25658602,0.4850756,0.45966625,0.5125009,1.0740229,4.7537665
9,0.6348829,0.844154,8.1454,9,0.20568568,0.48161724,0.38954967,0.48741704,6.0639806,5.039793
10,0.61896425,0.7001585,4.1178575,0,0.35726637,0.4973086,0.2673996,0.48484874,4.24582,5.1170287
11,0.47741,0.7243494,4.195061,1,0.16357285,0.4845449,0.39144915,0.5231601,2.053312,4.9059377
12,0.76957065,0.7267962,4.0860453,2,0.62171304,0.5192743,0.0004068613,0.5129949,1.3648555,4.6169834
13,0.40782365,0.63578075,7.2714667,3,0.35808116,0.49677563,0.46921235,0.5290773,1.8422905,4.9076753
14,0.52924263,0.37337703,6.5715065,4,0.858453,0.50940967,0.005561352,0.5271693,1.6206689,4.9530907
15,0.17382634,0.34029588,7.274093,5,0.5792996,0.53093445,0.78239876,0.5131843,3.769581,4.8000445
16,0.46247652,0.6147386,4.966444,6,0.92607725,0.52082676,0.17969209,0.52080077,1.4882575,4.862832
17,0.44875947,0.5161964,7.4352813,7,0.14773005,0.46770903,0.088371694,0.48595205,6.2256794,5.2437487
18,0.43007907,0.051325917,4.4568295,8,0.25658602,0.4850756,0.45966625,0.5125009,1.0740229,4.7537665
19,0.5103918,0.45699364,7.540577,9,0.20568568,0.48161724,0.38954967,0.48741704,6.0639806,5.039793
20,0.67324096,0.6701121,1.455008,0,0.35726637,0.4973086,0.2673996,0.48484874,4.24582,5.1170287
21,0.5488931,0.6744832,2.5962548,1,0.16357285,0.4845449,0.39144915,0.5231601,2.053312,4.9059377
22,0.51257133,0.35311082,5.459421,2,0.62171304,0.5192743,0.0004068613,0.5129949,1.3648555,4.6169834
23,0.46572196,0.46287328,4.2512374,3,0.35808116,0.49677563,0.46921235,0.5290773,1.8422905,4.9076753
24,0.43474218,0.8172896,4.784693,4,0.858453,0.50940967,0.005561352,0.5271693,1.6206689,4.9530907
25,0.39461198,0.7780906,7.5874434,5,0.5792996,0.53093445,0.78239876,0.5131843,3.769581,4.8000445
26,0.4613539,0.85183984,5.443346,6,0.92607725,0.52082676,0.17969209,0.52080077,1.4882575,4.862832
27,0.46568152,0.32933635,5.4341717,7,0.14773005,0.46770903,0.088371694,0.48595205,6.2256794,5.2437487
28,0.5300944,0.3609174,2.5547054,8,0.25658602,0.4850756,0.45966625,0.5125009,1.0740229,4.7537665
29,0.594682,0.43893638,2.2863836,9,0.20568568,0.48161724,0.38954967,0.48741704,6.0639806,5.039793
30,0.45224872,0.8503177,5.3057413,0,0.35726637,0.4973086,0.2673996,0.48484874,4.24582,5.1170287
31,0.31582004,0.49867234,2.052329,1,0.16357285,0.4845449,0.39144915,0.5231601,2.053312,4.9059377
32,0.33293357,0.54515743,4.163653,2,0.62171304,0.5192743,0.0004068613,0.5129949,1.3648555,4.6169834
33,0.23564331,0.36204666,7.861793,3,0.35808116,0.49677563,0.46921235,0.5290773,1.8422905,4.9076753
34,0.6469687,0.3498535,7.3357296,4,0.858453,0.50940967,0.005561352,0.5271693,1.6206689,4.9530907
35,0.60508275,0.36360532,2.4837503,5,0.5792996,0.53093445,0.78239876,0.5131843,3.769581,4.8000445
36,0.31677526,0.67880046,6.4802732,6,0.92607725,0.52082676,0.17969209,0.52080077,1.4882575,4.862832
37,0.7707008,0.12062962,6.1796646,7,0.14773005,0.46770903,0.088371694,0.48595205,6.2256794,5.2437487
38,0.29270998,0.6363859,1.5771431,8,0.25658602,0.4850756,0.45966625,0.5125009,1.0740229,4.7537665
39,0.43880504,0.81612796,6.035681,9,0.20568568,0.48161724,0.38954967,0.48741704,6.0639806,5.039793
40,0.3283819,0.20150556,6.85796,0,0.35726637,0.4973086,0.2673996,0.48484874,4.24582,5.1170287
41,0.7338999,0.7939576,4.316127,1,0.16357285,0.4845449,0.39144915,0.5231601,2.053312,4.9059377
42,0.682156,0.3526952,8.044396,2,0.62171304,0.5192743,0.0004068613,0.5129949,1.3648555,4.6169834
43,0.5246853,0.53877616,7.3448315,3,0.35808116,0.49677563,0.46921235,0.5290773,1.8422905,4.9076753
44,0.44176385,0.6923531,3.6439667,4,0.858453,0.50940967,0.005561352,0.5271693,1.6206689,4.9530907
45,0.4057432,0.43497628,1.2436988,5,0.5792996,0.53093445,0.78239876,0.5131843,3.769581,4.8000445
46,0.3029946,0.67956054,1.3700161,6,0.92607725,0.52082676,0.17969209,0.52080077,1.4882575,4.862832
47,0.70428836,0.23237759,2.7615204,7,0.14773005,0.46770903,0.088371694,0.48595205,6.2256794,5.2437487
48,0.63436747,0.5519512,4.8561935,8,0.25658602,0.4850756,0.45966625,0.5125009,1.0740229,4.7537665
49,0.6037738,0.2274157,2.1359046,9,0.20568568,0.48161724,0.38954967,0.48741704,6.0639806,5.039793
50,0.81995136,0.19688493,1.3933275,0,0.35726637,0.4973086,0.2673996,0.48484874,4.24582,5.1170287
51,0.36887953,0.82696223,4.340643,1,0.16357285,0.4845449,0.39144915,0.5231601,2.053312,4.9059377
52,0.7747324,0.51554173,3.4913633,2,0.62171304,0.5192743,0.0004068613,0.5129949,1.3648555,4.6169834
53,0.57823914,0.31692064,5.0222683,3,0.35808116,0.49677563,0.46921235,0.5290773,1.8422905,4.9076753
54,0.5846122,0.5813432,7.5219707,4,0.858453,0.50940967,0.005561352,0.5271693,1.6206689,4.9530907
55,0.7873688,0.82096887,4.110325,5,0.5792996,0.53093445,0.78239876,0.5131843,3.769581,4.8000445
56,0.80628276,0.63948745,2.9739084,6,0.92607725,0.52082676,0.17969209,0.52080077,1.4882575,4.862832
57,0.11003816,0.5958916,2.776968,7,0.14773005,0.46770903,0.088371694,0.48595205,6.2256794,5.2437487
58,0.3721643,0.41182327,7.170889,8,0.25658602,0.4850756,0.45966625,0.5125009,1.0740229,4.7537665
59,0.49008211,0.5266785,6.53985,9,0.20568568,0.48161724,0.38954967,0.48741704,6.0639806,5.039793
60,0.6871214,0.22700839,4.9493437,0,0.35726637,0.4973086,0.2673996,0.48484874,4.24582,5.1170287
61,0.51039,0.6215142,3.2554169,1,0.16357285,0.4845449,0.39144915,0.5231601,2.053312,4.9059377
62,0.77135986,0.8642339,7.5399504,2,0.62171304,0.5192743,0.0004068613,0.5129949,1.3648555,4.6169834
63,0.51323014,0.8993202,3.4969645,3,0.35808116,0.49677563,0.46921235,0.5290773,1.8422905,4.9076753
64,0.79631513,0.57408357,5.2372355,4,0.858453,0.50940967,0.005561352,0.5271693,1.6206689,4.9530907
65,0.7187731,0.23642719,2.5846663,5,0.5792996,0.53093445,0.78239876,0.5131843,3.769581,4.8000445
66,0.2601702,0.19046204,7.391507,6,0.92607725,0.52082676,0.17969209,0.52080077,1.4882575,4.862832
67,0.37330922,0.789726,4.572218,7,0.14773005,0.46770903,0.088371694,0.48595205,6.2256794,5.2437487
