,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.5984908,0.6971745,0,0.25962624,0.17627853,4.6722136,5.077299
1,0.10265444,0.07084012,1,0.31709406,0.29309905,3.295432,2.9423692
2,0.50092113,0.34435105,2,0.32256845,0.31821793,6.3442793,6.928856
3,0.2663065,0.2904817,3,0.61801505,0.510046,2.322474,1.7667166
4,0.6670387,0.68747807,4,0.6907229,0.7858152,2.0095298,1.6070533
5,0.35627297,0.3034317,5,0.71563625,0.58498234,1.6282752,1.0753139
6,0.5866151,0.3600334,6,0.823288,0.79764354,3.8907135,4.2636766
7,0.61000085,0.40414,7,0.5738956,0.42383015,6.809354,4.4198127
8,0.6475123,0.47253203,8,0.7889128,0.91253066,4.020411,6.501489
9,0.49177173,0.3487438,9,0.6909221,0.74206114,1.4695164,1.3109878
10,0.47735083,0.9967576,10,0.18165682,0.011845887,2.716658,5.3628254
11,0.6802218,0.6332386,11,0.77200866,0.74142647,3.830286,3.794489
12,0.10177071,0.14233154,12,0.46069443,0.8605047,1.8584783,1.1600052
13,0.69049436,0.6870218,13,0.5113311,0.47082806,3.2694623,2.3359947
14,0.7047876,0.8686063,14,0.71947336,0.8195417,3.572765,6.7158165
15,0.4776228,0.33104277,15,0.2860894,0.27946264,3.943913,4.5387506
16,0.5443241,0.5624241,16,0.34996432,0.2613287,3.548281,4.2250643
17,0.3749195,0.36756974,17,0.6376021,0.6678158,5.7536016,6.2911143
18,0.639651,0.56673366,18,0.5974599,0.4935493,6.33686,6.2266803
19,0.77522707,0.36525118,19,0.34559545,0.4305175,5.9085383,5.7098384
20,0.71547514,0.67734647,20,0.74265456,0.96837336,2.1100461,4.5827775
21,0.0998875,0.09924966,21,0.7290131,0.7254775,2.6172004,4.08434
22,0.444886,0.7299479,22,0.78169554,0.9854353,1.7577307,3.2768192
23,0.3092121,0.3284108,23,0.6353404,0.38655478,3.185926,1.4630959
24,0.5402318,0.34607595,24,0.49210957,0.46726388,5.2441483,5.474063
25,0.58094054,0.5266521,25,0.6642028,0.84565115,2.1026533,5.348172
26,0.40695104,0.34902954,26,0.5906619,0.5162457,4.9960938,3.834136
27,0.2506198,0.34388322,27,0.31798553,0.24876046,5.43463,4.2796106
28,0.5878749,0.995737,28,0.5747548,0.56150687,4.1943116,3.2495072
29,0.7501886,0.78475845,29,0.4113924,0.40806723,3.2576432,2.2043447
30,0.20644818,0.34033376,30,0.55830526,0.8364211,1.8828789,1.4258704
31,0.37956735,0.4354378,31,0.7218653,0.7419257,3.9685068,4.5399942
32,0.48637846,0.58802664,32,0.505978,0.6615427,2.779829,2.272096
33,0.21638519,0.18723273,33,0.7170242,0.9485334,2.6463912,1.5935553
34,0.4827657,0.5300856,34,0.65185,0.73607266,3.7110233,3.984787
35,0.7424458,0.80511516,35,0.7707839,0.9745663,2.0284574,3.1375382
36,0.29272503,0.34631395,36,0.759479,0.6624335,2.3900175,1.1217365
37,0.8055973,0.9483747,37,0.62725914,0.38666928,5.5537887,3.5569773
38,0.2768706,0.2494002,38,0.6847467,0.26678115,1.8189089,1.9038326
39,0.43913412,0.30127484,39,0.60192764,0.6468541,6.686457,6.9849954
40,0.31724846,0.33862227,40,0.45268062,0.41997296,6.9336476,6.787513
41,0.7125066,0.6023537,41,0.58686197,0.36571813,2.1691015,1.7365471
42,0.27319428,0.3311504,42,0.7155297,0.78031784,3.739846,4.6335096
43,0.22096536,0.28171265,43,0.7151379,0.6224529,1.8708086,2.7680154
44,0.51022875,0.57494056,44,0.032911703,0.026441514,5.555472,6.2095337
45,0.52883154,0.4584371,45,0.070234545,0.06749129,6.3678265,6.3760443
46,0.87297887,0.8965924,46,0.7543112,0.5256165,1.500452,1.0306251
47,0.2251294,0.20233399,47,0.6396536,0.6892997,5.77086,6.498911
48,0.024736622,0.0028330684,48,0.6390934,0.484596,4.147008,3.0209198
49,0.6770153,0.9930519,49,0.50755787,0.5519492,4.86043,4.67476
