,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.6716018,0.9375088,0,0.65430635,0.933326,4.0071354,5.691768
1,0.33884215,0.26989204,1,0.29249525,0.23362678,6.8322678,6.0131006
2,0.6773958,0.789068,2,0.5441203,0.35996312,3.8728242,3.5265708
3,0.6796376,0.7885672,3,0.4626488,0.34963214,6.514951,6.0281367
4,0.6339451,0.8837329,4,0.6304693,0.3796078,3.1671073,1.3076504
5,0.29577374,0.19304222,5,0.41757473,0.11686891,3.8699303,3.3772163
6,0.32211357,0.19939047,6,0.6256473,0.83818734,3.7044132,4.269795
7,0.41422132,0.3975888,7,0.4843325,0.1925,3.9603686,2.4431608
8,0.48813152,0.4958403,8,0.61685497,0.4429717,5.831046,5.5745125
9,0.62864417,0.87579775,9,0.56894475,0.6116206,4.4064054,6.2631955
10,0.5643009,0.44474798,10,0.63638866,0.7885862,3.3981261,2.15708
11,0.33603266,0.2026686,11,0.63064826,0.78955877,3.519816,4.068388
12,0.3133048,0.08425599,12,0.29884648,0.1817233,5.10099,5.5228496
13,0.3456635,0.12551624,13,0.33299586,0.16696393,5.187635,4.4960895
14,0.53820336,0.50592583,14,0.4591386,0.25177795,4.9981675,4.94153
15,0.6776075,0.6049255,15,0.6361686,0.61932516,3.330266,1.1925211
16,0.32765603,0.4035229,16,0.47461212,0.16154236,3.608846,2.3998523
17,0.30498883,0.22021198,17,0.60522735,0.71413875,3.821709,2.5482533
18,0.5674943,0.59381014,18,0.34688893,0.24690253,5.5975676,5.7555246
19,0.642735,0.86493415,19,0.54110193,0.56027234,5.4081836,4.2784305
20,0.6726526,0.9351685,20,0.5389785,0.5223896,4.3925734,4.652325
21,0.41258687,0.67243606,21,0.41683996,0.28570753,3.3702378,2.1799526
22,0.32039505,0.2622022,22,0.6420248,0.98651856,3.4621212,6.6052227
23,0.5171438,0.63162905,23,0.40353218,0.30853146,4.576813,4.3463335
24,0.66439074,0.9127897,24,0.62587124,0.24206328,3.3160796,1.5676223
25,0.60251635,0.66715693,25,0.6284245,0.56702864,3.7225618,3.4959478
26,0.6632179,0.89741313,26,0.6502864,0.55270153,3.321143,1.3412135
27,0.5833196,0.5239739,27,0.66253436,0.9945571,3.3296118,4.375779
28,0.68783194,0.7618454,28,0.6121259,0.48832953,3.3014698,1.6161485
29,0.30230865,0.23066288,29,0.58612233,0.3543501,3.969112,4.049261
30,0.33673474,0.0016018152,30,0.61640465,0.5392619,4.3468094,4.153098
31,0.50674295,0.47949153,31,0.5447184,0.49037457,3.7318115,3.0987184
32,0.30962932,0.11767936,32,0.27924308,0.18247491,5.3498187,6.2929606
33,0.6866587,0.87735766,33,0.529001,0.52695686,3.9758055,3.7387092
34,0.35973874,0.032976806,34,0.63826317,0.8548109,3.5927372,2.4052107
35,0.29659534,0.09721249,35,0.34759024,0.07087767,3.4000595,3.3857746
36,0.35812873,0.094411254,36,0.510325,0.37958175,5.976052,4.5988097
37,0.6103363,0.79048085,37,0.55625373,0.7619317,3.94616,4.463949
38,0.6565708,0.8745976,38,0.4985464,0.18522847,4.8761945,2.4985776
39,0.66987514,0.7561217,39,0.3688921,0.4059614,4.152974,4.809939
40,0.6565903,0.69823056,40,0.6523474,0.6549643,3.2680929,1.4312917
41,0.40901086,0.37835377,41,0.56201893,0.108427286,3.392956,2.680997
42,0.55695987,0.41007817,42,0.63281447,0.4172151,3.4816725,1.4537933
43,0.65194774,0.76005447,43,0.36935726,0.34716713,6.677381,6.7672195
44,0.6815982,0.95453864,44,0.58972585,0.11222911,3.4291973,1.5101422
45,0.40190676,0.30400872,45,0.32342046,0.29478723,5.8805704,5.1785374
46,0.31579918,0.26822048,46,0.57691115,0.4766081,4.983319,3.7743201
47,0.31638965,0.116500676,47,0.6353001,0.9859854,3.305939,4.1608014
48,0.39908516,0.23539251,48,0.3291439,0.06076449,3.334061,2.8476593
49,0.3043979,0.3273167,49,0.4813089,0.06313962,3.671244,2.2055259
50,0.35692194,0.28276438,50,0.38703278,0.06711674,3.174308,2.3127913
