,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.7804979,0.9375088,0,0.8566063,0.933326,5.922711,5.691768
1,0.27724463,0.26989204,1,0.23021293,0.23362678,6.90465,6.0131006
2,0.8368268,0.789068,2,0.44971412,0.35996312,3.3555717,3.5265708
3,0.8221614,0.7885672,3,0.41262293,0.34963214,5.867544,6.0281367
4,0.7019229,0.8837329,4,0.61518764,0.3796078,1.9478598,1.3076504
5,0.22217377,0.19304222,5,0.1771716,0.11686891,2.9969757,3.3772163
6,0.23180346,0.19939047,6,0.66641897,0.83818734,3.389005,4.269795
7,0.34496605,0.3975888,7,0.31794584,0.1925,3.3325126,2.4431608
8,0.45357946,0.4958403,8,0.635967,0.4429717,5.7152777,5.5745125
9,0.6419623,0.87579775,9,0.5087008,0.6116206,3.9754126,6.2631955
10,0.54010576,0.44474798,10,0.70337963,0.7885862,2.7388592,2.15708
11,0.27544057,0.2026686,11,0.68525046,0.78955877,3.2559283,4.068388
12,0.07326764,0.08425599,12,0.19131726,0.1817233,4.8372445,5.5228496
13,0.20680748,0.12551624,13,0.25864032,0.16696393,4.5590672,4.4960895
14,0.5309014,0.50592583,14,0.32978272,0.25177795,4.04827,4.94153
15,0.82461464,0.6049255,15,0.6342203,0.61932516,2.075643,1.1925211
16,0.21090233,0.4035229,16,0.17378782,0.16154236,2.544761,2.3998523
17,0.17427716,0.22021198,17,0.58195376,0.71413875,3.599819,2.5482533
18,0.55203044,0.59381014,18,0.25151214,0.24690253,4.7824044,5.7555246
19,0.75171983,0.86493415,19,0.4693196,0.56027234,4.6914234,4.2784305
20,0.78767544,0.9351685,20,0.44256067,0.5223896,3.72719,4.652325
21,0.3485172,0.67243606,21,0.2009199,0.28570753,2.5684001,2.1799526
22,0.257281,0.2622022,22,0.77054125,0.98651856,3.2298524,6.6052227
23,0.48147848,0.63162905,23,0.2458123,0.30853146,3.9841986,4.3463335
24,0.7884692,0.9127897,24,0.67728204,0.24206328,2.1017387,1.5676223
25,0.65794444,0.66715693,25,0.64756715,0.56702864,3.455624,3.4959478
26,0.7610162,0.89741313,26,0.69366693,0.55270153,1.5088836,1.3412135
27,0.60224926,0.5239739,27,0.7126411,0.9945571,2.0354216,4.375779
28,0.80014265,0.7618454,28,0.5613489,0.48832953,1.8684146,1.6161485
29,0.17458498,0.23066288,29,0.53639495,0.3543501,3.7973983,4.049261
30,0.043473132,0.0016018152,30,0.53140235,0.5392619,4.1490664,4.153098
