,inferred policy rate,true policy rate,subject,inferred reward rate,true reward rate,inferred dec temp,true dec temp
0,0.59845906,0.6971745,0,0.38570806,0.17627853,5.4803996,5.077299
1,0.314566,0.07084012,1,0.40584487,0.29309905,3.6094184,2.9423692
2,0.51622474,0.34435105,2,0.35759863,0.31821793,6.5112844,6.928856
3,0.3291996,0.2904817,3,0.63236326,0.510046,3.6172047,1.7667166
4,0.63653475,0.68747807,4,0.63422984,0.7858152,3.3973374,1.6070533
5,0.39692926,0.3034317,5,0.6445097,0.58498234,3.287387,1.0753139
6,0.5788621,0.3600334,6,0.6471027,0.79764354,3.4985847,4.2636766
7,0.6071577,0.40414,7,0.5583538,0.42383015,6.512353,4.4198127
8,0.64123714,0.47253203,8,0.6439585,0.91253066,3.6905966,6.501489
9,0.5016801,0.3487438,9,0.65686005,0.74206114,3.3610914,1.3109878
10,0.38783833,0.9967576,10,0.5981428,0.011845887,3.3387785,5.3628254
11,0.6355076,0.6332386,11,0.643445,0.74142647,3.6371133,3.794489
12,0.3069999,0.14233154,12,0.61006725,0.8605047,3.3496616,1.1600052
13,0.654732,0.6870218,13,0.57755005,0.47082806,3.7374415,2.3359947
14,0.6623687,0.8686063,14,0.62751174,0.8195417,3.6831145,6.7158165
15,0.49071977,0.33104277,15,0.36218348,0.27946264,4.57386,4.5387506
16,0.5537481,0.5624241,16,0.4628438,0.2613287,4.049675,4.2250643
17,0.3978059,0.36756974,17,0.6016495,0.6678158,5.627034,6.2911143
18,0.62138504,0.56673366,18,0.5800695,0.4935493,6.197698,6.2266803
19,0.6638757,0.36525118,19,0.39075038,0.4305175,6.226998,5.7098384
20,0.66642505,0.67734647,20,0.6582566,0.96837336,3.338021,4.5827775
21,0.32061133,0.09924966,21,0.64274913,0.7254775,3.4454472,4.08434
22,0.45952705,0.7299479,22,0.6666019,0.9854353,3.2706573,3.2768192
23,0.33800524,0.3284108,23,0.62137973,0.38655478,3.7635033,1.4630959
24,0.5420015,0.34607595,24,0.52453685,0.46726388,5.6488543,5.474063
25,0.57613987,0.5266521,25,0.64816695,0.84565115,3.4184012,5.348172
26,0.43222907,0.34902954,26,0.5693526,0.5162457,4.8761,3.834136
27,0.32386577,0.34388322,27,0.39157823,0.24876046,5.9261026,4.2796106
28,0.60166854,0.995737,28,0.5794917,0.56150687,4.337412,3.2495072
29,0.66418564,0.78475845,29,0.52476853,0.40806723,3.9904912,2.2043447
30,0.30775127,0.34033376,30,0.6313903,0.8364211,3.4642901,1.4258704
31,0.4150941,0.4354378,31,0.6319293,0.7419257,3.7296164,4.5399942
32,0.52075976,0.58802664,32,0.5943457,0.6615427,3.570458,2.272096
33,0.3022091,0.18723273,33,0.6375164,0.9485334,3.4134438,1.5935553
34,0.48425192,0.5300856,34,0.62212145,0.73607266,3.858064,3.984787
35,0.6670541,0.80511516,35,0.66231763,0.9745663,3.355036,3.1375382
36,0.34544492,0.34631395,36,0.649797,0.6624335,3.368254,1.1217365
37,0.68341684,0.9483747,37,0.5962211,0.38666928,5.507249,3.5569773
38,0.36685655,0.2494002,38,0.64262825,0.26678115,3.3330758,1.9038326
39,0.45210028,0.30127484,39,0.57995236,0.6468541,6.386703,6.9849954
40,0.37421545,0.33862227,40,0.4605928,0.41997296,6.5949154,6.787513
41,0.64713186,0.6023537,41,0.64330196,0.36571813,3.3536959,1.7365471
42,0.33342117,0.3311504,42,0.6346546,0.78031784,3.6962056,4.6335096
43,0.31476054,0.28171265,43,0.6516218,0.6224529,3.323566,2.7680154
44,0.3891396,0.57494056,44,0.35512742,0.026441514,3.7431757,6.2095337
45,0.4190608,0.4584371,45,0.3263595,0.06749129,6.214624,6.3760443
46,0.6912595,0.8965924,46,0.65659285,0.5256165,3.2828157,1.0306251
47,0.29887158,0.20233399,47,0.6050825,0.6892997,5.433972,6.498911
48,0.33741143,0.0028330684,48,0.6242563,0.484596,4.0567784,3.0209198
49,0.63136584,0.9930519,49,0.5592506,0.5519492,5.255061,4.67476
