,policy rate,reward rate,dec temp,subject,true policy rate,inferred policy rate,true reward rate,inferred reward rate,true dec temp,inferred dec temp
0,0.41485587,0.37154168,4.9966326,0,0.6971745,0.58466643,0.17627853,0.27826113,5.077299,4.6427402
1,0.08705754,0.47394127,4.4599853,1,0.07084012,0.10888483,0.29309905,0.33252802,2.9423692,3.2834873
2,0.5412457,0.52441925,6.6198244,2,0.34435105,0.508744,0.31821793,0.33900264,6.928856,6.4166884
3,0.25113297,0.7125483,2.4335341,3,0.2904817,0.26907635,0.510046,0.6178716,1.7667166,2.37844
4,0.7575471,0.4824249,1.2098355,4,0.68747807,0.6798651,0.7858152,0.68011975,1.6070533,2.127123
5,0.3399691,0.8612912,0.9695632,5,0.3034317,0.35704267,0.58498234,0.71555364,1.0753139,1.7564676
6,0.68618804,0.88075453,4.231495,6,0.3600334,0.58011484,0.79764354,0.7848966,4.2636766,3.8085186
7,0.558786,0.57487184,6.1463313,7,0.40414,0.609505,0.42383015,0.58222777,4.4198127,6.87
8,0.7676152,0.77468896,4.6150265,8,0.47253203,0.63044333,0.91253066,0.7594618,6.501489,3.8441787
9,0.32068527,0.7892405,1.8626072,9,0.3487438,0.48284316,0.74206114,0.705297,1.3109878,1.7182165
10,0.13959076,0.98649675,0.88755095,10,0.9967576,0.3519392,0.011845887,0.4264353,5.3628254,2.3054063
11,0.71204966,0.849231,5.0885334,11,0.6332386,0.6732093,0.74142647,0.76458156,3.794489,3.8254607
12,0.17811295,0.44387382,2.0675557,12,0.14233154,0.10221793,0.8605047,0.5112909,1.1600052,1.8863553
13,0.84721607,0.41423064,2.9736388,13,0.6870218,0.6905084,0.47082806,0.50492394,2.3359947,3.1824179
14,0.5687779,0.7216249,5.9426765,14,0.8686063,0.70920765,0.8195417,0.71000266,6.7158165,3.567462
15,0.49455848,0.259121,3.540514,15,0.33104277,0.4728996,0.27946264,0.28824788,4.5387506,3.970673
16,0.63870883,0.47370464,4.379993,16,0.5624241,0.5422084,0.2613287,0.36584118,4.2250643,3.661751
17,0.3421754,0.54085976,5.3035393,17,0.36756974,0.36300823,0.6678158,0.6587743,6.2911143,5.8202577
18,0.496627,0.5727812,6.3407283,18,0.56673366,0.6353126,0.4935493,0.6096663,6.2266803,6.498069
19,0.7835263,0.39430487,5.3750105,19,0.36525118,0.7544147,0.4305175,0.35455748,5.7098384,5.710703
20,0.7897557,0.8928114,3.4958646,20,0.67734647,0.72040087,0.96837336,0.74606615,4.5827775,2.2149513
21,0.05742554,0.63142854,1.8352181,21,0.09924966,0.10729066,0.7254775,0.71852446,4.08434,2.6075478
22,0.7581662,0.790257,2.0059173,22,0.7299479,0.44441438,0.9854353,0.779265,3.2768192,1.975386
23,0.20606075,0.61871207,3.1122675,23,0.3284108,0.3139688,0.38655478,0.62034124,1.4630959,3.2562308
24,0.38643524,0.6422115,7.7804174,24,0.34607595,0.52950376,0.46726388,0.50701386,5.474063,5.442502
25,0.6851874,0.83120745,2.744806,25,0.5266521,0.5774737,0.84565115,0.6768574,5.348172,2.2138848
26,0.33295995,0.5122564,4.3939395,26,0.34902954,0.38644043,0.5162457,0.5834484,3.834136,5.153369
27,0.21572721,0.3141912,4.919229,27,0.34388322,0.25332415,0.24876046,0.3202649,4.2796106,5.403564
28,0.50239044,0.4199392,3.305161,28,0.995737,0.58751047,0.56150687,0.5931619,3.2495072,4.3286705
29,0.76581204,0.4406224,4.2416544,29,0.78475845,0.7510221,0.40806723,0.41653186,2.2043447,3.3771408
30,0.1877428,0.8768426,2.0523107,30,0.34033376,0.20785098,0.8364211,0.5822874,1.4258704,2.0363426
31,0.32138762,0.67301,4.718927,31,0.4354378,0.3938819,0.7419257,0.7236272,4.5399942,3.9288995
32,0.76198316,0.7323624,3.899538,32,0.58802664,0.48195702,0.6615427,0.52424294,2.272096,2.8792999
33,0.25727636,0.7307778,3.7970672,33,0.18723273,0.2170304,0.9485334,0.70113796,1.5935553,2.5183017
34,0.41598958,0.7351778,4.6932483,34,0.5300856,0.45533064,0.73607266,0.6590447,3.984787,3.7659228
35,0.89133626,0.8772232,1.8477473,35,0.80511516,0.7301638,0.9745663,0.751847,3.1375382,2.0826163
36,0.26230893,0.9052862,2.272528,36,0.34631395,0.2853156,0.6624335,0.74867857,1.1217365,2.432559
37,0.61643785,0.74702483,7.1357465,37,0.9483747,0.7954805,0.38666928,0.6236703,3.5569773,5.6505036
38,0.39630505,0.4340415,2.3588328,38,0.2494002,0.27382177,0.26678115,0.6733637,1.9038326,1.8599595
39,0.5060087,0.691088,8.111974,39,0.30127484,0.44377223,0.6468541,0.6253242,6.9849954,6.770668
40,0.50608903,0.5695753,7.221391,40,0.33862227,0.3016482,0.41997296,0.46517292,6.787513,7.164333
41,0.73855215,0.7849357,1.8951728,41,0.6023537,0.7010052,0.36571813,0.6151107,1.7365471,2.3116958
42,0.3375364,0.6264306,3.6696844,42,0.3311504,0.26574942,0.78031784,0.70888263,4.6335096,3.7410035
43,0.08750108,0.9603868,1.9965463,43,0.28171265,0.22243267,0.6224529,0.71454775,2.7680154,1.9427623
44,0.50729156,0.021572864,5.187161,44,0.57494056,0.50013596,0.026441514,0.032850247,6.2095337,5.495475
45,0.5874853,0.063708976,6.4574647,45,0.4584371,0.53269595,0.06749129,0.07370558,6.3760443,6.446835
46,0.92581654,0.52082974,0.5469917,46,0.8965924,0.8598054,0.5256165,0.75482607,1.0306251,1.6362094
47,0.44032478,0.65778404,6.7481275,47,0.20233399,0.23202683,0.6892997,0.65318596,6.498911,5.914043
48,0.07279468,0.70146185,4.354214,48,0.0028330684,0.032749996,0.484596,0.62902516,3.0209198,4.160873
49,0.7447825,0.35762912,3.4967198,49,0.9930519,0.6645824,0.5519492,0.5064991,4.67476,4.8584285
50,0.73985285,0.40140638,6.2865324,0,0.6971745,0.58466643,0.17627853,0.27826113,5.077299,4.6427402
51,0.115495116,0.24958046,3.29437,1,0.07084012,0.10888483,0.29309905,0.33252802,2.9423692,3.2834873
52,0.55412847,0.44327328,7.3401885,2,0.34435105,0.508744,0.31821793,0.33900264,6.928856,6.4166884
53,0.24247052,0.46281812,2.0852838,3,0.2904817,0.26907635,0.510046,0.6178716,1.7667166,2.37844
54,0.80403805,0.7940247,2.0403407,4,0.68747807,0.6798651,0.7858152,0.68011975,1.6070533,2.127123
55,0.123744324,0.693411,1.8939731,5,0.3034317,0.35704267,0.58498234,0.71555364,1.0753139,1.7564676
56,0.6305969,0.8311775,3.1725857,6,0.3600334,0.58011484,0.79764354,0.7848966,4.2636766,3.8085186
57,0.7482675,0.5583239,5.7395086,7,0.40414,0.609505,0.42383015,0.58222777,4.4198127,6.87
58,0.49724343,0.69125307,1.8909727,8,0.47253203,0.63044333,0.91253066,0.7594618,6.501489,3.8441787
59,0.31963393,0.8820911,1.2523085,9,0.3487438,0.48284316,0.74206114,0.705297,1.3109878,1.7182165
60,0.41226605,0.39187732,1.6871319,10,0.9967576,0.3519392,0.011845887,0.4264353,5.3628254,2.3054063
61,0.74264777,0.81948364,2.95073,11,0.6332386,0.6732093,0.74142647,0.76458156,3.794489,3.8254607
62,0.077769995,0.3036492,2.2156339,12,0.14233154,0.10221793,0.8605047,0.5112909,1.1600052,1.8863553
63,0.7666503,0.5102168,3.9989069,13,0.6870218,0.6905084,0.47082806,0.50492394,2.3359947,3.1824179
64,0.7510555,0.9040208,6.2394905,14,0.8686063,0.70920765,0.8195417,0.71000266,6.7158165,3.567462
65,0.29133803,0.27199802,4.325079,15,0.33104277,0.4728996,0.27946264,0.28824788,4.5387506,3.970673
66,0.63076264,0.41715217,4.33294,16,0.5624241,0.5422084,0.2613287,0.36584118,4.2250643,3.661751
67,0.39331323,0.7905658,5.9189944,17,0.36756974,0.36300823,0.6678158,0.6587743,6.2911143,5.8202577
68,0.4393184,0.62277377,8.289691,18,0.56673366,0.6353126,0.4935493,0.6096663,6.2266803,6.498069
69,0.4209241,0.376463,5.863844,19,0.36525118,0.7544147,0.4305175,0.35455748,5.7098384,5.710703
70,0.8061224,0.23483032,0.9585372,20,0.67734647,0.72040087,0.96837336,0.74606615,4.5827775,2.2149513
71,0.14639603,0.7209262,4.775655,21,0.09924966,0.10729066,0.7254775,0.71852446,4.08434,2.6075478
72,0.39656824,0.88887626,2.2607331,22,0.7299479,0.44441438,0.9854353,0.779265,3.2768192,1.975386
73,0.33602136,0.28579938,1.458689,23,0.3284108,0.3139688,0.38655478,0.62034124,1.4630959,3.2562308
74,0.3986759,0.42911646,4.6830816,24,0.34607595,0.52950376,0.46726388,0.50701386,5.474063,5.442502
75,0.39285362,0.5384872,1.6798027,25,0.5266521,0.5774737,0.84565115,0.6768574,5.348172,2.2138848
76,0.44223168,0.58668137,4.6512346,26,0.34902954,0.38644043,0.5162457,0.5834484,3.834136,5.153369
77,0.19673145,0.21508338,4.1278358,27,0.34388322,0.25332415,0.24876046,0.3202649,4.2796106,5.403564
78,0.48471558,0.538315,4.3147883,28,0.995737,0.58751047,0.56150687,0.5931619,3.2495072,4.3286705
79,0.7404209,0.19939925,2.3909717,29,0.78475845,0.7510221,0.40806723,0.41653186,2.2043447,3.3771408
80,0.14453512,0.26849964,1.1687679,30,0.34033376,0.20785098,0.8364211,0.5822874,1.4258704,2.0363426
81,0.17094193,0.91209924,3.3085058,31,0.4354378,0.3938819,0.7419257,0.7236272,4.5399942,3.9288995
82,0.38299048,0.46329692,3.4490566,32,0.58802664,0.48195702,0.6615427,0.52424294,2.272096,2.8792999
83,0.25905702,0.6548988,3.4306743,33,0.18723273,0.2170304,0.9485334,0.70113796,1.5935553,2.5183017
84,0.51986516,0.8099336,2.3387046,34,0.5300856,0.45533064,0.73607266,0.6590447,3.984787,3.7659228
85,0.90046465,0.64795667,0.74949765,35,0.80511516,0.7301638,0.9745663,0.751847,3.1375382,2.0826163
86,0.28648055,0.9243149,3.044143,36,0.34631395,0.2853156,0.6624335,0.74867857,1.1217365,2.432559
