,policy rate,reward rate,dec temp,subject,true policy rate,inferred policy rate,true reward rate,inferred reward rate,true dec temp,inferred dec temp
0,0.72212595,0.17900026,3.3929863,0,0.6971745,0.61468345,0.17627853,0.26297548,5.077299,4.690502
1,0.067148075,0.20224878,2.1447208,1,0.07084012,0.10260914,0.29309905,0.30486345,2.9423692,3.1293726
2,0.6784941,0.4548019,8.534631,2,0.34435105,0.49665335,0.31821793,0.32382518,6.928856,6.372919
3,0.27520883,0.4015805,1.8650522,3,0.2904817,0.27424276,0.510046,0.60035753,1.7667166,2.2682118
4,0.59080535,0.7833509,0.73010796,4,0.68747807,0.69307727,0.7858152,0.67261,1.6070533,1.9951304
5,0.2782709,0.5898535,1.2117498,5,0.3034317,0.34890655,0.58498234,0.6997971,1.0753139,1.4353547
6,0.88375235,0.9110361,4.9805884,6,0.3600334,0.5778337,0.79764354,0.86940825,4.2636766,4.3294325
7,0.42576548,0.51367253,7.809407,7,0.40414,0.6079522,0.42383015,0.57601285,4.4198127,6.9523087
8,0.7195956,0.7996999,3.1357124,8,0.47253203,0.6484382,0.91253066,0.8239992,6.501489,4.364965
9,0.40171194,0.52180016,0.49342754,9,0.3487438,0.5022671,0.74206114,0.6966766,1.3109878,1.4712981
10,0.83191234,0.009192873,6.141676,10,0.9967576,0.80376065,0.011845887,0.010353993,5.3628254,5.843255
11,0.74685186,0.7746195,3.1442068,11,0.6332386,0.67081857,0.74142647,0.7971476,3.794489,3.9318988
12,0.118369184,0.3795085,2.1725292,12,0.14233154,0.10364026,0.8605047,0.44251433,1.1600052,1.7820787
13,0.74121165,0.54705286,4.54202,13,0.6870218,0.7224305,0.47082806,0.50845474,2.3359947,3.267315
14,0.8739975,0.67763036,5.000975,14,0.8686063,0.7181178,0.8195417,0.7355684,6.7158165,3.6703258
15,0.8195117,0.37788326,3.5352583,15,0.33104277,0.47604915,0.27946264,0.27343556,4.5387506,3.967495
16,0.6476591,0.3492744,2.6729844,16,0.5624241,0.54114974,0.2613287,0.3410916,4.2250643,3.5716093
17,0.37114155,0.8927493,7.357373,17,0.36756974,0.36621428,0.6678158,0.63127255,6.2911143,5.7486577
18,0.55756634,0.6622834,7.4434333,18,0.56673366,0.63670677,0.4935493,0.6077089,6.2266803,6.4068046
19,0.5670447,0.34690952,6.5524893,19,0.36525118,0.7830252,0.4305175,0.34595385,5.7098384,5.7905636
20,0.7974271,0.8661016,1.4476615,20,0.67734647,0.72846985,0.96837336,0.7562788,4.5827775,2.1304944
21,0.21787456,0.39863095,0.8690801,21,0.09924966,0.08906823,0.7254775,0.75254124,4.08434,2.5746405
22,0.53617173,0.8972755,1.6056664,22,0.7299479,0.44493306,0.9854353,0.81058663,3.2768192,1.7915376
23,0.30789772,0.628269,3.1250916,23,0.3284108,0.29680184,0.38655478,0.62339675,1.4630959,3.2389376
24,0.67304754,0.39800197,3.3808417,24,0.34607595,0.538256,0.46726388,0.5020035,5.474063,5.244653
25,0.6358635,0.54489976,1.48587,25,0.5266521,0.5790134,0.84565115,0.6629698,5.348172,2.08177
26,0.51972103,0.82034206,7.0066,26,0.34902954,0.41603172,0.5162457,0.5856084,3.834136,4.926795
27,0.34964475,0.40880436,7.489855,27,0.34388322,0.25613666,0.24876046,0.31034744,4.2796106,5.3290896
28,0.6266211,0.50681764,4.4908876,28,0.995737,0.614791,0.56150687,0.5691285,3.2495072,4.3320117
29,0.6657546,0.28047583,3.5000203,29,0.78475845,0.75993395,0.40806723,0.38041633,2.2043447,3.264593
30,0.22696023,0.8335461,1.8383621,30,0.34033376,0.20677277,0.8364211,0.56022096,1.4258704,1.8579794
31,0.33452508,0.79810655,2.949146,31,0.4354378,0.3998954,0.7419257,0.73091316,4.5399942,3.9645877
32,0.606498,0.46869865,2.6575327,32,0.58802664,0.47759235,0.6615427,0.52198935,2.272096,2.827359
33,0.24329217,0.2826375,1.0429262,33,0.18723273,0.21081954,0.9485334,0.71845174,1.5935553,2.5623457
34,0.6249392,0.88249266,6.396322,34,0.5300856,0.47676793,0.73607266,0.660921,3.984787,3.6277666
35,0.6592373,0.87674534,1.5695529,35,0.80511516,0.75887585,0.9745663,0.7868684,3.1375382,2.0667055
36,0.38478392,0.52361304,1.4024429,36,0.34631395,0.29074445,0.6624335,0.7843669,1.1217365,2.4775572
37,0.8634152,0.54032844,4.753051,37,0.9483747,0.8269612,0.38666928,0.62522024,3.5569773,5.449295
38,0.249904,0.36837047,2.0032432,38,0.2494002,0.26642185,0.26678115,0.6577296,1.9038326,1.6360773
39,0.17198847,0.5921894,6.264616,39,0.30127484,0.43563226,0.6468541,0.60960597,6.9849954,6.676868
40,0.16603033,0.5234724,7.49908,40,0.33862227,0.29845715,0.41997296,0.46019617,6.787513,7.009876
41,0.47654432,0.53541046,2.2306755,41,0.6023537,0.7311456,0.36571813,0.58349496,1.7365471,2.1556172
42,0.27947626,0.74099034,3.2420835,42,0.3311504,0.26030594,0.78031784,0.7291504,4.6335096,3.8289354
43,0.1759121,0.81685686,1.324404,43,0.28171265,0.21235596,0.6224529,0.72332543,2.7680154,1.7436914
44,0.52935874,0.028263599,6.411602,44,0.57494056,0.51752216,0.026441514,0.03289046,6.2095337,5.621893
45,0.16172892,0.07350427,5.5737286,45,0.4584371,0.5361645,0.06749129,0.07193131,6.3760443,6.5433865
46,0.9457739,0.6242252,0.2267302,46,0.8965924,0.88937443,0.5256165,0.7423283,1.0306251,1.2823782
47,0.21462852,0.6455916,4.2822685,47,0.20233399,0.21406755,0.6892997,0.64770395,6.498911,5.712333
48,0.05511164,0.45547605,4.3737144,48,0.0028330684,0.020198066,0.484596,0.61319274,3.0209198,4.0096846
